tier	len	has_caption	anilist_id	slug	title	current_synopsis
mild	41	no	190573	utau-ryuu	歌う竜	歌う竜をはじめ、白泉社の少女誌の外で発表された読み切りを集めたファンタジー作品集。
mild	41	no	191835	seishun-wa-itai-ssu	青春は痛いっス	切ない青春の機微を描いた短編作品集。表題作のほか、複数の読み切りを収録したドラマ。
mild	41	no	195469	kami-no-warufuzake	神の悪フザケ	山田花子が初期に手がけた読み切りを集めた作品集。日常を題材にした味わい深い短編集。
mild	41	no	198867	ashinagaoji-san	足ながおじさん	ジーン・ウェブスターが1912年に著した小説『あしながおじさん』を漫画化した作品。
mild	41	no	202444	oni-ni-moratta-onna	鬼にもらった女	「ことのは姫」「鬼にもらった女」など、和の情緒と怪異が交錯する物語を集めた短編集。
mild	41	no	210799	kubinonaichoukoku	首のない彫刻	「ペンフレンド」「橋」「サーカスが来た」表題作「首のない彫刻」ほかを収めた短編集。
mild	41	no	211669	sorekara-doshitano-koneko-chan	それからどしたの?仔猫ちゃん	「それからどしたの？ 仔猫ちゃん」に「天使とダイヤモンド 完結編」を併録した一冊。
mild	41	no	110134	juusandaime-ishikawa-goemon	十三代目石川五エ門	『ルパン三世』から派生したスピンオフ作品。十三代目・石川五ェ門を主役に据えて描く。
mild	42	no	33905	milk-ga-neji-o-mawasu-toki	ミルクがねじを回す時	ミルクという名の少女をめぐる、数ページの短いものも含む短編集。とてもシュールな作品。
mild	42	no	37766	mayonaka-express	真夜中エクスプレス	真夜中のエクスプレスや秘密のロマンス——コメディとファンタジーが交差する恋愛短編集。
mild	42	no	39119	kimi-no-tonari-kitagawa-2008	君のとなり	ある少女と、両隣に住む二人の少年との間に芽生える、ぎこちない三角関係を描くロマンス。
mild	42	no	40822	chibi-geass-4koma-no-lelouch	ちびギアス4コマのるるーしゅ	「コードギアス 反逆のルルーシュ」をSDキャラで描いた4コマとパロディ集。コメディ。
mild	42	no	40961	karan	からん	私立望月女子学園、柔道部に入った4人の新入部員。彼女たちの日々を見つめる青春ドラマ。
mild	42	no	41300	lupin-iii-y	ルパン三世Y	ルパン三世の漫画シリーズ第4弾。神出鬼没の大泥棒ルパンが繰り広げる痛快な活躍を描く。
mild	42	no	42564	adventure-kid	アドベンチャーkid	SFを舞台に、お色気をふんだんに盛り込んだエロチック・コメディ。前田俊夫が描く一作。
mild	42	no	42670	zettai-x-rooman	絶対×浪漫	「体育倉庫浪漫」「ワンルーム浪漫」など、さまざまな恋を描いた読み切りを集めた短編集。
mild	42	no	42940	miracle-1992	MIRACLE	「史上最強の応援者」「世界に一つのプレゼント」など、きわどい読み切りを集めた短編集。
mild	42	no	44467	sweet-lovin-baby	スウィート・ラヴィン・ベイビー	若者たちの恋と日常を描いた短編集。甘くせつない想いをすくいとる、ささやかな恋愛物語。
mild	42	no	47384	sky	Sky	ろくだによる、人と空の関わりを描いた読み切り4編を1992〜95年から集めた作品集。
mild	42	no	49137	love-plus-manaka-days	ラブプラスManaka days	NDSゲーム「ラブプラス」のスピンオフ。優しい少女・高嶺愛花に焦点を当てて描かれる。
mild	42	no	50458	hanikami-the-4-koma	ハニカミ the 4コマ	Hooksoftの恋愛ノベルゲーム『HoneyComing』を題材にした4コマ漫画。
mild	42	no	53319	oku-sama-shinkaron	奥さま進化論	「OL進化論」のスピンオフとして、主婦や新婚夫婦に焦点を当てて描かれた短編コメディ。
mild	42	no	56526	shounenmeidokuuro-kun	少年メイドクーロ君	父の借金を肩代わりさせられ、少年メイドとして奉公に出される羽目になったクロ君の物語。
mild	42	no	57471	odd-eye	オッド・アイ	スターの座を目指して這い上がろうとする若者と、その後ろ盾の物語。4編を収めた短編集。
mild	42	no	70665	queens-game	クインズゲーム	「変身少女」「都合のいい彼女」「夏のバス停」など、多彩な物語を収めた成人向け短編集。
mild	42	no	74271	moujuu	盲獣	盲獣、かき氷、D坂中学少年探偵部など、怪奇とミステリーが入り混じる短編を集めた一冊。
mild	42	no	77344	purukogi	プルコギ	九州を拠点とする焼肉店が、ジューシーな白肉でお客を満足させようと奮闘するグルメ漫画。
mild	42	no	77663	kokonotsu-no-yoru-no-tobira	9つの夜の扉	9つの短編への扉が開かれる。闇が訪れるとき、現実と幻想の境は消えていく——。短編集。
mild	42	no	79789	shoujo-satellite	少女サテライト	星々を擬人化した少女たちの友情と、何気ない日常を描く、かわいらしいスローライフ作品。
mild	42	no	86092	otome-wa-inoru	乙女は祈る	『ひみつの階段』と同じ寄宿学校を舞台に、まったく別の登場人物たちに焦点を当てた物語。
mild	42	no	86184	tokyo-iiesupii-garei	東京ESP×喰霊	『東京ESP』と『喰霊』が出会うとき——。二つの世界が交わるアクション・スピンオフ。
mild	42	no	87535	hakugin-gymnasium	白銀ギムナジウム	孤児たちの寄宿学校・白銀ギムナジウムに集う4人の少女。彼女たちの恋と憧れを描く物語。
mild	42	no	90835	amai-seikatsu	甘い生活	ランジェリー会社に勤めることになった一人の青年を巡る、込み入った物語を描くコメディ。
mild	42	no	91528	akai-tsuki	赤い月	赤い月、88の嘘と真実、7年目の選択など、藤田和子が手がけた読み切りを集めた作品集。
mild	42	no	92179	eden-no-saigo-ni	エデンの最期に	エデンの最期に、死んでるファミリー、海は招くよなど、戦慄の短編を収めたホラー作品集。
mild	42	no	92243	girigirism	ギリギリズム	「ギリギリ」をテーマに、電車や雪山などさまざまな場面で繰り広げられる成人向け短編集。
mild	42	no	92897	mutant-sabu	ミュータント・サブ	突如目覚めた内なる力を操る少年サブが、犯罪集団やテロ組織に立ち向かうアクションSF。
mild	42	no	93595	tsumi-yori-amai-ai-ni-oborete	罪より甘い愛に溺れて	甘く切ない恋愛模様を描いた、複数の作家による読切作品を集めたロマンス・アンソロジー。
mild	42	no	93945	shin-jikenya-kagyou	新事件屋稼業	私立探偵・深町丈太郎の、ハードボイルドな活躍を描く物語の続編。アクションミステリー。
mild	42	no	94177	kirin	キリン	ストリートレーサーでもある三十八歳のサラリーマン、キリンの物語を描くアクション漫画。
mild	42	no	94302	mikansei-girl	未完成ガール	「flare」「最低姫と駄目王子」など、さまざまな趣向を凝らした短編を収めた作品集。
mild	42	no	97034	ure-otome	熟れ処女	眼鏡を外したら、着物のままで——日常のふとした瞬間に潜む艶めいた場面を集めた短編集。
mild	42	no	97205	shounen-ashibe-goo-goo-goma-chan	少年アシベGO!GO!ゴマちゃん	小学一年生の芦屋アシベと、ぶち模様のペットのアザラシ・ゴマちゃんの日常を描いた物語。
mild	42	no	107933	inori-to-shomei	祈りと署名	まっすぐで、もの悲しく、無垢で、艶めいた物語たち。光と闇に満ちた、唯一無二の作品集。
mild	42	no	111946	ongaku-to-manga	音楽と漫画	楽器の経験もないパンクスの三人が結成したロックバンド。彼らをめぐる青春を描いた物語。
mild	42	no	119797	watashi-wa-anata-no-omocha-nano	私は貴兄のオモチャなの	「でっかい恋のメロディー」「私は貴兄のオモチャなの」など、四つの物語を収めた短編集。
mild	42	no	123255	nejishiki-akai-hana	ねじ式・紅い花	「ねじ式」「紅い花」など、ガロ誌に発表された幻想的で詩情あふれる短編を収めた名作集。
mild	42	no	128466	suki-dake-ja-tsuzukanai	好きだけじゃ続かない	表題作「好きだけじゃ続かない」をはじめ、平凡な日常や恋にまつわる物語を収めた作品集。
mild	42	no	130368	tameiki-no-yukue	ため息の行方	「ため息の行方」「人参夫人とパセリ氏」など、ささやかな日常をすくいとった読切短編集。
mild	42	no	139141	super-mario-world	スーパーマリオワールド	スーパーファミコンの名作ゲーム『スーパーマリオワールド』を題材にしたアクション漫画。
mild	42	no	140084	shiroi-yakusoku	白い約束	表題作「白い約束」ほか、「ヒッチハイク」「フルーツこうもり」などを収めた恋愛短編集。
mild	42	no	142581	mamakatsu-hajimemashita	ママ活はじめました	年下の青年に激しく求められ、いけないと知りながらも満たされていく女性を描いたドラマ。
mild	42	no	142871	suki-dakara-h-shitemasu	好きだからHしてます。	「フリー＆スプラッシュ!」など、女性同士の恋愛をテーマに小田正子が描いた読み切り集。
mild	42	no	143995	kaiten-tobira	回転扉	表題作「回転扉」ほか、「冬に還る」「碧い沈黙」を収録したミステリー・ロマンス短編集。
mild	42	no	143997	mirai-toshi-baran	未来都市バラン	表題作「未来都市バラン」のほか、「第３の娘」「クラッシュ」を収めたアクション短編集。
mild	42	no	145250	tonarimachi-no-katasutorofu	隣町のカタストロフ	5月28日午前10時12分、町を破局が襲った。その瞬間、空と地がひっくり返った——。
mild	42	no	147192	gundam-tanpenshuu	ガンダム短編集	宇宙世紀0079から0093の間を舞台にした、機動戦士ガンダムの短編を集めた作品集。
mild	42	no	150614	subarashiki-chuushoku	すばらしき昼食	「サバの夏が来た」「恋はニュートンのリンゴ」「すばらしき昼食」の3編を収めた短編集。
mild	42	no	150714	zassou-monogatari	雑草物語	「クリスマスの奇跡」「近未来オリンピック」、表題作「雑草物語」の三編を収めた短編集。
mild	42	no	152817	love-or-work	Love or Work?	「LILIAC」「HOPE」「東京秘書ファイル」など、さまざまな物語を収めた短編集。
mild	42	no	153524	ahoubune	阿呆船	表題作「阿呆船」のほか、「馬祀祭」「天界の城」「天使の繭」「青い犬」を収めた短編集。
mild	42	no	153661	kamen-rider-ryuuki	仮面ライダー龍騎	願いを叶える「力」をめぐり、13人のライダーによる壮絶なバトルロイヤルが幕を開ける。
mild	42	no	155484	territory	テリトリー	爆笑、悲劇、そして愛。衝撃とユーモアの間を自在に行き来する才能、此本和也の初作品集。
mild	42	no	159137	tunnel-ki-tan	トンネル奇譚	「長い夢」や表題作「トンネル奇譚」など、不気味な題材を描いた恐怖短編を集めた作品集。
mild	42	no	160445	wedding-dress	ウェディング・ドレス	1968年から1986年にかけて発表された読み切り作品をすべて収めた、二巻の短編集。
mild	42	no	166868	kakukaku	赫赫	平安初期の公卿にして将軍・征夷大将軍、坂上田村麻呂——その歴史上の人物に基づく物語。
mild	42	no	167367	odeai-asobase	お出合いあそばせ	「お出合いあそばせ」「くれないに燃ゆるとも」「5600万kmの恋歌」を収めた短編集。
mild	42	no	167606	kirin-yagami-1998	きりん	番外編「ぷり香、人間界へ行く。」や読み切り「カレンダーボーイ」を収めたファンタジー。
mild	42	no	171472	quo-vadis-2013	クォ・ヴァディス	ノーベル賞作家シェンキェヴィチのポーランド小説『クォ・ヴァディス』を原作とした漫画。
mild	42	no	172736	ginnanmonogatari	銀杏物語	「銀杏物語」に加え、ルイ・エモンの小説「白き処女地」を漫画化した一編も収めた作品集。
mild	42	no	175629	zoku-kooritsuita-hitomi	続 凍りついた瞳	児童虐待をテーマにしたノンフィクションを原作に、家庭に潜む虐待の現実を描いたドラマ。
mild	42	no	177010	shinko-monogatari	森子物語	「えんじぇるⅤ」「夜汽車にのって」「昔 赤いレンガの道で」を併録したロマンス短編集。
mild	42	no	182774	fundamental	ファンダメンタル	女性たちと、彼女たちが恋に向き合うさまざまなかたちを描いた44の物語を収めた短編集。
mild	42	no	188130	minari-no-seishun	みなりの青春	教師と結婚している女子高生・みなりの、きわどくも賑やかな日常を描く4コマギャグ漫画。
mild	42	no	198375	tom-sawyer-no-bouken	トム・ソーヤーの冒険	マーク・トウェインが1876年に著した小説『トム・ソーヤーの冒険』を漫画化した作品。
mild	43	no	31337	girlfriend	ガールフレンド	現代日本の高校生たちの恋愛模様を描いた、魅力的な短編集。さまざまな恋を綴ったロマンス。
mild	43	no	35926	bari-haken	バリハケン	『Mr.FULLSWING』の作者が贈る、隠れオタクの不良番長を描いた物語。コメディ。
mild	43	no	36436	suteki-ni-dream-stage	すてきに!ドリームステージ	ドリームステージを舞台にした物語。読み切り「もういちどラブ☆チャンス」を併録した一冊。
mild	43	no	37449	sommelier	ソムリエ	フランスに暮らす、若く才能あふれる日本人ソムリエ、ジョー・サタケ。彼の歩みを描く物語。
mild	43	no	38930	tottemo-luckyman	とっても!ラッキーマン	地球を脅かす数々の宇宙人や敵と戦う、奇妙なスーパーヒーローの活躍を描くギャグコメディ。
mild	43	no	40623	animal-love	アニマル・ラブ	止まらない、甘くも激しい恋——。さまざまな作家が描く、情熱的なロマンスを集めた短編集。
mild	43	no	43568	baraironokaibutsu	薔薇色ノ怪物	丸尾末広の初期作品を集めたアンソロジー。グロテスクな暴力と性を描いた全13編を収める。
mild	43	no	43680	duel-love	DUEL LOVE	乙女ゲーム『DUEL LOVE 恋する乙女は勝利の女神』を原作とするコミカライズ作品。
mild	43	no	45489	eiki-eiki-no-butchaketai	エイキエイキのぶっちゃけ隊!!	漫画家・絵希えきの実生活を、自称ノンフィクションとしてパロディ化したコメディエッセイ。
mild	43	no	45667	make-sweet	Make Sweet	「Make Sweet」を表題作に、メガネ越しの恋などを描いた五つの短編を収めた一冊。
mild	43	no	46994	bekutaa-keesu-fairu	ベクター・ケースファイル	様々な虫について詳しい稲穂が、その知識を活かして数々の謎を解き明かしていくミステリー。
mild	43	no	48781	caravan-sarai	キャラバンサライ	若者トゥズとサーハル、二人が砂漠の街々を旅してまわる風変わりな冒険を描くファンタジー。
mild	43	no	48991	gakuen-taikutsu-otoko	ガクエン退屈男	生徒たちが、横暴な教育体制を打ち倒すべく教師たちと対決していく学園アクションコメディ。
mild	43	no	56532	study-after-school	STUDY AFTER SCHOOL	ひまわり、ガールフレンドをはじめ、恋にまつわる切なさや想いを描いた短編を収めた作品集。
mild	43	no	56726	hajimari-no-hako	はじまりのはこ	「イラバヤシさんのファントムアーム」「砂星」「贈り物」など、五つの物語を収めた短編集。
mild	43	no	57485	inraku-ni-torawareta-gurimudouwa	淫楽に囚われたグリム童話	グリム童話を題材に、ラプンツェルやマッチ売りの少女などを妖しく描き直したホラー短編集。
mild	43	no	57559	gekkouchou	月光蝶	月に願いをかけると、蝶の女神がその想いを聞き届けてくれる——蝶が望む生贄と引き換えに。
mild	43	no	58232	mugen-shinshi	夢幻紳士	夢幻紳士フランチャイズの第二作にあたり、一般に「夢幻紳士 冒険活劇篇」と呼ばれる作品。
mild	43	no	59981	stand-by-me-higashiyama-2008	スタンドバイミー	「秋の葉」「Just the Two of Us」など、複数の短編を収めた官能作品集。
mild	43	no	63373	uchuusenkanyamato	宇宙戦艦ヤマト	テレビシリーズ「宇宙戦艦ヤマトIII」を下敷きにした漫画作品。ますむらたかゆきによる。
mild	43	no	63647	momoiro-no-senaka	桃色の背中	「光る南国の魚」「おかあさんといっしょ」「桃色の背中」など、複数の短編を収めた作品集。
mild	43	no	67483	ore-no-ko-desuka	オレの子ですか?	ある日、赤ん坊を拾ってしまったプレイボーイ。どうやら、自分がその子の父親らしくて——。
mild	43	no	67669	ai-esu	あいえすっ!	弓弦イズル原作「IS〈インフィニット・ストラトス〉」を題材とした4コマ漫画。コメディ。
mild	43	no	69371	ofutaimu-no-kemono	オフタイムの獣	全力で逃げろ——彼はオフになると危険な獣に豹変するから!スリリングな恋を描くロマンス。
mild	43	no	75197	otometachi-no-sanka	乙女たちの賛歌	恋を知り始めた18歳の少女スミコ。その瑞々しい日々を描く、ほのぼのとした青春ラブコメ。
mild	43	no	75609	shishunki-seimeitai-bega	思春期生命体ベガ	父親が誤って生み出した怪物から、日本を守る宇宙人の少女。彼女の奮闘を描くSFコメディ。
mild	43	no	78713	italia-kazoku-fuurin-kazan	イタリア家族風林火山	『テルマエ・ロマエ』の作者が、イタリア人の夫とその家族との暮らしを綴ったエッセイ漫画。
mild	43	no	86810	tengoku-ni-musubu-koi	天国に結ぶ戀	彼らは二人であり、一つでもある。同じ日に生まれ、同じ日に死ぬ定めの二人を描いたドラマ。
mild	43	no	88290	little-pop	リトルポップ	Arukoによる読み切りを収めた短編集。表題作「リトルポップ」ほか、複数の物語を収録。
mild	43	no	89091	chii-chan-no-oshinagaki	ちぃちゃんのおしながき	10歳の有坂千夏と母・瑞葉が、父の遺した小さな食堂を切り盛りする日々を描く4コマ漫画。
mild	43	no	92306	muromachi-haru-no-ran-kurenai-no-ame	室町・春の乱 紅の雨	室町の世を背景に、激動の時代を生きる人々を描く歴史ロマン。読み切り作品も併録した一編。
mild	43	no	95386	toppamono-taiyouden	突破者太陽傳	宮崎学の自伝的小説『突破者』を原作に、日本の裏社会で生きた一人の男の半生を描くドラマ。
mild	43	no	103848	the-idolm-ster-cinderella-girls-wild-wind-girl	アイドルマスターシンデレラガールズWILD WIND GIRL	「アイドルマスター シンデレラガールズ」のスピンオフ。向井拓海に焦点をあてて描く一作。
mild	43	no	105463	biwakko-jitensha-ryokouki	びわっこ自転車旅行記	自転車旅行をテーマにしたシリーズ。各巻がそれぞれ異なる物語を描く。のんびり旅日常もの。
mild	43	no	107335	yoru-o-koeru	夜を超える	表題作「夜を超える」ほか、迷宮のような部屋や封印をめぐる物語を収めた心理描写の短編集。
mild	43	no	110274	setsuna-flick	セツナフリック	テクノロジーは人を幸せにするのか——。そんな問いを投げかける、SFの日常を描いた物語。
mild	43	no	111920	shiki-o-taberu-onna	四季を食べる女	四季の風景と、人と、料理。フリーの写真家と姪が取材先で出会う、季節を味わう日常の物語。
mild	43	no	112887	mokugekisha-ni-sayounara	目撃者にさようなら	「目撃者にさようなら」を表題作とする、ホラーとミステリー、そして恋を織り交ぜた短編集。
mild	43	no	114272	junai-ha-gigolo-no-tanoshimi	純愛はジゴロの愉しみ	「純愛はジゴロの愉しみ」を収めた、シャルトル侯爵の愉しみシリーズの第一巻にあたる作品。
mild	43	no	121096	kaze-no-matenrou	風の魔転郎	学校から学校へと転校を繰り返しながら、さまざまな怪物と戦う不思議な力を持つ少年の物語。
mild	43	no	121505	ai-chan-o-sagashite	愛ちゃんを捜して	木村みのりによる短編集。表題作「愛ちゃんを捜して」や、猫をめぐる物語などを収めた一冊。
mild	43	no	122413	nekojiru-taizen	ねこぢる大全	他人をまるで顧みない、ただただ残酷な二匹の白い猫をめぐる短編集。ブラックユーモア注意。
mild	43	no	127533	ame-moyou-koi-moyou	雨もよう恋もよう	雨もよう恋もようをはじめ、ソロモンからの贈り物など、恋をめぐる読み切りを集めた短編集。
mild	43	no	128439	28sai-hatsutaiken	28歳、初体験。	「今度会ったら俺のもの」をはじめ、初体験や初恋をめぐる、複数作家によるロマンス短編集。
mild	43	no	130281	kiken-na-shuumatsu	危険な週末	表題作「危険な週末」をはじめ、恋と笑いを描いた読み切り5編を集めたコメディ・ロマンス。
mild	43	no	137274	shirayuki-doll	白雪人形	表題作をはじめとする四篇を収めた物語集。雪と人形をめぐる、ぞくりとさせるホラー短編集。
mild	43	no	146258	cool-pine	クールパイン	「負けたくなかった」——ある女子高生が先輩と関係を結んでいく。ほろ苦い恋を描くドラマ。
mild	43	no	148031	tokimeki-no-housoku	ときめきの法則	表題作「ときめきの法則」と「ときめきバレンタイン」を収録した、胸高鳴るロマンス短編集。
mild	43	no	148549	only-if	ONLY IF	表題作「ONLY IF」や「THE WIND」など、複数の作品を収めたロマンス短編集。
mild	43	no	149822	natsu-no-owari-no-totanchou	夏のおわりのト短調	表題作「夏のおわりのト短調」や「たそがれは逢魔の時間」など、複数の作品を収めた短編集。
mild	43	no	150461	yoru-aruku-shitai	夜歩く死体	表題作「闇に光る幼女の目」のほか、「魔首」「犬男」を収めた、三編からなるホラー短編集。
mild	43	no	154542	nippon-rettou-gamagaeru	日本列島蝦蟇蛙	幼い頃に歪んだ性の観念を植え付けられた青年・セイの、苦悩と欲望の日々を描く青春ドラマ。
mild	43	no	161694	last-tango	ラストタンゴ	「日なたへ日かげへのロマンス」をはじめ、ラストタンゴなど多彩なロマンスを収めた短編集。
mild	43	no	164046	futari-ga-deaeba	ふたりが出会えば	「ふたりが出会えば」「結婚したい女」「直美さんが行く」など、出会いと恋を描いた短編集。
mild	43	no	165486	tanpopo-hoikuen-kantaman	たんぽぽ保育園カンタマン	一話完結作品「あかり」「ゴールデン・カーペット」「リラ通り12番地」を収録した短編集。
mild	43	no	167320	smile-imeeji	スマイル・イメージ	「発狂寸前」「サマー・クラッシュ」「ココアはもうだめ」「ヘルプ!!」を併録した短編集。
mild	43	no	167665	iwa-o-makura-ni-hoshi-o-daki	岩を枕に星を抱き	岩を枕に星を抱きや薔薇の木に薔薇の花咲くなど、幻想的な味わいの読み切りを集めた短編集。
mild	43	no	175402	kooritsuita-me	凍りついた瞳	児童虐待を扱ったノンフィクションを原作に、虐待の現実と向き合う姿を描いた社会派ドラマ。
mild	43	no	190058	kazeiro-no-refrain	風色のリフレイン	「風色のリフレイン」をはじめ、せつなさと魔法の薫る物語を収めたロマンティックな短編集。
mild	43	no	192992	meikyuu-circus	迷宮サーカス	「迷宮サーカス」「透明少女」など、せんのきめによる6編の読み切りを収めたホラー短編集。
mild	43	no	198150	juugo-shounen-hyouryuuki-2013	十五少年漂流記	ジュール・ヴェルヌが1888年に発表した冒険小説『二年間の休暇』を原作とした冒険物語。
mild	43	no	199942	kokoni-ai-no-te-o	ここに愛の手を	「ここに愛の手を」をはじめ、不思議で薄ら寒い後味を残す多彩な短編を収めたホラー作品集。
mild	43	no	199997	yuudii-no-atelier	ユーディーのアトリエ	ゲームの物語をなぞりつつ、オリジナルの要素も交えて描くアトリエシリーズのコミカライズ。
mild	43	no	200289	wakakusa-monogatari	若草物語	ルイーザ・メイ・オルコットが1860年代に著した成長物語『若草物語』を漫画化した作品。
mild	43	no	200736	ouchi-ni-tsukumade-ga-ensoku-desu	お家につくまでが遠足です	「コールド」「自転車」「お家につくまでが遠足です」など、多彩な読み切りを収めた作品集。
mild	43	no	208467	ma-wa-koakuma-no-ma	マは小悪魔のマ	メフィストは、求める男たちに大切な体液と引き換えに願いを叶える、いたずらなサキュバス。
mild	43	no	42093	satorare-2006	サトラレneo	自分の思考が周囲に筒抜けになってしまう人々を描いた『サトラレ』の続編にあたるシリーズ。
mild	43	no	79817	hatsukokuhaku	初告白。	アンソロジー誌に「告白」の題で掲載された、坂野杏梨の女装少年ものの作品をまとめた一冊。
mild	44	no	32037	egoist-clergyman	エゴイストな聖職者	教師に恋することの難しさを描いた短編集。表題作「エゴイストな聖職者」とその続編を収める。
mild	44	no	33219	koibana-enomoto-2007	コイバナ	宮坂香帆「リアルキス」をはじめ、人気作家たちによる甘い恋の物語を集めた恋愛アンソロジー。
mild	44	no	34627	hapipuri	はぴぷり	二歳になっても言葉を話そうとしない娘を持つ、若き母親。そんな親子の日々を描いたコメディ。
mild	44	no	37172	haou-taikei-ryuunaito-collectors-edition	覇王大系リューナイトcollector's edition	若き騎士アデュウの物語。アースティアと呼ばれる世界を旅する、彼の冒険を描くファンタジー。
mild	44	no	37625	himitsu-no-koi-wa-itsumo-hni	ヒミツの恋はいつもHに	「H・な恋でリッチになろう」をはじめ、甘く秘めた恋を描いた短編を集めたスペシャル作品集。
mild	44	no	40110	koi-ni-narumade	恋になるまで	表題作「恋になるまで」ほか、「君が僕の太陽」「君の欠片」「キミ待ちバス」を収めた短編集。
mild	44	no	40563	ika-sama-umigame-no-suupu	いかさま海亀のスープ	8つの挿話で構成され、最後に一つに結ばれる総天然色の短編。風変わりで奇妙な味わいの作品。
mild	44	no	41307	ningen-modoki	人間モドキ	真実など何ひとつなく、すべてが偽りの見せかけにすぎない——そんな世界を描いたホラー作品。
mild	44	no	41443	blue-dragon-st	BLUE DRAGON ST	人気ゲームを原作とした漫画。新キャラクターを加え、コメディ要素を強めて描かれる冒険活劇。
mild	44	no	42320	the-x-files	THE X FILES	クリス・カーターが生み出した人気ドラマ「Xファイル」の様々なエピソードを漫画化した作品。
mild	44	no	44196	tetsudou-musume	鉄道むすめ	旅行雑誌の記者キリシヤマと、彼が取材で出会う鉄道駅員たちを描く、複数の短編からなる物語。
mild	44	no	47119	kanata-seven-change	新世紀アイドル伝説 彼方セブンチェンジ	アイドルグループSPLEENを率いる青木彼方を主役に、その栄光と凋落を描いたギャグ漫画。
mild	44	no	53143	chaariizuenjieru	ちゃありぃずえんぢぇる	「ADVANCED GIRLS」「素直になってダーリン」など、多数の短編を収めた作品集。
mild	44	no	53910	funky-city-bad-time	Funky city bad time	「FUNKY CITY BAD TIME」をはじめとする7編を収めた、ロマンスの短編集。
mild	44	no	54119	akumazelma	アクマゼルマ	ごくふつうの少年が、いなくなった猫を探すうちに悪魔と出会う。そこから始まる不思議な物語。
mild	44	no	59879	haikyo-shoujo	廃墟少女	表題作「廃墟少女」のほか、「音楽が見える男」「箪笥少女」「帽子の上の丘」を収めた短編集。
mild	44	no	62189	mumeinohitobitoishokuretsuden	無名の人々 異色列伝	歴史の本にはその名が残らない、実在した英雄たちの生きざまを描いた、平田弘史による短編集。
mild	44	no	62191	retsuganki	烈願記	封建の世を舞台に、約束を破ることがもたらすさまざまな顛末を描いた、平田弘史による短編集。
mild	44	no	67223	mangirl	まんがーる!	漫画編集の経験などまるでない少女たちが、新たな漫画雑誌を立ち上げようと奮闘するコメディ。
mild	44	no	70815	satanic-sweet	サタニック・スイート	「サタニック・スイート」を表題作に、人の内面と関係性を見つめた珠玉の短編を収めた作品集。
mild	44	no	71213	sensei-oshiete	先生、おしえて。	生徒と教師の恋を題材にした、甘く切ない短編集。禁じられた距離感に揺れる想いを描く作品集。
mild	44	no	78155	kagerou-inazuma-mizu-no-tsuki	陽炎稲妻水の月	江戸の吉原を中心に、花魁=最高位の遊女たちのあいだに生まれる情を描いた、時代恋愛短編集。
mild	44	no	81785	arina-no-tane	有菜の種	種村有菜が、漫画家としての日々やアシスタントとの旅行、自身の夢について語るエッセイ漫画。
mild	44	no	85884	nemurenai-yoru-no-ohanashi	眠れない夜のおはなし	「Replay」「クマさんと一緒」ほか、眠れない夜にふさわしい物語を集めたホラー短編集。
mild	44	no	91219	nehime-no-toki	ねひめのとき	『播磨国風土記』成立1300年を記念し、根日女伝説と「パフェちっく！」が交差する特別編。
mild	44	no	92596	toorinuke-dekimasen	通り抜けできません	表題作「通り抜けできません」をはじめ、四季の移ろいとともに描かれる恋模様を収めた短編集。
mild	44	no	93118	mikan-no-koi	未完の恋	「未完の恋」を表題作に、夏の思い出や三年前の出来事など、さまざまな恋模様を綴った短編集。
mild	44	no	97042	tsuma-ga-nani-yara	妻がナニやら	大学教師と結婚したばかりの女性が、つい妄想を膨らませてしまう。そんな彼女を描くラブコメ。
mild	44	no	101630	aisaretatte-nugimasen	愛されたって脱ぎません。	「愛されたって脱ぎません。」の世界を描いた読み切り作品集。恋とときめきを綴る大人の物語。
mild	44	no	103869	furoitoshutein-no-futago	フロイトシュテインの双子	鶯サチコによるホラー短編集。冒頭3話は双子を描く表題作、残りは独立した物語からなる一冊。
mild	44	no	112322	adabana-akunohana	仇花 悪の花	漫画グリム童話に掲載された五篇を収録。怪しくも妖しい女たちを描いた、恐怖と幻想の物語集。
mild	44	no	112616	night-game	ナイトゲーム	野球選手の日向三浦が、小学校時代の旧友・西沢ゆりかと再会し、二人で冒険へと繰り出す物語。
mild	44	no	112698	kyabetsubatake-no-i-san-souzokunin	キャベツ畑の遺産相続人	「キャベツ畑の遺産相続人」をはじめ、不思議で軽やかな読み切りを集めたファンタジー作品集。
mild	44	no	119331	soukou-akki-muramasa	装甲悪鬼村正 英雄編	ニトロプラスの原作を基にした「英雄編」。一条あやねの、正義を求める歩みを描くアクション。
mild	44	no	123445	whip	ホイップ!	表題作とともに読み切り「0.5cmの彼方」を収録した作品集。スポーツと日常を描いた物語。
mild	44	no	130371	konjiki-no-yuuutsu-giniro-no-melancholy	金色のユウウツ銀色のメランコリー	表題作「金色のユウウツ銀色のメランコリー」をはじめ、恋にまつわる読み切りを集めた短編集。
mild	44	no	130372	doyou-no-gogo-no-cheerful-tearful	土曜の午後のチアフル・ティアフル	「土曜の午後のチアフル・ティアフル」をはじめ、青春のきらめきと切なさを描いた読切短編集。
mild	44	no	133655	nukunuku-final	ぬくぬくファイナル	山田と、愛猫シマの何気ないありふれた日常を描く、ほっこりと心温まるスローライフコメディ。
