a_id	key	verdict	reason
43366	qid:Q11431356|name:レヴァリアース	keep	表記ゆれのみ差
37654	qid:Q11432186|name:あいこでしょ!	keep	正式副題のみ差
31703	qid:Q11435839|name:ギャラクシーエンジェルパロディ大爆発!!	keep	全3巻中の1巻題
31703	qid:Q11435839|name:ギャラクシーエンジェルパロディ大行進!!	keep	全3巻中の1巻題
31703	qid:Q11435839|name:ギャラクシーエンジェルパロディ総進撃!!	keep	全3巻中の1巻題
123072	qid:Q11437087|name:王様の仕立て屋	keep	正式副題のみ差
108719	qid:Q11438148|name:みずいろ パーフェクト	keep	パーフェクト版=同作
47932	qid:Q11438148|name:水惑星年代記 月刊サチサチ	keep	シリーズ内各巻題
47932	qid:Q11438148|name:水惑星年代記 月娘	keep	シリーズ内各巻題
47932	qid:Q11438148|name:環・水惑星年代記	keep	シリーズ内各巻題
47932	qid:Q11438148|name:続水惑星年代記	keep	シリーズ内各巻題
47932	qid:Q11438148|name:翠水惑星年代記	keep	シリーズ内各巻題
167205	qid:Q11438946|name:テンガ転生	keep	正式副題のみ差
137578	qid:Q11439570|name:That's!イズミコ ベスト	drop	ベスト=総集編
102811	qid:Q11444957|name:トリニティセブン	drop	リーゼクロニクル別作
118242	qid:Q11449857|name:しあわせソウのオコジョさん	keep	シリーズ内巻題
47594	qid:Q11455219|name:いたずらな24時	keep	ゆきのプロジェクト収録作
47594	qid:Q11455219|name:きみが天使に見えるとき	keep	ゆきのプロジェクト収録作
47594	qid:Q11455219|name:神様のミステイク	keep	ゆきのプロジェクト収録作
37663	qid:Q11458108|name:人間倶楽部 番外編	drop	番外編(スピンオフ)
39113	qid:Q11460076|name:よりぬきとなりの801ちゃん	drop	よりぬき=抜粋
30392	qid:Q11460454|name:きみはペット THE BEST	drop	ベスト=総集編
84901	qid:Q11460683|name:シマウマ外伝シマウマ	drop	外伝(スピンオフ)
95263	qid:Q11462004|name:花さか天使テンテンくん 感動セレクション	drop	セレクション=総集編
42855	qid:Q11462102|name:トッキュー!!特別総集編	drop	総集編
32559	qid:Q11462329|name:テイルズオブエターニア プレミアムストーリーズ	drop	プレミアム外伝集
93156	qid:Q11462564|name:初恋、片恋。	keep	正式副題のみ差
201611	qid:Q11463550|name:リアルプロポーズ	keep	正式副題のみ差
46289	qid:Q11464017|name:妄想戦士	keep	正式題の一部欠のみ
92905	qid:Q11464147|name:信長の野望	keep	著者一致の特定版
106257	qid:Q11464797|name:ノスタルヂア	keep	表記ゆれのみ差
85793	qid:Q11464798|name:賭ケグルイ愛	drop	別題スピンオフ
121984	qid:Q11466569|name:オーバーレブ!90's	keep	正式副題のみ差
209575	qid:Q11468186|name:にゃーの恩返し	keep	正式副題のみ差
68391	qid:Q11468731|name:頃刻の迷夢	drop	ONE_SHOT別作品
134094	qid:Q11468762|name:「どんぐりの家」のデッサン	drop	関連画集(別本)
48136	qid:Q11468795|name:One moreマシュマロ通信	drop	新作続刊の別本
120274	qid:Q11469324|name:ゴッドハンド輝 症例別セレクション	drop	セレクション別版
147427	qid:Q11469401|name:半グレ	keep	正式副題のみ差
116371	qid:Q11470077|name:恋人は旦那さま～Dear youこれからも～	drop	続編が旧作に誤結線
185427	qid:Q11470587|name:DT転生	keep	正式副題のみ差
131715	qid:Q11470587|name:グレイテストM	keep	正式副題のみ差
116686	qid:Q11470669|name:Dr. コトー診療所 特別編	keep	特別編の正式副題
203741	qid:Q11473338|name:刀剣乱舞	keep	著者一致の特定作
59249	qid:Q11475634|name:みこすり半劇場 カップル編	keep	シリーズ内巻題
59249	qid:Q11475634|name:みこすり半劇場 タイフーン	keep	シリーズ内巻題
59249	qid:Q11475634|name:みこすり半劇場 ハリケーン	keep	シリーズ内巻題
59249	qid:Q11475634|name:みこすり半劇場 ファミリー編	keep	シリーズ内巻題
59249	qid:Q11475634|name:みこすり半劇場 刑事編	keep	シリーズ内巻題
59249	qid:Q11475634|name:みこすり半劇場 時代劇編	keep	シリーズ内巻題
59249	qid:Q11475634|name:みこすり半劇場 病院編	keep	シリーズ内巻題
59249	qid:Q11475634|name:みこすり半劇場 青春編	keep	シリーズ内巻題
191991	qid:Q11476058|name:英雄その後のセカンドライフ	keep	正式副題のみ差
100326	qid:Q11476103|name:アラサーちゃん無修正傑作選	drop	傑作選=総集編
116389	qid:Q11477920|name:やさしい悪魔 LOVE STORY	keep	正式副題のみ差
143018	qid:Q11478325|name:フットボール鷹―American football comics	keep	英語副題のみ差
55388	qid:Q1147974|name:世界の果てには君と二人で	keep	外伝集内の同題作
51929	qid:Q11481127|name:スーパーメイドちるみさん	keep	オールカラー版=同作
188418	qid:Q11481143|name:NHKその時歴史が動いた	drop	別編(古代中世の謎)
98730	qid:Q11482158|name:フーゾク魂	keep	元祖=同作の版違い
180815	qid:Q11483065|name:外道坊スペシャル	drop	別スペシャル巻
180816	qid:Q11483065|name:外道坊＆マーダーライセンス牙スペシャル	drop	別スペシャル巻
184422	qid:Q11483613|name:眠狂四郎	keep	著者一致の特定作
57109	qid:Q11488605|name:サルゲッチュウキウキ大作戦!	keep	正式副題のみ差
114914	qid:Q11488834|name:トゥィンクル・ノーラ	drop	続編の別作品
95126	qid:Q11488834|name:火の鳥2772	drop	映画版コミカライズ
147114	qid:Q11489252|name:元祖温泉ガッパドンバ	keep	元祖=同作再版
137473	qid:Q11489255|name:エヴァ・レディ	keep	正式題の一部欠のみ
187159	qid:Q11489301|name:御茶漬海苔	drop	題名不一致(13日欠)
91973	qid:Q11492490|name:S＆M～sweet marriage～	drop	別題アンソロジー誤結線
38062	qid:Q11496261|name:悪魔狩り	keep	正式副題のみ差
130710	qid:Q11496375|name:天と献上 (みつぎ) 姫	keep	ルビ表記差のみ
52975	qid:Q11496375|name:王のいばら外伝	drop	外伝(スピンオフ)
166683	qid:Q11500262|name:グランドワーフ	keep	正式副題のみ差
135796	qid:Q11511606|name:束縛インフィニティ	keep	正式副題のみ差
121125	qid:Q11513149|name:メイザース	keep	副題差のみ同一作
43168	qid:Q11513149|name:哲也	keep	同一哲也本編
43168	qid:Q11513149|name:哲也逆転のセオリー	drop	別冊の続編作品
83609	qid:Q11513732|name:ちっちゃいときから好きだけど	keep	同題副題差のみ
32566	qid:Q11515289|name:ペルソナ3電撃コミックアンソロジー	drop	アンソロジー
40580	qid:Q11515289|name:ペルソナ4ザ・ゴールデン電撃コミックアンソロジー	drop	アンソロジー
40580	qid:Q11515289|name:ペルソナ4ジ・アルティメットインマヨナカアリーナ電撃コミックアンソロジー	drop	アンソロジー
168977	qid:Q11515375|name:曽祢まさこ短編集	keep	短編集タイトル一致
139183	qid:Q11520170|name:ヨッシーストーリー編	keep	副題差のみ
161351	qid:Q11520635|name:サイコ×パスト	keep	副題差のみ
46881	qid:Q11522664|name:トルネコの大冒険2	keep	副題差のみ
145429	qid:Q11522665|name:落ちこぼれだった兄が実は最強	keep	副題差のみ
115056	qid:Q11523489|name:ブラトデア	keep	副題差のみ
172174	qid:Q11523608|name:屍活師	keep	副題差のみ
50414	qid:Q11523734|name:闇狩り師	drop	別作画者の別adaptation
121776	qid:Q11527406|name:合法都市スペシャル	keep	同シリーズ特別編
46947	qid:Q11529922|name:ネコ侍三十路ネコのきもち	keep	同シリーズのサブ題
181784	qid:Q11530791|name:Duel Masters LOST～月下の死神～	drop	別巻に誤リンク
126373	qid:Q11530791|name:デュエル・マスターズバーサス	keep	VSと同義表記差
53956	qid:Q11530791|name:切札勝舞はマジック:ザ・ギャザリングを使いつづける	drop	無関係の別作品
109711	qid:Q11531964|name:杜子春・羅生門	drop	別作画者+作品構成差
37660	qid:Q11532585|name:マウス 幕末伝	keep	同シリーズのサブ題
107421	qid:Q1153258|name:甘く危険なナンパ刑事+今日から俺は!!	drop	根拠不明で誤リンク疑い
36979	qid:Q11533373|name:異国迷路のクロワーゼ キャラクタートリビュート	drop	キャラクター画集
35052	qid:Q11534451|name:真・女神転生	keep	副題差のみ
35052	qid:Q11534451|name:真・女神転生if…	drop	別作品if巻数乖離
64741	qid:Q11536753|name:レディ・ハニカム	drop	確認済み別冊spinoff
191368	qid:Q11536967|name:それでもまじめに!男女交際	drop	確認済み別冊1巻作品
94561	qid:Q11537576|name:バットマン THE BAT MANGA JIRO KUWATA EDITION	keep	副題差のみ
33050	qid:Q11538468|name:ガウガウわー太 梅川和実イラストブック	drop	イラストブック
54450	qid:Q11538726|name:牙の旅商人	keep	副題差のみ
172605	qid:Q11539452|name:異世界召喚おじさんの銃無双ライフ	keep	副題差のみ
161880	qid:Q11539587|name:ジークフリート	keep	副題差のみ
161870	qid:Q11539587|name:信長	keep	副題差のみ
182266	qid:Q11539990|name:ラスボスたちの隠し仔	keep	副題差のみ
107364	qid:Q11540292|name:ゾイドワイルド2+	drop	確認済み別系列に誤リンク
93451	qid:Q11540782|name:37.5℃(さんじゅうななどごぶ)の涙	keep	読み仮名差のみ
125784	qid:Q11541939|name:モーメント	keep	副題差のみ
188469	qid:Q11543801|name:乱破	keep	副題差のみ
86590	qid:Q11545734|name:変女	keep	副題差のみ
38943	qid:Q11545822|name:ラヴァーズコンチェルト	drop	著者不一致別作品
111837	qid:Q11546024|name:蟻地獄スペシャル	keep	同シリーズ特別編
58123	qid:Q11548972|name:まおゆう魔王勇者コミックアラカルト	drop	多作家アンソロジー
68013	qid:Q11549680|name:鏡の巫女アヤカ黒い薔薇十字	keep	同シリーズのサブ題
42647	qid:Q11551887|name:新世紀悪女聖書	keep	同一作のリブランド
207817	qid:Q11556468|name:新編 闇の果てから	keep	新編は改訂版
53308	qid:Q11557657|name:浦安鉄筋家族アニメブック	drop	アニメブック
34093	qid:Q11559211|name:トリコロMW-1056	keep	同シリーズのサブ題
68807	qid:Q11559342|name:覚醒	drop	著者不一致別作品
98640	qid:Q11560284|name:夜廻り猫レストラン	keep	同著者の派生連載
161759	qid:Q11560486|name:パラダイスアベニュー	keep	表記ゆれのみ
123097	qid:Q11561998|name:白竜hadouスペシャル	keep	同シリーズ特別編
107386	qid:Q11562011|name:1122(いいふうふ)	keep	同一作品
54990	qid:Q11562600|name:この彼女	keep	副題差のみ
86949	qid:Q11562651|name:殺せんせーQ(クエスト)!	keep	副題差のみ
137062	qid:Q11563594|name:完本 情熱のペンギンごはん	keep	完本は同一版
196393	qid:Q11565237|name:撃墜王	keep	副題差のみ
95050	qid:Q11565237|name:碧の孤狼	keep	副題差のみ
156827	qid:Q11565543|name:漫古☆知新|sub:バカでも読める古典文学	keep	表記ゆれのみ
158715	qid:Q11566337|name:わたしたちは無痛恋愛がしたい	keep	副題差のみ
146477	qid:Q11568661|name:本日もおひとりホモ。	keep	副題差のみ
182698	qid:Q11569643|name:最底辺であがく僕は、異世界で希望に出会う	keep	副題差のみ
165183	qid:Q11571912|name:異世界ソープランド輝夜外伝あんずクエスト	keep	外伝含め完全一致
162180	qid:Q11571996|name:一番遠くて、近いあいつ。	keep	副題差のみ
201594	qid:Q11573764|name:cafe	drop	別カフェ作品と年数不一致
200334	qid:Q11574110|name:ペンギンのこと好き?	keep	副題差のみ
92308	qid:Q11575990|name:ザ☆ドラえもんズ	keep	前置詞差のみ
152520	qid:Q11576073|name:アルプス伝説黄金	keep	同シリーズの話編
152520	qid:Q11576073|name:スペースアルプス伝説	keep	同シリーズの話編
170529	qid:Q11577376|name:続戦国自衛隊 外伝	drop	外伝スピンオフ
195444	qid:Q11577376|name:高野聖	drop	著者不一致別adaptation
200574	qid:Q11579827|name:黒狼王と白銀の贄姫	keep	副題差のみ
121942	qid:Q11580208|name:影の宮廷魔術師	keep	副題差のみ
31893	qid:Q11583265|name:夢喰見聞妄鏡堂	keep	同シリーズのサブ題
31910	qid:Q11583882|name:エルフを狩るモノたちDX	keep	DX版で同一作
64169	qid:Q11584822|name:信長協奏曲	keep	読み表記差のみ
199390	qid:Q11585216|name:陰謀論THE3名様Q	keep	副題完全一致
140530	qid:Q11585907|name:シートンの動物記	keep	著者一致の同一邦題
42336	qid:Q11586417|name:新装版純潔のマリア	keep	新装版で同一作
136489	qid:Q11586892|name:東京喰種 (トーキョーグール)|sub:re	drop	別スピンオフに誤リンク
196036	qid:Q11590535|name:吉川英治版マンガ宮本武蔵	keep	原作者作画者とも一致
55086	qid:Q11593762|name:スイミング	keep	短縮題の同一読切
156348	qid:Q11594124|name:ロックは淑女(レディ)の嗜みでして	keep	ふりがな差のみ
101583	qid:Q11594179|name:その着せ替え人形 (ビスク・ドール) は恋をする	keep	ふりがな差のみ
30943	qid:Q11596354|name:リトル・クローバー	drop	確認済みスピンオフ
167252	qid:Q11596354|name:箱庭モンスター	keep	副題差のみ
115578	qid:Q11599172|name:ある日とある日ととある日のクル	drop	複数話合本編集
115569	qid:Q11599172|name:がーでん姉妹(シスターズ)	keep	ふりがな差のみ
115578	qid:Q11599172|name:ととある日のクル	keep	表記ゆれで同一作
50791	qid:Q11603611|name:クォート＆ハーフ（R）	keep	記号表記差のみ
187905	qid:Q11603611|name:東京潮汐	keep	副題差のみ
148026	qid:Q11606583|name:ダンジョン島で宿屋をやろう!	keep	副題差のみ
45396	qid:Q11607509|name:断裁分離のクライムエッジアンソロジー	drop	アンソロジー
138415	qid:Q11607948|name:暗殺後宮	keep	副題差のみ
107963	qid:Q11611979|name:哭きの竜 外伝	keep	外伝含め完全一致
43108	qid:Q11614079|name:アンダーザローズ冬の物語	keep	同シリーズの話編
39623	qid:Q11614079|name:星の砂漠	keep	著者一致副題差
158831	qid:Q11615515|name:情熱のアレ	keep	副題差のみ
120684	qid:Q11616515|name:ぱちん娘。	keep	同著者開始年一致
105792	qid:Q11619129|name:旧約マザーグール	drop	巻数乖離の別作品
198505	qid:Q11620790|name:ラブカレ	keep	同一アンソロジー題一致
160219	qid:Q11621870|name:偉人転生	keep	副題差のみ
41636	qid:Q11622664|name:官能小説・外伝	drop	外伝スピンオフ
187349	qid:Q11622920|name:あるるくJKまちある記	keep	副題差のみ
89406	qid:Q11624100|name:Blue	drop	著者不一致別作品
47977	qid:Q11624967|name:サイカチ	keep	副題差のみ
195297	qid:Q11625733|name:花とメオト	keep	副題差のみ
169926	qid:Q11625738|name:刀剣乱舞	drop	外伝スピンオフに誤リンク
115693	qid:Q11627593|name:エプロンプレイ	keep	副題差のみ
105739	qid:Q11627987|name:世界の終わりの魔法使い完全版	keep	完全版で同一作
46108	qid:Q11628480|name:ソップ型	drop	続編に誤リンク
129129	qid:Q11631091|name:アニウッド大通り	keep	副題差のみ
126626	qid:Q11632776|name:ラル飯	keep	副題差のみ
167320	qid:Q11632786|name:スマイル・イメージ	keep	前置詞副題差のみ
108842	qid:Q11632868|name:外はいい天気だよ	keep	表記ゆれのみ
170073	qid:Q11632868|name:谷川史子純愛読みきり集H	keep	副題完全一致
33087	qid:Q11635788|name:機動新世紀ガンダムX	keep	副題差のみ
117949	qid:Q11636915|name:アニマギアダブルエッジ	keep	同シリーズのサブ題
125757	qid:Q11638679|name:たそがれの市	keep	副題差のみ
202484	qid:Q11638679|name:異神変奏	keep	副題差のみ
113974	qid:Q11638679|name:見晴らしが丘にて	keep	完全版で同一作
44761	qid:Q11638680|name:天からトルテ!×3	keep	合本表記の同一作
107794	qid:Q11639413|name:New!ケキャール社顛末記	keep	新版で同一作
98493	qid:Q11641774|name:ファントムブレイブ	keep	副題差のみ
72851	qid:Q11641774|name:性本能と水爆戦征服	keep	同シリーズのサブ題
63929	qid:Q11642415|name:RPG W(・∀・)RLD	keep	副題差のみ
67729	qid:Q11643389|name:ミナミの帝王　ヤング編	drop	ヤング編スピンオフ
67729	qid:Q11643389|name:ミナミの帝王　ヤング編 利権空港	drop	ヤング編スピンオフ
67729	qid:Q11643389|name:ミナミの帝王ヤング編利権空港ワイドSP	drop	ヤング編スピンオフ
190459	qid:Q11643775|name:アトリエで飼われる私	keep	副題差のみ
33817	qid:Q11644242|name:恋スルメロディ娘。 その男、ワガママにつきあみ♂ばん	keep	同著者の特別編
35611	qid:Q11644242|name:教師にやらせな!	keep	副題差のみ
43293	qid:Q11644585|name:トランジスタティーセット	keep	副題差のみ
58291	qid:Q11644966|name:蒼海の世紀	keep	副題差のみ
107569	qid:Q11646844|name:愛子さん!	keep	副題差のみ
124383	qid:Q11648463|name:クズ!!	keep	副題差のみ
100623	qid:Q11648470|name:マトリズムスペシャル	drop	巻数乖離の別冊
162328	qid:Q11648718|name:七つの大罪 イラストコレクション	drop	イラスト集
45471	qid:Q11649074|name:ダブロウ・ゲート	drop	表記差+巻数乖離
34526	qid:Q11653135|name:もっと×2あなたのオモチャ	drop	続編を本編に誤リンク
34526	qid:Q11653135|name:もっと×3あなたのオモチャ	drop	続編を本編に誤リンク
47557	qid:Q11653135|name:もっとあなたのオモチャ	unsure	材料不足
47557	qid:Q11653135|name:もっとあなたのオモチャ	drop	頁=「もっと」2003、a=続編「もっと×3」2006
69561	qid:Q11653767|name:ナポレオン	keep	副題差のみ
131536	qid:Q11657910|name:エリートヤンキー三郎 第2部	keep	同一連載の後半部
128605	qid:Q11658030|name:食戟のソーマL'étoile	drop	スピンオフに読切誤リンク
47200	qid:Q11659889|name:魔界王子devils and realist 雪広うたこアートワークス	drop	アートワークス
48392	qid:Q11661464|name:青春鉄道 2014年度版	keep	年度版で同一作
48392	qid:Q11661464|name:青春鉄道 2015年度版	keep	年度版で同一作
102586	qid:Q11661588|name:熱愛プリンス	keep	副題差のみ
183929	qid:Q11664602|name:商人スキルで魔王城の攻略を目指す	keep	副題差のみ
200179	qid:Q11665645|name:メイクドクター	keep	副題差のみ
163975	qid:Q11666401|name:ウラミン	keep	副題差のみ
39755	qid:Q11668955|name:Seven	keep	副題内に一致
74323	qid:Q11668955|name:ロンタイbabyプレイバック	drop	総集編的な別冊
191692	qid:Q11669298|name:さほこクエスト	keep	副題差のみ
104660	qid:Q11672111|name:ゾン100	keep	副題差のみ
93456	qid:Q11672951|name:はぐれアイドル地獄変外伝V	drop	外伝スピンオフ
111778	qid:Q11673673|name:アスタロト・クロニクル	keep	巻数一致し同一作
36045	qid:Q11673673|name:パタリロ! 選集	drop	選集=セレクション本編ではない
105685	qid:Q11673888|name:楽屋裏	keep	同一作,年ズレはデータ誤記
67755	qid:Q11677543|name:超能力者斉木楠雄のΨ難	keep	同一作品
44936	qid:Q11678370|name:いちばん近くて、とおいふたり	keep	表記ゆれのみ
187128	qid:Q116936623|name:Dressing	keep	副題差のみ
151750	qid:Q116937131|name:じつは義妹(いもうと)でした。|sub:最近できた義理の弟の距離感がやたら近いわけ	keep	完全一致
31343	qid:Q1188657|name:セクシーボイス＆ロボ	keep	表記ゆれのみ
33339	qid:Q1191493|name:藤崎竜作品集3 天球儀	keep	収録作品名一致
30390	qid:Q1192471|name:ケロロ軍曹green	keep	同作者公式派生版
30390	qid:Q1192471|name:ケロロ軍曹pink	keep	同作者公式派生版
30390	qid:Q1192471|name:ケロロ軍曹red	keep	同作者公式派生版
167738	qid:Q1195859|name:春風にようこそ	keep	副題差のみ
33254	qid:Q1207548|name:鉄腕バーディーarchive	keep	同作アーカイブ版
108172	qid:Q120757217|name:鍔鳴の太刀|sub:ゴブリンスレイヤー外伝2	keep	完全一致
50715	qid:Q1229355|name:トリプルエッチ	keep	表記ゆれのみ
164076	qid:Q124096857|name:異世界らくらくサバイバル	keep	副題差のみ
159033	qid:Q124483426|name:異世界編集者	keep	副題差のみ
68921	qid:Q131010521|name:バーサス!	drop	著者不一致・別作品
95919	qid:Q1319232|name:義風堂々!!	drop	花語り版で著者不一致
60575	qid:Q1319237|name:タイガーマスク二世	drop	続編で別作品
187220	qid:Q1321466|name:こちら葛飾区亀有公園前派出所 大入袋	drop	別の特定話へ誤リンク
187221	qid:Q1321466|name:こちら葛飾区亀有公園前派出所ミニ	drop	別の特定話へ誤リンク
187222	qid:Q1321466|name:カメダス こちら葛飾区亀有公園前派出所大全集	drop	大全集≠特定話
89367	qid:Q1332841|name:I・餓男	keep	完全一致
96041	qid:Q1332841|name:天使は舞いおりた	keep	前方一致・同一作
72087	qid:Q1332841|name:近代日本文学名作選 地獄変	keep	実在同一書籍と確認
134576	qid:Q1353888|name:大場電気鍍金工業所/やもり	drop	2作合本で範囲不一致
141387	qid:Q1353888|name:蟻地獄・枯野の宿	drop	2作合本で範囲不一致
210063	qid:Q1353888|name:鬼面石 一刀両断	keep	同一作の版
35914	qid:Q1355245|name:黄色い本	keep	副題差のみ
47839	qid:Q1358489|name:カムイ伝全集 第1部	keep	同一作の全集版
41749	qid:Q1358489|name:カムイ外伝第1部	keep	同一作
182951	qid:Q136004682|name:冒険には、武器が必要だ!	keep	副題差のみ
135284	qid:Q1370780|name:どらきゅらクン	keep	表記ゆれのみ
30438	qid:Q1370780|name:ルパン三世デッド・オア・アライブ	drop	映画版が原作へ誤リンク
30438	qid:Q1370780|name:ルパン三世・カリオストロの城	drop	映画版が原作へ誤リンク
55217	qid:Q1385951|name:最上の明医	keep	副題差のみ
38655	qid:Q1388268|name:月的愛人	keep	表記ゆれのみ
115666	qid:Q1473948|name:岡田史子作品集	keep	同一作品集
31407	qid:Q1542261|name:新きまぐれオレンジ☆ロード	drop	新=続編で別作品
140970	qid:Q1617383|name:日野日出志の妖女ダーラ	keep	前方一致・同一作
46617	qid:Q1617383|name:死肉の男	keep	副題差のみ
73517	qid:Q16264594|name:日々ロックBOOTLEG	keep	同作特別編集版
109953	qid:Q16264862|name:機動戦士ガンダムNT(ナラティブ)	keep	読み方違いのみ
200844	qid:Q16265123|name:よなよなかちかち。	keep	副題差のみ
181298	qid:Q1627449|name:MADARA	drop	年巻不整合で別版疑い
181301	qid:Q1627449|name:Madara赤	keep	前方一致・同一作
181298	qid:Q1627449|name:魍魎戦記MADARA 転生編	keep	完全一致
70051	qid:Q16335996|name:キャタピラー	keep	副題差のみ
140468	qid:Q17130149|name:クレオパトラ	drop	著者不一致・別作品
98130	qid:Q17158005|name:ももプロZ AEスーパースター列伝	keep	表記ゆれのみ
35566	qid:Q17158599|name:未来の記憶風の行方	keep	同一作者続編確認
189729	qid:Q17158949|name:サイドキック	keep	副題差のみ
181247	qid:Q17160444|name:ミルク搾りハンターの異世界搾乳記	keep	副題差のみ
179454	qid:Q17161228|name:叛逆のニジガサキ	keep	前方一致・同一作
102980	qid:Q17161397|name:ホブゴブリン	keep	副題差のみ
53947	qid:Q17161576|name:空の境界	keep	副題差のみ
167618	qid:Q17210567|name:圖書室のキハラさん	keep	旧字体差のみ
31541	qid:Q1721423|name:告白	keep	副題差・著者一致
33224	qid:Q1721423|name:太陽の黙示録 群雄編	keep	編名差のみ
66021	qid:Q17218399|name:〔月賓〕	drop	題名が全く別作品
96816	qid:Q17219513|name:アンゴルモア	keep	副題差のみ
51765	qid:Q17219985|name:ホテルで抱きしめて	keep	編名差のみ
75893	qid:Q17220059|name:ログ・ホライズンアンソロジー俺たち☆ギルドマスター	drop	アンソロジーで本編と別物
123030	qid:Q17220938|name:AR/MS(マルチプル・サヴァイヴ)!!	keep	読み方展開のみ
91619	qid:Q17224076|name:ルー=ガルー	keep	副題差のみ
99549	qid:Q17230626|name:「からかい上手の高木さん」アニメ振り返り傑作選	drop	傑作選で別スピンオフへ
46927	qid:Q1728282|name:ライバル 番外編	drop	番外編規定によりdrop
93359	qid:Q17350015|name:走馬灯株式会社 観ますか?止めますか?全人生収録ディスク	keep	テーマ副題のみ
113802	qid:Q17350151|name:異世界(ファンタジー)美少女受肉おじさんと	keep	読み仮名差のみ
53576	qid:Q1736792|name:克・亜樹ラブストーリースペシャル	keep	同作者関連作
31319	qid:Q1738755|name:GUN SMITH CATS ガンスミスキャッツ	keep	完全一致
149645	qid:Q1738755|name:園田健一 初期作品集	keep	副題差のみ
151105	qid:Q1748117|name:『百馬鹿』傑作選プラスフクちゃん	drop	傑作選で本編と別物
31032	qid:Q17572|name:TVアニメ ドラえもん	drop	アニメ版で原作と別物
111634	qid:Q17572|name:のび太の新恐竜	keep	映画コミカライズ一致
31032	qid:Q17572|name:ドラえもん 不思議サイエンス	drop	テーマ編集本で別物
42471	qid:Q17572|name:大長編ドラエもん	keep	表記ゆれのみ
142291	qid:Q17572|name:星人ドビンソン漂流記	keep	前方一致・同一作
31032	qid:Q17572|name:映画2112年ドラえもん誕生	drop	映画版が原作へ誤リンク
142315	qid:Q17572|name:映画21エモン	drop	映画版が原作へ誤リンク
31032	qid:Q17572|name:映画STAND BY MEドラえもん	drop	映画版が原作へ誤リンク
31032	qid:Q17572|name:映画STAND BY MEドラえもん2	drop	映画版が原作へ誤リンク
48046	qid:Q17572|name:映画エスパー魔美星空のダンシングドール	drop	映画版が原作へ誤リンク
31032	qid:Q17572|name:映画ザ・ドラえもんズ おかしなお菓子なオカシナナ?	drop	映画版が原作へ誤リンク
31032	qid:Q17572|name:映画ザ・ドラえもんズ ドキドキ機関車大爆走!	drop	映画版が原作へ誤リンク
31032	qid:Q17572|name:映画ザ・ドラえもんズ ムシムシぴょんぴょん大作戦!	drop	映画版が原作へ誤リンク
31032	qid:Q17572|name:映画ザ・ドラえもんズ 怪盗ドラパン・謎の挑戦状!	drop	映画版が原作へ誤リンク
72177	qid:Q17572|name:映画チンプイ	drop	映画版が原作へ誤リンク
95862	qid:Q182191|name:老女的 (おばあちゃん) 少女ひなたちゃん	keep	読み仮名差のみ
161561	qid:Q18700936|name:ザコ姫さまは生きのびたい!	keep	副題差のみ
36889	qid:Q188129|name:MOON	keep	副題差のみ
97705	qid:Q18818317|name:BLAZBLUE	drop	著者不一致・別作へ疑い
53659	qid:Q1906779|name:ほんにゃらゴッコ かりあげクン	keep	同作者・同シリーズ
110587	qid:Q193300|name:Black Jack treasure book	drop	オマージュ集で別作品
31677	qid:Q193300|name:MW (ムウ)	keep	完全一致
31677	qid:Q193300|name:MW (ムウ)|sub:オリジナル版	keep	完全一致
31600	qid:Q193300|name:アニメブック ブラックジャック	drop	アニメ版で原作と別物
109782	qid:Q193300|name:サボテン君 快傑シラノ	keep	前方一致・同一作
51403	qid:Q193300|name:スリル博士 少年サンデー版	keep	版表記差のみ
110587	qid:Q193300|name:ブラック・ジャックREAL 感動の医療体験談	drop	オマージュ集で別作品
31676	qid:Q193300|name:リボンの騎士 ≪なかよしオリジナル版≫ 復刻大全集	keep	版表記差のみ
35581	qid:Q193300|name:ロストワールド メトロポリス	drop	2作合本で範囲不一致
41415	qid:Q193300|name:人類滅亡後の世界 鳥人大系	keep	副題差のみ
109813	qid:Q193300|name:冒険狂時代 ピピちゃん	keep	前方一致・同一作
51476	qid:Q193300|name:勇者ダン 少年サンデー版	keep	版表記差のみ
95126	qid:Q193300|name:和田ラヂヲの火の鳥	drop	オマージュ作で別内容
202219	qid:Q193300|name:手塚治虫	drop	巻数年代が別書籍
109836	qid:Q193300|name:火の鳥 少女クラブ版	keep	版表記差のみ
178822	qid:Q193300|name:火星博士 一千年后の世界	keep	副題差のみ
113423	qid:Q193300|name:白いパイロット 少年サンデー版	keep	版表記差のみ
46754	qid:Q193300|name:英語版罪と罰	keep	版表記差のみ
30728	qid:Q193300|name:鉄腕アトム カラー版	keep	版表記差のみ
97491	qid:Q193300|name:青騎士	keep	副題差のみ
109520	qid:Q1970474|name:3×3(サザン)EYES鬼籍の闇の契約者	keep	読み方省略のみ
31540	qid:Q1970474|name:ブルーシード	keep	正式名一致
39888	qid:Q1970474|name:万能文化猫娘 CONPLETE	keep	完全版表記差のみ
39888	qid:Q1970474|name:万能文化猫娘 OVA SERIES	keep	同作者関連版
186689	qid:Q20041973|name:追放された名家の長男	keep	副題差のみ
105380	qid:Q20042284|name:みなクズwith男子校系男子	drop	2作合本で範囲不一致
156132	qid:Q20042291|name:カリスマ	keep	副題完全一致
85307	qid:Q20042398|name:文豪ストレイドッグス 楽描手帖	drop	落書き別冊で本編と別物
