最終発売日	slug	title	著者	巻数	status	adult
2022-09-15	otsu-san-no-pantsu-ga-nandatte-ii-janaika	おっさんのパンツがなんだっていいじゃないか!	練馬zim	3	completed	
2022-09-15	hypnosis-mic-before-the-battle-dawn-of-divisions	ヒプノシスマイク-before the battle-dawn of divisions	鴉月ルイ	3	completed	
2022-09-15	hajime-rabukome-ogabebe	はじめラブコメオガベベ	おきらくボーイ	5	completed	
2022-09-15	dual-mound	デュアルマウンド	水森崇史	4	completed	
2022-09-15	akuyaku-reijourashiku-kouryaku-taishou-o-fukujuu-sasemasu	悪役令嬢らしく、攻略対象を服従させます	奈院ゆりえ	3	completed	
2022-09-14	kekkyoku-onna-no-hashori-michi	けっきょく!女のはしょり道	伊藤理佐	1	completed	
2022-09-14	deai-futatabi	出会いふたたび	大谷博子	1	completed	
2022-09-12	tsugumomo-kan-tsugumomo-furu-color-comic	つぐもも姦	浜田よしかづ	1	completed	
2022-09-12	seigi-no-gakuen	正義の学園	三生まなみ	3	completed	
2022-09-12	roppongi-class	六本木クラス	Kwangjin	8	completed	
2022-09-09	yagate-saikyou-no-pk-killer-shokugyou-shounin	やがて最強のPKキラー〈職業:商人〉	原田絵理	3	completed	
2022-09-09	puchi-hontou-ni-atta-yukai-na-hanashi-souketsu-san-shougeki-toukou-tengoku-esupii	ぷち本当にあった愉快な話 総決算!笑激!!投稿天国SP	安斎かなえ	1	completed	
2022-09-09	gate-of-nightmares	Gate of Nightmares	くっきぃ	2	completed	
2022-09-08	shinikaeri	死ニカエリ	反転シャロウ	3	completed	
2022-09-08	loss-time-ni-hanamuke-o	ロスタイムに餞を	ココミ	1	completed	adult
2022-09-08	komochi-omega-to-kare-to-kare	子持ちΩと彼とカレ	ヤマヲミ	2	completed	
2022-09-08	js-san-to-ol-chan	JSさんとOLちゃん	ゆりかご	3	completed	
2022-09-08	ikenai-seito-kaichou-teachers	イケない生徒会長Teachers	成瀬悠利	5	completed	
2022-09-08	1-ga-moshi-sekai-ga-hitotsu-no-class-dattara	マンガもし世界が1つのクラスだったら	竹流	2	completed	
2022-09-06	demons-star	DEMONS STAR	ミクニシン	4	completed	
2022-09-05	zenbu-oshiete-sensei	全部教えて、先生。	椎野翠	5	completed	adult
2022-09-05	on-site	オンサイト!	尾瀬あきら	3	completed	
2022-09-05	itsuka-yasashii-ame-ni-naru	いつか優しい雨になる	ポリー	2	completed	
2022-09-05	gohoubi-wa-izakaya-de	ごほうびは居酒屋で	たのまゆうむ	2	ongoing	
2022-09-01	yume-de-mita-ano-ko-no-tame-ni	夢で見たあの子のために	三部けい	11	completed	
2022-09-01	maboroshi-no-sensou-manga	幻の戦争マンガ	バロン吉元	1	completed	
2022-09	yamibana-ogin-kage-shimatsu	闇花お銀影始末	ケン月影	1	completed	
2022-09	tantei-minarai-akio	探偵見習いアキオ…	村上たかし	3	completed	
2022-09	shinjuku-gohatto	新宿御法度	橋本孤蔵	1	completed	
2022-09	nijisanji-sanba-kaani-baru	にじさんじさんばかーにばる	'221'	4	completed	
2022-09	nankyoku-hyouryuuki	南極漂流記	田中つかさ	1	completed	
2022-09	mainichi-neko-zanmai-hibi-kore-neko-fuukei	マイニチねこざんまい日々是猫風景	いわみちさくら	1	completed	
2022-09	legend-of-golgo-13-the-red-star	Legend ofゴルゴ13ザ・レッドスター	さいとう・たかを	1	completed	
2022-09	legend-of-golgo-13-the-best-4	Legend ofゴルゴ13ザ・ベスト4	さいとう・たかを	1	completed	
2022-09	kashimura-ikka-no-yoake	樫村一家の夜明け	岡村星	1	completed	
2022-09	kanojochuu	彼女中	黒咲練導	2	completed	
2022-09	ijiwaru-na-tsugai	いじわるな番	桜庭ゆりん	2	completed	
2022-09	5-nenburi-ni-tsunagaru-moto-kare-ishi-kara-tsutawaru-atsui-netsu	5年ぶりに繋がる元カレ医師から伝わる熱い熱	玄野さわ	2	completed	
2022-08-26	ookami-game	狼ゲーム	紺野ぱる	5	completed	
2022-08-26	marika-chan-to-yasashii-koi-no-dorei	茉莉花ちゃんと優しい恋の奴隷	芒其之一	4	completed	adult
2022-08-26	garugaku	ガル学。	おりとかほり	2	completed	
2022-08-25	onee-shikkaku	オネエ失格	冴月ゆと	8	completed	adult
2022-08-25	mishiranu-joshi-joshikousei-ni-kankin-sareta-mangaka-no-hanashi	見知らぬ女子高生に監禁された漫画家の話	きただりょうま	2	completed	
2022-08-25	megamiryou-no-ryoubo-kun	女神寮の寮母くん。	日野行望	9	completed	
2022-08-25	houkago-wa-kimi-no-kanojo	放課後は君の彼女	佐々木奈緒	3	completed	
2022-08-25	dokuoya-ni-sodateraremashita	毒親に育てられました	つつみ	3	completed	
2022-08-23	uchi-wa-wakarete-kurashiteru	ウチは別れて暮らしてる	カワハラ恋	3	completed	
2022-08-23	tokui-na-anoko	特異なあのコ	日暮キノコ	1	completed	
2022-08-23	nude-model-yamaguchi-tsubasa-tanpenshuu	ヌードモデル	山口つばさ	1	completed	
2022-08-20	seiyoku-no-tsuyosugiru-yome-ni-komattemasu	性欲の強すぎる嫁に困ってます。	saku	4	completed	
2022-08-19	shinsei-no-shiki	新星のシキ	吉良悠	2	completed	
2022-08-19	otonari-no-yakuza	お隣のヤクザ	吉田にん	3	completed	adult
2022-08-19	onnanoko-ga-daicha-dame-desuka	女の子が抱いちゃダメですか?	ねじがなめた	6	completed	adult
2022-08-19	omiaikon	お見合い婚	紅カオル	2	completed	
2022-08-19	majo-to-yajuu	魔女と野獣	佐竹幸典	10	ongoing	
2022-08-19	kyaruru-city-no-bunchou-ishidan	キャルルCITYの文鳥医師団	まるいミカ	1	completed	
2022-08-19	kounoike-tsuyoshi-no-gakeppuchi-ruumushiea	鴻池剛の崖っぷちルームシェア	鴻池剛	3	completed	
2022-08-18	jigen-no-sakeme-ni-ochita-teni-no-saki-de	次元の裂け目に落ちた転移の先で	四つ目	2	ongoing	
2022-08-18	follower-san-no-hontou-ni-atta-kowai-hanashi	フォロワーさんの本当にあった怖い話	しろやぎ秋吾	2	completed	
2022-08-17	shaman-king-marcos	SHAMAN KINGマルコス	ジェット草村	5	completed	
2022-08-17	shaman-king-faust-8	SHAMAN KING FAUST 8	田中文	3	completed	
2022-08-17	perfect-crime-extra	Perfect Crime EXTRA	中島梨里緒	2	completed	
2022-08-17	minna-kara-kiita-hokkori-kowai-hanashi	みんなから聞いたほっこり怖い話	筒井りな	3	completed	
2022-08-17	azatokutte-hentai	あざとくって、変態	幸山みう	2	completed	
2022-08-16	uzukawamura-jiken	鵜頭川村事件	河野那歩也	2	completed	
2022-08-16	boku-no-hanryo	ぼくの伴侶	へげかもこ	2	completed	
2022-08-15	office-de-himitsu-no-amanure-konkatsu	オフィスで秘密の甘濡れ婚活	片倉みっき	2	completed	
2022-08-12	tsumande-kande-switch-on	つまんで噛んでスイッチon	川野タニシ	2	completed	
2022-08-12	samurai-buiesu-zombie	侍VSゾンビ	荒吐巌	2	completed	
2022-08-12	jigoku-no-hate-demo-aishiaou	地獄の果てでも、愛し合おう	小岩井ゆば	2	completed	
2022-08-10	yoru-no-houmonsha	夜の訪問者	キューライス	1	completed	
2022-08-10	danna-sama-kari-ha-dekiai-yakuza	旦那さま (仮) は溺愛ヤクザ	秕ユウジ	5	completed	
2022-08-10	0-sai-kara-no-allergy-senki	0歳からのアレルギー戦記	カラスヤサトシ	1	completed	
2022-08-09	nyuushitsu-knock-wa-wasurezuni	入室ノックは忘れずに	黒木えぬこ	7	completed	
2022-08-09	michiafureru-you-na	みちあふれるような	富士山ひょうた	1	completed	
2022-08-08	moshimo-kubiwa-ga-hazusetanaraba	もしも首輪がはずせたならば	トナミショウ	3	completed	
2022-08-08	majutsushitachi-no-bedoramu	魔術師たちの混乱(ベドラム)	奇仙	2	completed	
2022-08-08	kuubo-raigekitai-senki	空母雷撃隊戦記	滝沢聖峰	1	completed	
2022-08-08	kodomo-ni-natta-ore-o-tsuma-ga-mechakucha-medetekuru	子供になった俺を妻がめちゃくちゃ愛でてくる	次見やをら	3	completed	
2022-08-05	vaanya-no-oishii-tabi-kitchen	ヴァーニャのおいしい旅キッチン	彩藤なお	2	completed	
2022-08-05	uchi-no-maid-to-kekkonsuru-tame-nara-ore-wa-harem-o-tsukuru	うちのメイドと結婚するためなら俺はハーレムを作る	森名尚	3	completed	
2022-08-05	shinriki-no-yakushi-tenseigo-wa-sengoku-bushou-to-kekkon-o-zentei-ni-hatsukoi-shimasu	神力の薬師〈転生後〉は、戦国武将と結婚を前提に初恋します!	高嶋育	2	completed	
2022-08-05	ossan-36-ga-idol-ni-naru-hanashi	オッサン〈36〉がアイドルになる話	榊原瑞紀	8	completed	
2022-08-05	oda-nobunaga-to-iu-nazo-no-shokugyou-ga-mahou-kenshi-yori-cheat-datta-node-oukoku-o-tsukuru-kotoni	織田信長という謎の職業が魔法剣士よりチートだったので、王国を作ることにしました	西梨玖	8	completed	
2022-08-05	ajin-san-kyou-wa-dou-saremashitaka	亜人さん、今日はどうされましたか?	ざわっこ	2	completed	
2022-08-04	watashi-o-sasaeru-mono	わたしを支えるもの	益田ミリ	2	completed	
2022-08-04	one-piece-episode-ace	ONE PIECEエピソードエース	Boichi	2	completed	
2022-08-01	dokuzetsu-shoujo-wa-amanojaku	毒舌少女はあまのじゃく	あび	2	completed	
2022-08-01	deathdeus-hero-of-the-dead	デスデウスヒーロー・オブ・ザ・デッド	森小太郎	2	completed	
2022-08	zetsurin-jieikan-tsunagare-ikasare-mamorarete	絶倫自衛官、繋がれイカされ守られて	天瀬颯月	2	completed	
2022-08	yuujin-chara-no-ore-ga-motemakuru-wake-nai-daro	友人キャラの俺がモテまくるわけないだろ?	世界一	2	completed	
2022-08	watashi-mienaindesu	私、視えないんです?	おーはしるい	1	completed	
2022-08	tenohira-size-no-neko-to-26-sai-ol-no-doukyo-seikatsu	手のひらサイズの猫と26歳OLの同居生活	美月李予	1	completed	
2022-08	stalker-kishi-no-seijitsu-na-kyuukon	ストーカー騎士の誠実な求婚	笹原智映	2	completed	
2022-08	pachi	ぱち★	もいろみ	2	completed	
2022-08	odd-taxi	オッドタクシー	ピクス	5	completed	
2022-08	kuchibeni	口紅	川端新	3	completed	
2022-08	ishimi-san-no-g-life	石見さんのGライフ	田滝ききき	2	completed	
2022-08	honjitsu-yori-kitsunegami-sama-no-nie-ni-narimashita	本日より狐神様の贄になりました	砂	1	completed	
2022-08	hikkomi-jian-na-shinchoujuu-tsukai-planet-intoruudaa-online-comic	引っ込み思案な神鳥獣使い-プラネットイントルーダー・オンライン-@COMIC	藤屋いずこ	2	completed	
2022-08	guilty-2022	GUILTY	小林拓己	1	completed	
2022-08	fuku-fuku-gohan	ふくふくごはん	水沢クロマル	2	completed	
2022-08	binbougami-chan-wa-aisaretai	貧乏神ちゃんは愛されたい	魔神ぐり子	1	completed	
2022-07-28	uchi-no-neko-wa-naka-ga-warui	うちの猫は仲が悪い	谷口菜津子	1	completed	
2022-07-28	manga-de-shiru-sensou-to-nippon	漫画で知る戦争と日本	水木しげる	2	completed	
2022-07-27	sanae-san-wa-iede-chuu	早苗さんは家出中!	あずまあや	1	completed	
2022-07-27	osanai-fusai-wa-itonamitai	小山内夫妻はいとなみたい	リーフィ	3	completed	
2022-07-27	darkness-heels-lili	DARKNESS HEELS-Lili-	綱島志朗	2	completed	
2022-07-27	colorful-kyuu-sheet	からふるキューシート!	ちくわ	2	completed	
2022-07-26	baba-ikuko-ga-koyonaku-bike-o-ice-wake	馬場郁子がこよなくバイクを愛す理由	鈴木秀吉	3	completed	
2022-07-26	atsumare-doubutsu-no-mori-nonbiri-shimadayori	あつまれどうぶつの森～のんびり島だより～	加藤みのり	2	completed	
2022-07-25	surechigai-wa-fuufu-no-hajimari	すれ違いは夫婦の始まり	矢野トシノリ	2	completed	
2022-07-25	kujonin	駆除人	浅川圭司	5	completed	
2022-07-25	kono-ore-ga-maguro-joshi-to-no-sekkusu-nankani-oboreru-wake-ga-nai	この俺が、マグロ女子とのセックスなんかに溺れるワケがない。	西臣匡子	4	completed	
2022-07-23	kaeru-diiekkusu-no-otakatsu-nikki	カエルDXのオタ活日記	カエルDX	1	completed	
2022-07-23	isekai-corrector	異世界コレクター	石川ちか	2	completed	
2022-07-23	girls-und-panzer-momi-no-ki-to-tetsu-no-hane-no-majo	ガールズ&パンツァー樅の木と鉄の羽の魔女	むらかわみちお	2	completed	
2022-07-23	dracula-yakin	ドラキュラやきん!	浅草九十九	3	completed	
2022-07-22	yankee-shota-to-wotaku-onee-san	ヤンキーショタとオタクおねえさん	星海ユミ	7	ongoing	
2022-07-22	toorigakari-ni-wan-point-adobaisu-shiteiku-type-no-yankee	通りがかりにワンポイントアドバイスしていくタイプのヤンキー	おつじ	8	completed	
2022-07-22	toki-no-yami-no-kanata-ni	時の闇の彼方に	八木ナガハル	1	completed	
2022-07-22	suupaaman-buiesu-meshi	SUPERMAN VS飯	北郷海	3	completed	
2022-07-22	shuwa-sufa	手話:スファ	KER	3	completed	
2022-07-22	restart	リスタート!	坂木原レム	3	completed	
2022-07-22	hebio	ヘビオ	モコ	2	completed	
2022-07-21	koonen-ki-koonen-ki	コーネン鬼×コーネン喜	一本木蛮	1	completed	
2022-07-20	spy-kyoushitsu	スパイ教室	せうかなめ	3	completed	
2022-07-19	border-66	ボーダー66	藤堂裕	7	completed	
2022-07-19	35-sai-imasara-koi-toka-arienai	35歳、今さら恋とかありえない	蜜柑子	3	completed	adult
2022-07-15	show-time	SHOW TIME!!	吉河美希	2	completed	
2022-07-15	manga-5-fungo-ni-igai-na-ketsumatsu	漫画5分後に意外な結末	高階良子	2	completed	
2022-07-15	dakitsubusu-made-yamenee-zo	抱きつぶすまでやめねぇぞ	きびだんごゆん	3	completed	
2022-07-14	kouka-koukyuu-monogatari	紅霞後宮物語	栗美あい	14	completed	
2022-07-14	komike-douwa-zenshuu	コミケ童話全集	おのでらさん	4	completed	
2022-07-14	abaki-ya	暴き屋	アミューズ	3	completed	
2022-07-13	youkyuu-shouten	用九商店	阮光民	5	completed	
2022-07-13	kono-gei-towa-tsukiaitakunai	このゲイとは付き合いたくない!!!	もちぎ	3	completed	
2022-07-12	neko-to-chiyo	ねことちよ	せらみっく	3	completed	
2022-07-12	mibu-no-ookami-neko-o-kau	壬生の狼、猫を飼う	篠原知宏	3	completed	
2022-07-12	konya-ore-to-sekkusu-shitoku	今夜、俺とセックスしとく?	神室リツコ	3	completed	
2022-07-12	koi-wa-doujinshi-yori-ki-nari	恋は同人誌より奇なり	夏目あやの	3	completed	
2022-07-12	ken-to-mahou-no-zeikin-taisaku-attomaaku-comic	剣と魔法の税金対策@comic	蒼井ひな太	3	ongoing	
2022-07-12	kekkon-ga-zentei-no-rabukome	結婚が前提のラブコメ	大竹利朋	2	completed	
2022-07-12	haraguro-joushi-to-gisou-kekkon	腹黒上司と偽装結婚	日野塔子	2	completed	
2022-07-11	puchi-hontou-ni-atta-yukai-na-hanashi-kaiyuu-shinrei-taiken-esupii	ぷち本当にあった愉快な話怪幽!!心霊体験SP	安斎かなえ	1	completed	
2022-07-08	izumi-kun-no-kangaeta-love-game-ga-murisugiru	泉くんの考えた恋愛ゲームが無理すぎる	川上にこ	2	completed	
2022-07-07	za-king-obu-fighters-gaiden	THE KING OF FIGHTERS外伝	あずま京太郎	2	completed	
2022-07-07	kogitsune-warawara-inarigami-no-makanai-meshi	こぎつね、わらわら稲荷神のまかない飯	ツグロウ	1	completed	
2022-07-07	kaibutsu-maid-no-karei-naru-oshigoto	怪物メイドの華麗なるお仕事	田辺ゆがた	5	completed	
2022-07-06	ore-no-tame-dake-ni-naite	俺のためだけに鳴いて?	城井ユキ	3	completed	adult
2022-07-05	soredemo-pen-wa-tomaranai	それでもペンは止まらない	熊田龍泉	5	completed	
2022-07-05	imouto-no-tomodachi-ga-nani-kangaeteru-noka-wakaranai	妹の友達が何考えてるのかわからない	玲	3	completed	
2022-07-04	manga-shikoutei-kouu-to-ryuuhou	マンガ始皇帝 項羽と劉邦	石ノ森章太郎	1	completed	
2022-07-01	show-by-rock	SHOW BY ROCK!!	邪武丸	3	completed	
2022-07	ore-to-no-renshuu-shinee	俺と×××の練習しねえ?	エトウユツキ	2	completed	adult
2022-07	obaa-chan-shoujo-hinata-chan	老女的 (おばあちゃん) 少女ひなたちゃん	桑佳あさ	11	completed	
2022-07	miracle-torio-minions	みらくるトリオ!ミニオンズ	小泉作十	3	completed	
2022-07	konyakuhakisaretaonnahaosananajiminiitadakarechaimashitaichi	婚約破棄された女は幼なじみにいただかれちゃいました。	ざわっこ	4	completed	
2022-07	ittara-okaiage	イッたらお買い上げ!?	藤咲もえ	2	completed	
2022-07	ginshio-shoushou	ぎんしお少々	若鶏にこみ	2	completed	
2022-07	gal-ni-natsukareta-hanashi	ギャルになつかれた話	板場広し	1	completed	adult
2022-07	chi-chikyuu-no-undou-ni-tsuite	チ。-地球の運動について-	魚豊	8	completed	
2022-07	boku-wa-konyaku-haki-nante-shimasen-karane	僕は婚約破棄なんてしませんからね	ジュピタースタジオ	3	completed	
2022-07	aji-no-puroresu	味のプロレス	アカツキ	2	completed	
2022-06-30	tsuge-yoshiharu-meisaku-genga-to-furansu-kikou	つげ義春名作原画とフランス紀行	つげ義春	1	completed	
2022-06-30	shikou-kikai-no-file	嗜好機械の事件簿	喜国雅彦	1	completed	
2022-06-24	furachi-na-tsubomi	不埒な蕾	真村ミオ	4	completed	
2022-06-24	37-do-5-bu-no-namida	37.5℃(さんじゅうななどごぶ)の涙	椎名チカ	24	completed	
2022-06-23	shomin-desu-musume-o-celeb-ryuugaku-sasemashita	庶民ですが娘をセレブ留学させました	東條さち子	1	completed	
2022-06-23	outo-no-gakuen-ni-kyousei-renkou-sareta-saikyou-no-dragon-rider-wa-chou-ga-tsukuhodo-inakamono	王都の学園に強制連行された最強のドラゴンライダーは超が付くほど田舎者	来須眠	5	completed	
2022-06-23	neko-de-yokereba	ねこでよければ	やまもとりえ	4	completed	
2022-06-22	kudamimi-no-neko	くだみみの猫	中山幸	11	completed	
2022-06-22	koujou-yakei	工場夜景	有賀リエ	1	completed	
2022-06-22	86-furagumentaru-neotenii	86-エイティシックス-フラグメンタルネオテニー	安里アサト	2	completed	
2022-06-20	siariz-no-shugosha	聖巫女(シアリズ)の守護者	友藤結	3	completed	
2022-06-20	osake-to-oshi-ga-ikigaidesu	お酒と推しが生きがいです	Tapon	2	completed	
2022-06-17	tesla-note	テスラノート	三宮宏太	7	completed	
2022-06-17	meitantei-conan-zero-no-teiitaimu	名探偵コナンゼロの日常(ティータイム)	新井隆広	6	completed	
2022-06-17	mainchi-yuzuman	まいんちゆずマン	北川悠仁	2	completed	
2022-06-17	icontact	iコンタクト	月山可也	4	completed	
2022-06-17	fuji-to-nankyoku-no-nakamatachi	ふじと南極のなかまたち	防衛省海上幕僚監部	2	completed	
2022-06-16	oya-ga-kodomo-ni-naru-koro-ni	親が子どもになるころに	細川貂々	1	completed	
2022-06-16	maajan-hourouki-fuuunhen	麻雀放浪記風雲篇	嶺岸信明	5	completed	
2022-06-16	hannintachi-no-file-kindaichi-shounen-no-file-gaiden	犯人たちの事件簿	天樹征丸	9	completed	
2022-06-16	10-nen-shitenai-sudachi-san	10年シてないスダチさん	高田ローズ	5	completed	
2022-06-15	subaru-to-suu-san	昴とスーさん	高橋那津子	6	completed	
2022-06-15	robasutonesu	ロバストネス	佐藤由幸	3	completed	
2022-06-15	keiyaku-hisho	契約秘書	兄崎ゆな	2	completed	
2022-06-15	bokura-wa-koi-ga-heta-sugiru	僕らは恋がヘタすぎる	橘えいこ	7	completed	
2022-06-15	amai-go-san	甘い誤算	上戸アサミ	2	completed	
2022-06-13	shii-chan-kaa-san	しーちゃんかあさん	たかなししずえ	1	completed	
2022-06-13	sengoku-jieitai	戦国自衛隊	田辺節雄	19	completed	
2022-06-13	boku-no-sefure-ni-shite-ageru	僕のセフレにしてあげる	真田ハイジ	2	completed	
2022-06-10	gudaguda-ace-aaruii	ぐだぐだエースRE	経験値	1	completed	
2022-06-09	suterareta-tensei-kenja	捨てられた転生賢者	クリカラマル	8	completed	
2022-06-09	oogoe-harutarou-wa-damarenai	大越春太郎は黙れない!	瀬田ヒナコ	2	completed	
2022-06-09	kaze-no-you-ni	風のように	ちばてつや	1	completed	
2022-06-09	ginkai-no-yuuri	銀灰のユーリ	京一	2	completed	
2022-06-09	faindaa-no-saihate	ファインダーの最果て	やまねあやの	2	completed	
2022-06-09	aishiteru-dewa-amasugite	愛してるでは甘すぎて	新田祐克	1	completed	
2022-06-09	3-3ji-amemiya-kyouju-no-ocha-no-jikan	午後3時雨宮教授のお茶の時間	鷹野久	4	completed	
2022-06-08	zutto-himitsu-ni-shiteita-anokoto-zenbu-oshiemasu	ずっと秘密にしていたアノコト全部教えます	八月薫	1	completed	
2022-06-08	virgin-maiden	ヴァージンメイデン	となりける	2	completed	
2022-06-07	ibaraki-tte-dokoni-arundesuka	茨城ってどこにあるんですか?	真枝アキ	3	completed	
2022-06-03	amaguro-joushi-no-okiniiri	甘黒上司のお気に入り	さっちゃん漫画家	1	completed	
2022-06-02	tasogare-mearesu	黄昏メアレス	上下瑞樹	3	completed	
2022-06-02	andou-kanoko-no-angou-file	安堂鍵乃子の暗号事件簿	関崎俊三	3	completed	
2022-06-01	murabito-shoukan-omae-wa-yonde-nai-to-oidasareta-node-kimama-ni-ikiru	村人召喚?お前は呼んでないと追い出されたので気ままに生きる	皐アスカ	2	completed	
2022-06	ukiwa-to-fuurin	うきわ、と風鈴。	野村宗弘	3	completed	
2022-06	tsuki-wa-michikake-kemono-no-koi	月はみちかけケモノの恋	野白ぐり	1	completed	adult
2022-06	tokyo-nekketsu-110-tooban	東京熱血110番	橋本孤蔵	2	completed	
2022-06	the-drugs-dont-work	ザ・ドラッグス・ドント・ワーク	玉置勉強	1	completed	
2022-06	soukon-no-shoujo-to-sourei-no-tabi	送魂の少女と葬礼の旅	路那	7	completed	
2022-06	oshite-dame-datta-node-hiite-miru-koto-ni-shita-no-desu	押して駄目だったので、引いてみることにしたのですが	むぎちゃぽよこ	2	completed	
2022-06	nurse-wa-dare-o-aishiteru	ナースは誰を愛してる?	内田春菊	1	completed	
2022-06	namida-no-ato-ni-amai-kisu	涙のあとに甘いキス	ゴゴちゃん	2	completed	
2022-06	nameraretakunai-namekawa-san	ナメられたくないナメカワさん	阿東里枝	4	completed	
2022-06	nagomi-club	なごみクラブ	遠藤淑子	12	completed	
2022-06	mii-tan-to-beru-tan-no-yukai-na-nichijou	みーたんとベルたんの愉快な日常	水井麻紀子	2	completed	
2022-06	koisuru-succubus-no-ikenai-jijou	恋するサキュバスのイケない事情	リーフィ	5	completed	
2022-06	kinoko-inu	きのこいぬ	蒼星きまま	15	completed	
2022-06	jitsu-wa-yabai-jikken-shinrigaku	実はヤバい実験心理学	もぐら	1	completed	
2022-06	dragless-sex	ドラッグレス・セックス	エンゾウ	3	completed	adult
2022-06	blend-s	ブレンド・S	中山幸	8	completed	
2022-05-27	skate-leading-stars	スケートリーディングスターズ	澄生澄佳	2	completed	
2022-05-27	otonari-no-tengai	おとなりの天涯	きぃやん	2	completed	
2022-05-26	kaji-shinai-shufu-to-sansedai-no-shokutaku	家事しない主婦と三世代の食卓	桜沢エリカ	1	completed	
2022-05-26	ii-otouto-warui-otouto	いい弟、悪い弟	涼子	6	completed	
2022-05-25	uso-to-kiss-wa-houkago-ni	嘘とキスは放課後に	目玉焼き	2	completed	
2022-05-25	inukai-san-no-oshikake-jieekee	犬飼さん家(ち)の押しかけJK	三ッ葉稔	2	completed	
2022-05-24	oni-ichizoku-no-waka-fuufu	鬼一族の若夫婦	門井亜矢	2	completed	
2022-05-23	meiji-roman-storia	明治浪漫綺話(ストーリア)	音中さわき	5	completed	
2022-05-23	chouri-deka-no-sousaku-gohan	調理刑事(デカ)の捜索ごはん	馬田イスケ	3	completed	
2022-05-20	manazashi-wa-chou-no-mitsu	まなざしは蝶の蜜	冬乃郁也	2	completed	
2022-05-19	hajitoo	はじとー	どうざき	2	completed	
2022-05-17	yamenaide-dekiai-wakagashira-no-jounetsu-aibu	止めないで♥溺愛若頭の情熱愛撫	黒岬光	3	completed	
2022-05-17	rakumei-majo-to-toki-o-kakeru-danna-sama-no-shinanai-konyakuin	落命魔女と時をかける旦那様の死なない婚約印	秦槙吾	4	completed	
2022-05-17	kaikin-idol	解禁(秘)アイドル	猫宮なお	2	completed	
2022-05-16	eichiesupii-no-arukikata	HSPの歩き方	おがたちえ	1	completed	
2022-05-13	slow-jet-coaster	スロー・ジェットコースター	佐倉チカコ	3	completed	
2022-05-13	kimi-ga-nozomeba	猫(きみ)が望めば	千星夜人	2	completed	
2022-05-12	zecchou-ninkyou	絶頂任侠	やまかみ梨由	1	completed	
2022-05-12	shukujo-no-egao-wa-kuzuremasen	淑女の笑顔は崩れません	佐野妙	1	completed	
2022-05-12	shin-obotchama-kun	新・おぼっちゃまくん	小林よしのり	3	completed	
2022-05-12	ningen-dakedo-maougun-shitennou-ni-sodaterareta-ore-wa-maou-no-musume-ni-aisare-shihai-zokusei-no	人間だけど魔王軍四天王に育てられた俺は、魔王の娘に愛され支配属性の権能を与えられました。	かじきすい	4	completed	
2022-05-12	juken-no-hime-no-overkill	呪剣の姫のオーバーキル	藤澤紀幸	2	completed	
2022-05-12	canon-to-papa	かのんとぱぱ	おーはしるい	2	completed	
2022-05-10	wagaya-wa-kakuriyo-no-kashihonya-san	わが家は幽世の貸本屋さん	目玉焼き	3	completed	
2022-05-10	koukyuu-no-hana-wa-itsuwari-o-matou	後宮の花は偽りをまとう	六格レンチ	5	completed	
2022-05-09	yuushaa-support-center-maoujou-shibu	勇者(ユウシャー)サポートセンター魔王城支部	じゃこ	2	completed	
2022-05-09	puchi-hontou-ni-atta-yukai-na-hanashi-yabu-kara-kami-made-byouin-no-gokui-esupii	ぷち本当にあった愉快な話ヤブから神まで!病院の極意SP	安斎かなえ	1	completed	
2022-05-09	hon-no-mushi	本のムシ	小虎	2	completed	
2022-05-09	cocoon-2021	Cocoon	見延案山子	3	completed	
2022-05-06	yami	闇	したらなな	3	completed	
2022-05-06	xxxholic	xxxHOLiC	CLAMP	38	completed	
2022-05-06	hanaya-no-segare-to-tera-musuko	花屋の倅と寺息子	葛来奈都	2	completed	
2022-05	yurufuwa-kaeru-zukan	ゆるふわカエル図鑑	じゅえき太郎	1	completed	
2022-05	watashi-to-neko-to-hatachi-no-kimi-to	私と猫と二十歳の君と	あさひよひ	2	completed	
2022-05	tabun-kore-kara-ai-no-hibi	多分これから愛の日々	池森あゆ	2	completed	
2022-05	shouwa-heisei-file	昭和・平成事件簿	大島やすいち	3	completed	
2022-05	shin-kagegari-collection	新影狩りコレクション	岡村賢二	5	completed	
2022-05	rabbit-hatchi-e-youkoso	ラビットハッチへようこそ	はいしま潮路	2	completed	
2022-05	omega-porno-keesu-chiaki	オメガポルノcase. 千昭	広里かな	2	completed	adult
2022-05	oedo-hichou	大江戸秘帖	武本サブロー	1	completed	
2022-05	nazotoki-hime-wa-meitantei	ナゾトキ姫は名探偵❤	阿南まゆき	17	completed	
2022-05	naka-made-torokeru-mitsuai-massage	ナカまでトロける蜜愛マッサージ	七尾ヱル	2	completed	
2022-05	kinai-again	禁愛again	ともち	1	completed	
2022-05	iyagatteru-kimi-ga-suki	嫌がってるキミが好き	鬼山瑞樹	8	completed	adult
2022-05	imadoki-no-wakai-mon-wa	今どきの若いモンは	吉谷光平	6	completed	
2022-05	henkakyuu	変華球	水木しげる	1	completed	
2022-05	futsuu-no-joshikousei-ga-rokodoru-yattemita	普通の女子校生が【ろこどる】やってみた。	小杉光太郎	10	completed	
2022-05	fukumen-no-hitsuji	覆面の羊	船木涼介	6	completed	
