kind	slug	title	our_max	our_nvols	miss_vol	isbn	date	in_seed2	truncated
GAP	hidarikiki-no-eren-nifuni-2020	左ききのエレン	25	6	20	9784088831398	2022年05月02日	Y	Y
GAP	hidarikiki-no-eren-nifuni-2020	左ききのエレン	25	6	21	9784088832111	2022年08月04日	Y	Y
GAP	hidarikiki-no-eren-nifuni-2020	左ききのエレン	25	6	22	9784088832999	2022年11月04日	Y	Y
GAP	hidarikiki-no-eren-nifuni-2020	左ききのエレン	25	6	23	9784088833491	2022年12月02日	Y	Y
GAP	hidarikiki-no-eren-nifuni-2020	左ききのエレン	25	6	24	9784088834047	2022年12月02日	Y	Y
GAP	ie-de-munou-to-iware-tsuzuketa-ore-desu-sekaiteki-niwa-chou-yuunou-datta-you-desu	家で無能と言われ続けた俺ですが、世界的には超有能だったようです	7	6	5	9784757594517	2024年10月07日		
TRAIL	ikenie-kazoku	生贄家族	7	6	8	9784537174144	2026年07月29日		
GAP	ikenie-kazoku	生贄家族	7	6	2	9784537148862	2024年09月09日		
TRAIL	imouto-seikatsu	義妹生活	6	6	7	9784041177693	2026年09月25日頃		
GAP	isekai-de-haishin-katsudou-o-shitara-tairyou-no-yandere-shinja-o-umidashite-shimatta-ken	異世界で配信活動をしたら大量のヤンデレ信者を生み出してしまった件	7	6	4	9784041148976	2024年10月09日		
TRAIL	isekai-de-tame-shita-saikyou-no-tsukaima-wa-osananajimi-no-bishoujo-deshita	異世界でテイムした最強の使い魔は、幼馴染の美少女でした	6	6	7	9784408642420	2026年07月16日頃		
TRAIL	isekai-nonbiri-nouka-no-nichijou	異世界のんびり農家の日常	7	6	8	9784040765280	2026年09月09日頃		
GAP	isekai-nonbiri-nouka-no-nichijou	異世界のんびり農家の日常	7	6	4	9784040755854	2024年09月06日		
GAP	jiyuu-kimama-na-seirei-hime	自由気ままな精霊姫	7	6	3	9784065369210	2024年09月30日		
GAP	kankin-ou	監禁王	7	6	5	9784040756400	2024年10月08日		
TRAIL	kekkon-shoubai	結婚商売	6	6	7	9784046604132	2026年10月16日頃		
GAP	kemutai-hanashi	煙たい話	7	6	5	9784334104832	2024年11月20日頃		
GAP	korogaru-kyoudai	転がる姉弟	8	6	6	9784864682916	2024年09月28日		
GAP	korogaru-kyoudai	転がる姉弟	8	6	7	9784868051046	2025年09月16日		
GAP	koroshiya-wa-kyou-mo-reitetsu-koutei-ni-aisareru	殺し屋は今日も冷徹皇帝に愛される	7	6	4	9784098728831	2025年02月26日		
TRAIL	koutei-no-mago-ni-tensei-suru-koutei	皇帝の孫に転生する皇帝	6	6	7	9784088941790	2026年08月19日		
GAP	mahouka-koukou-no-yuutousei-2nd-season	魔法科高校の優等生2nd Season	7	6	5	9784049159691	2024年10月25日頃		
TRAIL	majo-no-eden	魔女のエデン	7	6	8	9784047384521	2026年09月15日頃		
GAP	majo-no-eden	魔女のエデン	7	6	4	9784047379503	2024年09月13日頃		
TRAIL	mechanical-buddy-universe-1-tenzero	メカニカルバディユニバース1.0	6	6	7	9784301007777	2026年09月25日		
GAP	mijissou-no-rasubosu-tachi-ga-nakama-ni-narimashita	未実装のラスボス達が仲間になりました。	7	6	5	9784049159349	2024年10月25日頃		
TRAIL	mizuporo	みずぽろ	7	6	8	9784098547661	2026年08月18日		
GAP	mizuporo	みずぽろ	7	6	3	9784098537150	2024年11月18日		
TRAIL	mobile-suit-gundam-flanagan-buun-senki	機動戦士ガンダムフラナガン・ブーン戦記	6	6	7	9784868052135	2026年08月05日		
TRAIL	mori-no-naka-de-koushaku-ga-hirotta-nowa	森の中で公爵が拾ったのは	6	6	7	9784758099424	2026年06月19日		
GAP	morino-no-kuma-chan	森ののくまちゃん	7	6	6	9784098728572	2024年10月24日		
TRAIL	nani-rokujuudo-sen-no-yakusoku	南緯六〇度線の約束	6	6	7	9784098640942	2026年09月11日		
GAP	nidome-no-isekai-shounen-datta-kare-wa-toshiue-kishi-ni-nari-dekiai-shitekuru	二度目の異世界、少年だった彼は年上騎士になり溺愛してくる	7	6	5	9784046838988	2024年10月04日頃		
GAP	nippon-sangoku	日本三國	7	6	6	9784098537099	2024年11月12日		
TRAIL	oda-chan-to-akechi-kun	織田ちゃんと明智くん	7	6	8	9784065446690	2026年08月21日		
GAP	oda-chan-to-akechi-kun	織田ちゃんと明智くん	7	6	1	9784065373637	2024年11月21日		
TRAIL	ore-ni-trauma-o-ataeta-joshi-tachi-ga-chirachira-mitekuru-kedo-zannen-desu-teokure-desu	俺にトラウマを与えた女子達がチラチラ見てくるけど、残念ですが手遅れです	6	6	7	9784824017529	2026年07月20日頃		
TRAIL	orukusen-oukokushi	オルクセン王国史	6	6	7	9784824207333	2026年08月25日頃		
GAP	phantom-busters	ファントムバスターズ	7	6	4	9784088843537	2024年12月04日		
GAP	pole-star	POLE STAR	7	6	2	9784065371923	2024年10月22日		Y
TRAIL	psycho-eyes	サイコアイズ	6	6	7	9784098546961	2026年07月10日		
TRAIL	rai-rai-rai	雷雷雷	6	6	7	9784098547326	2026年08月10日		
TRAIL	rekkyou-sensen	列強戦線	7	6	8	9784867209219	2026年08月20日		
GAP	rekkyou-sensen	列強戦線	7	6	3	9784867207024	2024年11月20日		
TRAIL	renge-to-naruto	れんげとなると!	6	6	7	9784098641277	2026年08月28日頃		
GAP	rose-rosy-rose-full-bud	ローズローズィローズフルバッド	7	6	5	9784088430485	2024年09月25日		
GAP	ryuu-ni-sodaterareta-saikyou	竜に育てられた最強	8	6	5	9784408641645	2024年12月12日頃		
GAP	ryuu-ni-sodaterareta-saikyou	竜に育てられた最強	8	6	7	9784408642161	2025年12月18日頃		
TRAIL	salaryman-z	サラリーマンZ	6	6	7	9784065443200	2026年07月22日		
TRAIL	seishun-bakusou	青春爆走!	6	6	7	9784575862638	2026年08月27日		
TRAIL	shachou-to-sake-to-hoshi	社長と酒と星	6	6	7	9784065442456	2026年07月06日		
TRAIL	shachou-to-sake-to-hoshi	社長と酒と星	6	6	8	9784065445716	2026年08月06日		
TRAIL	shiba-tsuki-bukken	シバつき物件	7	6	8	9784088851532	2026年08月04日		
GAP	shiba-tsuki-bukken	シバつき物件	7	6	2	9784088843216	2024年12月04日		
TRAIL	shuumatsu-yarakashi-meshi	週末やらかし飯	6	6	7	9784065441480	2026年07月09日		
TRAIL	sousei-mahou-no-saigensha	創成魔法の再現者	7	6	8	9784824017659	2026年08月08日頃		
GAP	sousei-mahou-no-saigensha	創成魔法の再現者	7	6	5	9784824010377	2024年12月25日頃		
GAP	superstar-o-utatte	スーパースターを唄って。	7	6	4	9784098630677	2024年11月28日		
TRAIL	suruga-meteor	スルガメテオ	6	6	7	9784065446287	2026年08月17日		
TRAIL	taika-no-risei	タイカの理性	6	6	7	9784253018685	2026年08月06日		
GAP	tengu-no-daidokoro	天狗の台所	7	6	5	9784065375389	2024年10月22日		
TRAIL	tetotetote	テトテトテ	7	6	8	9784088432922	2026年08月25日		
GAP	tetotetote	テトテトテ	7	6	5	9784088431130	2025年02月25日		
GAP	umamusume-pretty-derby-umamusumeshi	ウマ娘プリティーダービーうまむすめし	7	6	5	9784098536207	2024年12月19日		
TRAIL	watashi-no-aisuru-asseisha	私の愛する圧制者	6	6	7	9784046603388	2026年08月05日頃		
TRAIL	watashi-no-aisuru-asseisha	私の愛する圧制者	6	6	8	9784046605467	2026年09月04日頃		
GAP	yoake-no-uta	夜明けの唄	7	6	6	9784910526775	2025年05月07日頃		
TRAIL	31-sai-jimi-megane-ol-san	31歳地味眼鏡OLさん	5	5	6	9784785982287	2026年07月10日		
TRAIL	akina-chan-kamigakaru	アキナちゃん神がかる	5	5	6	9784098547623	2026年08月10日		
TRAIL	ame-to-muchi	あめとむち	5	5	6	9784785982454	2026年07月27日		
TRAIL	anatatachi-soredemo-sensei-desu-ka	あなた達それでも先生ですかっ!	5	5	6	9784088944289	2026年09月17日		
TRAIL	apparel-dog	アパレルドッグ	6	5	7	9784065442692	2026年07月22日		
GAP	apparel-dog	アパレルドッグ	6	5	1	9784065375204	2024年11月21日		
TRAIL	baki-rahen	刃牙らへん	6	5	7	9784253013949	2026年07月08日		
GAP	baki-rahen	刃牙らへん	6	5	2	9784253284226	2024年08月07日		
GAP	bijin-de-okanemochi-no-kanojo-ga-hoshii-to-ittara-wake-ari-joshi-ga-yattekita-ken	「美人でお金持ちの彼女が欲しい」と言ったら、ワケあり女子がやってきた件。	7	5	4	9784040755878	2024年11月08日		
GAP	bijin-de-okanemochi-no-kanojo-ga-hoshii-to-ittara-wake-ari-joshi-ga-yattekita-ken	「美人でお金持ちの彼女が欲しい」と言ったら、ワケあり女子がやってきた件。	7	5	6	9784040761848	2025年12月08日		
TRAIL	boyish-kanojo-ga-kawaisugiru	ボーイッシュ彼女が可愛すぎる	5	5	6	9784301007159	2026年08月21日		
TRAIL	brother-jingi	ブラザー仁義	5	5	6	9784253018593	2026年07月08日		
GAP	chittai-ore-no-makikomare-isekai-seikatsu	ちったい俺の巻き込まれ異世界生活	6	5	3	9784575419993	2024年10月25日頃		
TRAIL	cool-na-futari-wa-mikake-ni-yoranai	クールなふたりは見かけによらない	5	5	6	9784396792541	2026年08月07日		
TRAIL	cool-na-megami-sama-to-isshokenmei-ni-sundara-amayakashisugite-ponkotsu-ni-shiteshimatta-ken-ni	クールな女神様と一緒に住んだら、甘やかしすぎてポンコツにしてしまった件について	5	5	6	9784301007067	2026年08月10日		
GAP	dare-nimo-aisarenai-node-yuka-o-migaite-itara-soko-ga-seiikika-shita-reijou-no-hanashi	誰にも愛されないので床を磨いていたらそこが聖域化した令嬢の話	6	5	4	9784575420241	2024年11月25日頃		
GAP	dekiru-maid-sama	できるメイド様	6	5	5	9784046854568	2025年12月05日頃		
GAP	doku-doku-mori-mori	どく・どく・もり・もり	6	5	3	9784864682947	2024年10月04日		
TRAIL	drama-queen	ドラマクイン	6	5	7	9784088851891	2026年09月04日		
GAP	drama-queen	ドラマクイン	6	5	2	9784088845890	2025年05月02日		
TRAIL	dream-jumbo-girl	ドリーム☆ジャンボ☆ガール	5	5	6	9784065446423	2026年08月17日		
TRAIL	enma-no-kyoushitsu	閻魔の教室	5	5	6	9784253018630	2026年08月06日		
GAP	etsu-nouryoku-nashi-de-party-tsuihousareta-sareta-ore-ga-zen-zokusei-mahou-tsukai	えっ、能力なしでパーティ追放された俺が全属性魔法使い!?	6	5	4	9784434350009	2024年12月18日頃		
GAP	fushiou-wa-surooraifu-o-kibou-shimasu	不死王はスローライフを希望します	6	5	4	9784434348495	2024年11月20日頃		
TRAIL	gabu	ガブ	5	5	6	9784253018753	2026年08月06日		Y
GAP	gokurakugai	極楽街	6	5	5	9784088842905	2025年05月02日		
TRAIL	gunshin-no-hanayome	軍神の花嫁	5	5	6	9784046603609	2026年07月17日頃		
GAP	hana-wa-nido-sakimidareru	花は二度咲き乱れる	6	5	2	9784098727841	2024年10月24日		
TRAIL	heisei-wotaku-remembers	平成ヲタクリメンバーズ	6	5	7	9784098547029	2026年07月10日		
GAP	heisei-wotaku-remembers	平成ヲタクリメンバーズ	6	5	3	9784098536924	2024年11月12日		
TRAIL	heroine-nanoni-ikemen-idol-ni-narimashita	ヒロインなのに、イケメンアイドル♂になりました!?	6	5	7	9784098734764	2026年07月24日		
GAP	heroine-nanoni-ikemen-idol-ni-narimashita	ヒロインなのに、イケメンアイドル♂になりました!?	6	5	2	9784098728381	2024年10月24日		
GAP	houkago-kitaku-hiyori	放課後帰宅びより	6	5	3	9784575860191	2024年10月24日		
TRAIL	hyouyomi-no-victoria	票読みのヴィクトリア	6	5	7	9784065442647	2026年07月22日		
GAP	hyouyomi-no-victoria	票読みのヴィクトリア	6	5	1	9784065372159	2024年11月21日		
GAP	isekai-battle-royal	異世界バトルロイヤル	6	5	4	9784801984790	2024年11月07日		
TRAIL	isekai-henkyou-meshi	異世界辺境メシ	5	5	6	9784065447291	2026年08月10日		
TRAIL	itoko-no-ko	いとこのこ	5	5	6	9784040765297	2026年09月09日頃		
TRAIL	kaijuu-tan-arawaru	かいじゅうたん、現る。	5	5	6	9784253018005	2026年07月08日		
TRAIL	kataware-reijou-ga-dansou-suru-wake	かたわれ令嬢が男装する理由	5	5	6	9784575424720	2026年08月10日頃		
GAP	kimi-to-uchuu-o-aruku-tame-ni	君と宇宙を歩くために	6	5	3	9784065372005	2024年10月22日		
GAP	kishiou-no-shokutaku	騎士王の食卓	6	5	4	9784065387405	2025年04月09日		
TRAIL	koibami-shoujo	恋喰少女	5	5	6	9784098546985	2026年08月10日		
GAP	konjiki-no-gash-2	金色のガッシュ!!2	6	5	4	9784910019208	2024年08月23日頃		
TRAIL	konotabi-oni-joushi-no-hisho-ni-narimashite	このたび鬼上司の秘書になりまして	5	5	6	9784865183054	2026年09月10日頃		
TRAIL	kumagurashi	くまぐらし	6	5	7	9784049721461	2026年08月12日頃		
GAP	kumagurashi	くまぐらし	6	5	1	9784048114868	2025年04月14日頃		
TRAIL	kuuzoku-huck-to-jouki-no-hime	空賊ハックと蒸気の姫	5	5	6	9784800018052	2026年09月10日		
TRAIL	kyou-eki-de-mita-kawaii-onnanoko	今日、駅で見た可愛い女の子。	6	5	7	9784866755243	2026年09月15日頃		
GAP	kyou-eki-de-mita-kawaii-onnanoko	今日、駅で見た可愛い女の子。	6	5	4	9784866753904	2024年12月13日頃		
GAP	maid-wa-koisuru-hachiya-kun	メイドは恋する蜂谷くん	6	5	5	9784098732753	2025年12月25日		
GAP	majutsu-o-kiwamete-tabi-ni-deta-tensei-elf-mote-amashita-jumyou-de-ikeru-densetsu-to-naru	魔術を極めて旅に出た転生エルフ、持て余した寿命で生ける伝説となる	6	5	3	9784813763833	2024年11月21日頃		
TRAIL	mamono-no-hanayome	魔物の花嫁	5	5	6	9784865898750	2026年08月24日頃		
GAP	mobile-suit-gundam-last-horizon	機動戦士ガンダムラストホライズン	7	5	4	9784088933627	2024年10月18日		
GAP	mobile-suit-gundam-last-horizon	機動戦士ガンダムラストホライズン	7	5	6	9784088940366	2025年12月18日		
GAP	moto-yuusha-wa-shizuka-ni-kurashitai	元勇者は静かに暮らしたい	6	5	4	9784088934662	2024年10月18日		
TRAIL	mukiryoku-neet-na-moto-shindou-boukensha-ni-naru	無気力ニートな元神童、冒険者になる	6	5	7	9784824017642	2026年08月08日頃		
GAP	mukiryoku-neet-na-moto-shindou-boukensha-ni-naru	無気力ニートな元神童、冒険者になる	6	5	4	9784824010001	2024年11月25日頃		
TRAIL	naitemiro-koutemo-ii	泣いてみろ、乞うてもいい	5	5	6	9784046602381	2026年07月03日頃		
GAP	net-no-oshi-to-real-no-oshi-ga-tonari-ni-hikkoshitekita	ネットの『推し』とリアルの『推し』が隣に引っ越してきた	6	5	3	9784824009999	2024年11月25日頃		
TRAIL	ninja-no-kishi	忍者の騎士	5	5	6	9784048119948	2026年07月07日頃		
TRAIL	omae-ga-kawari-ni-shine-to-iwareta-watashi-imouto-no-migawari-ni-reikoku-na-henkyou-no-moto-e	「お前が代わりに死ね」と言われた私。妹の身代わりに冷酷な辺境伯のもとへ嫁ぎ、幸せを手に入れる	5	5	6	9784575424980	2026年09月28日頃		
TRAIL	omae-o-tsuihousareta-suru-tsuihousareta-sareta-no-wa-ore-dewa-naku-mukuchi-na-mahou-shoujo-deshita	「お前を追放する」追放されたのは俺ではなく無口な魔法少女でした	5	5	6	9784825101395	2026年09月26日		
GAP	oni-joushi-no-dekiai-ga-tomarimasen	鬼上司の溺愛が止まりません	6	5	4	9784865182408	2024年12月12日頃		
TRAIL	parashoppers	パラショッパーズ	5	5	6	9784098547449	2026年08月18日		
TRAIL	potion-koujou-ni-sasen-sareta-renkinjutsushi-bishoujo-ni-rachi-sare-ikoku-de-itsunomanika-eiyuu-ni	ポーション工場に左遷された錬金術師、美少女に拉致され異国でいつの間にか英雄になる	5	5	6	9784575424706	2026年07月30日頃		
TRAIL	pure-0-01mm	ぴゅあ0.01mm	6	5	7	9784065444993	2026年08月06日		
GAP	pure-0-01mm	ぴゅあ0.01mm	6	5	5	9784065421314	2026年01月06日		
TRAIL	road-magear-no-deshi	ロードマギアの弟子	6	5	7	9784098547043	2026年07月10日		
GAP	road-magear-no-deshi	ロードマギアの弟子	6	5	1	9784098536887	2024年11月12日		
GAP	sankyuu-pitch	サンキューピッチ	6	5	2	9784088844992	2025年05月02日		
TRAIL	satsujinki-tensei	殺人鬼×転生	6	5	7	9784867782507	2026年07月22日		
GAP	satsujinki-tensei	殺人鬼×転生	6	5	3	9784867781180	2024年10月24日頃		
TRAIL	shibou-yuugi-de-meshi-o-kuu	死亡遊戯で飯を食う。	5	5	6	9784041176627	2026年07月22日		
GAP	shin-elf-san-wa-yaserarenai	新・エルフさんは痩せられない。	6	5	4	9784253307192	2024年08月20日		
TRAIL	shino-to-ren	志乃と恋	5	5	6	9784046603968	2026年08月21日頃		
TRAIL	tada-no-mefure-desu	ただの飯フレです	6	5	7	9784344858060	2026年08月24日		
GAP	tada-no-mefure-desu	ただの飯フレです	6	5	4	9784344855533	2025年02月21日		
TRAIL	tamaranai-no-wa-koi-nanoka	たまらないのは恋なのか	6	5	7	9784065443941	2026年07月13日		
GAP	tamaranai-no-wa-koi-nanoka	たまらないのは恋なのか	6	5	3	9784065372388	2024年10月11日		
TRAIL	tefuda-ga-oome-no-victoria	手札が多めのビクトリア	6	5	7	9784046604231	2026年07月17日頃		
GAP	tefuda-ga-oome-no-victoria	手札が多めのビクトリア	6	5	3	9784046839558	2024年09月17日頃		
GAP	the-gamesters	ザ・ゲームスターズ	6	5	4	9784065365953	2024年08月22日		
TRAIL	tonari-no-moto-kare-kun	隣の元カレくん	5	5	6	9784088432762	2026年06月25日		
TRAIL	tonari-no-moto-kare-kun	隣の元カレくん	5	5	7	9784088433035	2026年09月25日		
GAP	tono-to-inu	殿と犬	6	5	4	9784866753843	2024年10月15日頃		
TRAIL	toru-ni-taranai	撮るに足らない	5	5	6	9784785982676	2026年08月24日		
GAP	tsuma-ga-kanpeki-sugiru-no-de-chotto-midashite-ii-desuka	妻が完璧すぎるので、ちょっと乱していいですか?	6	5	5	9784832205024	2025年04月28日		
GAP	tsutte-tabetai-gyaruzawa-san	釣って食べたいギャル澤さん	6	5	2	9784088935669	2025年02月18日		
GAP	unjou-ni-utaite-kimi-o-matsu	雲上に歌いて、君を待つ。	6	5	1	9784832204669	2024年12月16日		
TRAIL	usotsuki-heika-ga-watashi-ni-shuuchaku-suru-wake	嘘つき陛下が私に執着する理由	5	5	6	9784049721867	2026年09月14日頃		
TRAIL	yoku-aru-reijou-tensei-da-to-omotta-noni	よくある令嬢転生だと思ったのに	5	5	6	9784046604866	2026年09月04日頃		
GAP	yoshida-lemon-drops	ヨシダ檸檬ドロップス	6	5	1	9784098630936	2024年11月12日		
TRAIL	yume-ka-utsutsu-ka	ユメかウツツか	5	5	6	9784088432809	2026年07月23日		
GAP	zettai-bl-ni-naru-sekai-vs-zettai-bl-ni-naritakunai-otoko	絶対BLになる世界vs絶対BLになりたくない男	6	5	5	9784107727572	2024年10月08日		
TRAIL	zettai-shinanai-stella-hime	絶対死なないステラ姫	5	5	6	9784065444535	2026年08月07日		
TRAIL	2-dome-no-jinsei-wa-oshi-no-shokuryou-desu	2度目の人生は推しの食糧です!?	4	4	5	9784867782644	2026年09月25日		
TRAIL	8-sai-kara-hajimeru-mahougaku	8歳から始める魔法学	5	4	6	9784824017635	2026年08月08日頃		
GAP	8-sai-kara-hajimeru-mahougaku	8歳から始める魔法学	5	4	3	9784824010360	2024年12月25日頃		
GAP	akage-no-yakutatazu-to-kubi-ni-natta-maryoku-nashi-no-majo-desu-yakusou-no-chishiki-ga-hanpanai-to	「赤毛の役立たず」とクビになった魔力なしの魔女ですが、「薬草の知識がハンパない!」と王立研究所に即採用されました。	5	4	3	9784592212645	2024年11月20日		
TRAIL	akuyaku-kizoku-toshite-hitsuyou-na-sore	悪役貴族として必要なそれ	4	4	5	9784049523614	2026年07月27日頃		
TRAIL	akuyaku-reijou-no-yojouhan	悪役令嬢の四畳半	4	4	5	9784065450215	2026年09月09日頃		
TRAIL	arafoo-otsu-san-slow-life-no-yume-o-miru-ka	アラフォーおっさんはスローライフの夢を見るか?	4	4	5	9784798642352	2026年08月03日		
TRAIL	arasa-ga-vtuber-ni-natta-hanashi	アラサーがVTuberになった話。	4	4	5	9784048119924	2026年07月07日頃		
