stem	title	route	ei	etype	label	imprint	number	kind	main_prefix	publisher	prev_num	prev_date	prev_isbn	next_num	next_date	next_isbn	ed_isbn_min	ed_isbn_max	have_n	have_min	have_max
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	53	MID	9784063	講談社	51	2016-04-01	9784063775518	58	2015-02-03	9784063775532	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	54	MID	9784063	講談社	51	2016-04-01	9784063775518	58	2015-02-03	9784063775532	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	55	MID	9784063	講談社	51	2016-04-01	9784063775518	58	2015-02-03	9784063775532	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	56	MID	9784063	講談社	51	2016-04-01	9784063775518	58	2015-02-03	9784063775532	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	57	MID	9784063	講談社	51	2016-04-01	9784063775518	58	2015-02-03	9784063775532	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	59	MID	9784063	講談社	58	2015-02-03	9784063775532	61	2014-01-04	9784063775181	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	60	MID	9784063	講談社	58	2015-02-03	9784063775532	61	2014-01-04	9784063775181	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	62	MID	9784063	講談社	61	2014-01-04	9784063775181	67	2018-05-02	9784063775914	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	63	MID	9784063	講談社	61	2014-01-04	9784063775181	67	2018-05-02	9784063775914	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	64	MID	9784063	講談社	61	2014-01-04	9784063775181	67	2018-05-02	9784063775914	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	65	MID	9784063	講談社	61	2014-01-04	9784063775181	67	2018-05-02	9784063775914	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	66	MID	9784063	講談社	61	2014-01-04	9784063775181	67	2018-05-02	9784063775914	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	68	MID	9784063	講談社	67	2018-05-02	9784063775914	71	2017-09-01	9784063775921	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	69	MID	9784063	講談社	67	2018-05-02	9784063775914	71	2017-09-01	9784063775921	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	70	MID	9784063	講談社	67	2018-05-02	9784063775914	71	2017-09-01	9784063775921	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	72	MID	9784063	講談社	71	2017-09-01	9784063775921	73	2016-02-03	9784063775600	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	74	MID	9784063	講談社	73	2016-02-03	9784063775600	82	2014-02-03	9784063775280	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	75	MID	9784063	講談社	73	2016-02-03	9784063775600	82	2014-02-03	9784063775280	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	76	MID	9784063	講談社	73	2016-02-03	9784063775600	82	2014-02-03	9784063775280	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	77	MID	9784063	講談社	73	2016-02-03	9784063775600	82	2014-02-03	9784063775280	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	78	MID	9784063	講談社	73	2016-02-03	9784063775600	82	2014-02-03	9784063775280	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	79	MID	9784063	講談社	73	2016-02-03	9784063775600	82	2014-02-03	9784063775280	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	80	MID	9784063	講談社	73	2016-02-03	9784063775600	82	2014-02-03	9784063775280	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	81	MID	9784063	講談社	73	2016-02-03	9784063775600	82	2014-02-03	9784063775280	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	83	MID	9784063	講談社	82	2014-02-03	9784063775280	88	2017-05-02	9784063775945	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	84	MID	9784063	講談社	82	2014-02-03	9784063775280	88	2017-05-02	9784063775945	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	85	MID	9784063	講談社	82	2014-02-03	9784063775280	88	2017-05-02	9784063775945	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	86	MID	9784063	講談社	82	2014-02-03	9784063775280	88	2017-05-02	9784063775945	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	87	MID	9784063	講談社	82	2014-02-03	9784063775280	88	2017-05-02	9784063775945	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	91	MID	9784063	講談社	90	2018-03-02	9784063775969	92	2018-03-02	9784063775983	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	93	MID	9784063	講談社	92	2018-03-02	9784063775983	98	2017-12-01	9784063775990	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	94	MID	9784063	講談社	92	2018-03-02	9784063775983	98	2017-12-01	9784063775990	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	95	MID	9784063	講談社	92	2018-03-02	9784063775983	98	2017-12-01	9784063775990	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	96	MID	9784063	講談社	92	2018-03-02	9784063775983	98	2017-12-01	9784063775990	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	97	MID	9784063	講談社	92	2018-03-02	9784063775983	98	2017-12-01	9784063775990	9784063775082	9784065107904	37	3	103
mizuki-shigeru-manga-dai-zenshuu	水木しげる漫画大全集	canon:extra[0]	1	shinsoban	水木しげる漫画大全集(2014)	水木しげる漫画大全集	101	MID	9784063	講談社	100	2018-02-02	9784063781519	102	2018-04-03	9784063781526	9784063775082	9784065107904	37	3	103
chotto-morimashita	ちょっと盛りました。	seed4	0	standard	通常版	SHONEN MAGAZINE COMICS	1	LEAD	9784063	講談社				3	2014-01-17	9784063950021	9784063950021	9784063951301	2	3	4
chotto-morimashita	ちょっと盛りました。	seed4	0	standard	通常版	SHONEN MAGAZINE COMICS	2	LEAD	9784063	講談社				3	2014-01-17	9784063950021	9784063950021	9784063951301	2	3	4
nante-suteki-ni-japanesuku-hitozumahen	なんて素敵にジャパネスク人妻編	seed4	0	bunkobon	文庫版	白泉社文庫	1	LEAD	9784592	白泉社				5	2014-09-17	9784592890553	9784592890553	9784592890560	2	5	6
nante-suteki-ni-japanesuku-hitozumahen	なんて素敵にジャパネスク人妻編	seed4	0	bunkobon	文庫版	白泉社文庫	2	LEAD	9784592	白泉社				5	2014-09-17	9784592890553	9784592890553	9784592890560	2	5	6
nante-suteki-ni-japanesuku-hitozumahen	なんて素敵にジャパネスク人妻編	seed4	0	bunkobon	文庫版	白泉社文庫	3	LEAD	9784592	白泉社				5	2014-09-17	9784592890553	9784592890553	9784592890560	2	5	6
nante-suteki-ni-japanesuku-hitozumahen	なんて素敵にジャパネスク人妻編	seed4	0	bunkobon	文庫版	白泉社文庫	4	LEAD	9784592	白泉社				5	2014-09-17	9784592890553	9784592890553	9784592890560	2	5	6
kick-ass	キック・アス	seed4	0	standard	通常版	ShoPro Books	1	LEAD	9784796	小学館集英社プロダクション				2	2014-04	9784796871976	9784796871976	9784796875400	2	2	3
pachisuro-de-atta-zenbu-umai-hanashi-zetto	パチスロであった全部旨い話Z	seed4	0	standard	通常版	GW comics	1	LEAD	9784865	ガイドワークス				9	2014-01	9784865350562	9784865350562	9784865350999	2	9	10
pachisuro-de-atta-zenbu-umai-hanashi-zetto	パチスロであった全部旨い話Z	seed4	0	standard	通常版	GW comics	2	LEAD	9784865	ガイドワークス				9	2014-01	9784865350562	9784865350562	9784865350999	2	9	10
pachisuro-de-atta-zenbu-umai-hanashi-zetto	パチスロであった全部旨い話Z	seed4	0	standard	通常版	GW comics	3	LEAD	9784865	ガイドワークス				9	2014-01	9784865350562	9784865350562	9784865350999	2	9	10
pachisuro-de-atta-zenbu-umai-hanashi-zetto	パチスロであった全部旨い話Z	seed4	0	standard	通常版	GW comics	4	LEAD	9784865	ガイドワークス				9	2014-01	9784865350562	9784865350562	9784865350999	2	9	10
pachisuro-de-atta-zenbu-umai-hanashi-zetto	パチスロであった全部旨い話Z	seed4	0	standard	通常版	GW comics	5	LEAD	9784865	ガイドワークス				9	2014-01	9784865350562	9784865350562	9784865350999	2	9	10
pachisuro-de-atta-zenbu-umai-hanashi-zetto	パチスロであった全部旨い話Z	seed4	0	standard	通常版	GW comics	6	LEAD	9784865	ガイドワークス				9	2014-01	9784865350562	9784865350562	9784865350999	2	9	10
pachisuro-de-atta-zenbu-umai-hanashi-zetto	パチスロであった全部旨い話Z	seed4	0	standard	通常版	GW comics	7	LEAD	9784865	ガイドワークス				9	2014-01	9784865350562	9784865350562	9784865350999	2	9	10
pachisuro-de-atta-zenbu-umai-hanashi-zetto	パチスロであった全部旨い話Z	seed4	0	standard	通常版	GW comics	8	LEAD	9784865	ガイドワークス				9	2014-01	9784865350562	9784865350562	9784865350999	2	9	10
ramen-daisuki-koizumi-san-narumi-2014	ラーメン大好き小泉さん	seed4	0	standard	通常版	Bamboo comics	12	MID	9784801	竹書房	11	2023-07-11	9784801980907	14	2025-10-08	9784253004343	9784253004343	9784812487983	14	1	16
ramen-daisuki-koizumi-san-narumi-2014	ラーメン大好き小泉さん	seed4	0	standard	通常版	Bamboo comics	13	MID	9784801	竹書房	11	2023-07-11	9784801980907	14	2025-10-08	9784253004343	9784253004343	9784812487983	14	1	16
jinrou-game	人狼ゲーム	canon:volumes	0	standard	通常版	Bamboo comics	2	MID	9784812	竹書房	1	2014-07	9784812487204	3	2015-07	9784801953017	9784801953017	9784812487204	2	1	3
nippon-jinbutsushi	日本人物史	seed4	0	standard	通常版	朝日小学生新聞の学習まんが	1	LEAD	9784907	朝日学生新聞社				4	2014-05-30	9784907150273	9784907150273	9784907150273	1	4	4
nippon-jinbutsushi	日本人物史	seed4	0	standard	通常版	朝日小学生新聞の学習まんが	2	LEAD	9784907	朝日学生新聞社				4	2014-05-30	9784907150273	9784907150273	9784907150273	1	4	4
nippon-jinbutsushi	日本人物史	seed4	0	standard	通常版	朝日小学生新聞の学習まんが	3	LEAD	9784907	朝日学生新聞社				4	2014-05-30	9784907150273	9784907150273	9784907150273	1	4	4
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	3	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	4	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	5	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	6	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	7	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	8	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	9	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	10	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	11	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	12	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	13	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	14	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	15	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	16	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	17	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	18	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	19	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	20	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	21	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	22	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	23	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	24	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	25	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	26	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	27	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	28	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	29	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	30	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	31	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	32	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	33	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	34	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	35	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	36	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	37	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	38	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	39	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	40	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	41	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	42	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	43	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	44	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	45	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	46	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	47	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	48	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	49	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
itadakimasu-uekan-2015	いただきます	seed4	0	standard	通常版	A.L.C. DX	50	MID	9784253	秋田書店	2	2016-06-16	9784253159432	51	2018-06	9784253159906	9784253159425	9784253159906	3	1	51
bouken-kyouryuukan	まんが 冒険恐竜館	seed4	0	standard	通常版		1	LEAD	9784406	新日本出版社				2	2015-02-25	9784406058315	9784406058315	9784406058346	4	2	5
kemono-otoko-to-yuutousei-joshi	ケモノ男子と優等生女子	seed4	0	standard	通常版	Daito comics TL シリーズ	1	LEAD	9784864	大都社				3	2015-05-12	9784864950930	9784864950930	9784864951043	2	3	4
kemono-otoko-to-yuutousei-joshi	ケモノ男子と優等生女子	seed4	0	standard	通常版	Daito comics TL シリーズ	2	LEAD	9784864	大都社				3	2015-05-12	9784864950930	9784864950930	9784864951043	2	3	4
sidekick-fighting-rule	サイドキック☆ファイティングルール	seed4	0	standard	通常版	HCヒーローズコミックス	1	LEAD	9784864	小学館クリエイティブ				2	2015-02-05	9784864683975	9784864683975	9784864684330	2	2	3
hitokui-origin	ヒトクイ-origin-	seed4	0	standard	通常版	裏少年サンデーコミックス	1	LEAD	9784091	小学館				3	2015-11-12	9784091265869	9784091265869	9784091276315	8	3	10
hitokui-origin	ヒトクイ-origin-	seed4	0	standard	通常版	裏少年サンデーコミックス	2	LEAD	9784091	小学館				3	2015-11-12	9784091265869	9784091265869	9784091276315	8	3	10
booska-plus	ブースカプラス	seed4	0	standard	通常版	HCヒーローズコミックス	1	LEAD	9784864	小学館クリエイティブ				2	2015-04-04	9784864684132	9784864684132	9784864684446	2	2	3
rekitan	レキタン!	seed4	0	standard	通常版	小学館学習まんがシリーズ	1	LEAD	9784092	小学館				6	2015-03-17	9784092966123	9784092966123	9784092966239	3	6	8
rekitan	レキタン!	seed4	0	standard	通常版	小学館学習まんがシリーズ	2	LEAD	9784092	小学館				6	2015-03-17	9784092966123	9784092966123	9784092966239	3	6	8
rekitan	レキタン!	seed4	0	standard	通常版	小学館学習まんがシリーズ	3	LEAD	9784092	小学館				6	2015-03-17	9784092966123	9784092966123	9784092966239	3	6	8
rekitan	レキタン!	seed4	0	standard	通常版	小学館学習まんがシリーズ	4	LEAD	9784092	小学館				6	2015-03-17	9784092966123	9784092966123	9784092966239	3	6	8
rekitan	レキタン!	seed4	0	standard	通常版	小学館学習まんがシリーズ	5	LEAD	9784092	小学館				6	2015-03-17	9784092966123	9784092966123	9784092966239	3	6	8
shitsuji-emu	執事M	seed4	0	standard	通常版	IDコミックス	1	LEAD	9784758	一迅社				3	2015-04	9784758030304	9784758030304	9784758031127	2	3	4
shitsuji-emu	執事M	seed4	0	standard	通常版	IDコミックス	2	LEAD	9784758	一迅社				3	2015-04	9784758030304	9784758030304	9784758031127	2	3	4
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	1	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	2	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	3	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
