# カタカナ題の英語綴りslug候補(AI生成+Web検証780件・★未適用)。 workflow 2026-06-05。
key	title	hepburn	en_slug	status
qid:Q1319777|name:ヴォイス	ヴォイス	voisu	voice	ai_high
qid:Q1319777|name:ザ・ゴールデン	ザ・ゴールデン	za-goruden	the-golden	ai_high
qid:Q1319777|name:サイモン・セッズ	サイモン・セッズ	saimon-sezzu	simon-says	ai_high
qid:Q1319777|name:ビリーブ・ユー	ビリーブ・ユー	biriibu-yu	believe-you	ai_high
qid:Q1319777|name:ブックエンド	ブックエンド	bukku-endo	bookend	ai_high
qid:Q1319777|name:ホワイトノート	ホワイトノート	howaito-noto	white-note	ai_high
qid:Q1319777|name:マイリトルタウン	マイリトルタウン	mai-ritoru-taun	my-little-town	ai_high
qid:Q132432174|name:バイバイ、センチメンタル	バイバイ、センチメンタル	baibai-senchimentaru	bye-bye-sentimental	ai_high
qid:Q1332841|name:ジム	ジム	jimu	gym	web_confirmed
qid:Q1332841|name:ドラゴンエフェクト	ドラゴンエフェクト	doragon-efekuto	dragon-effect	ai_high
qid:Q1335515|name:サムライスピリッツ	サムライスピリッツ	samurai-supirittsu	samurai-spirits	ai_high
qid:Q1335558|name:ハンニャハラミタ	ハンニャハラミタ	hannya-haramita	KEEP_HEPBURN	keep_hepburn
qid:Q1335743|name:UワクCテネ	UワクCテネ	yuwaku-shitene	KEEP_HEPBURN	keep_hepburn
qid:Q1335743|name:ボディー・トーク	ボディー・トーク	bodii-toku	body-talk	ai_high
qid:Q1335743|name:ラブラボ	ラブラボ	rabu-rabo	love-lab	web_corrected
qid:Q1358489|name:バッコス	バッコス	bakkosu	bacchus	web_confirmed
qid:Q1358489|name:ボロロ	ボロロ	bororo	KEEP_HEPBURN	keep_hepburn
qid:Q1358489|name:ワタカ	ワタカ	wataka	KEEP_HEPBURN	keep_hepburn
qid:Q136004682|name:ファーストコンタクト	ファーストコンタクト	faasuto-kontakuto	first-contact	ai_high
qid:Q1370780|name:ルパン・ザ・サード・ザ・ベスト	ルパン・ザ・サード・ザ・ベスト	rupan-za-saado-za-besuto	lupin-the-third-the-best	ai_high
qid:Q1377779|name:クビライ	クビライ	kubirai	kublai	web_confirmed
qid:Q1377779|name:レジェンドオブヤマタイカ	レジェンドオブヤマタイカ	rejiendo-obu-yamataika	legend-of-yamataika	ai_high
qid:Q1388268|name:ハライソ	ハライソ	haraiso	KEEP_HEPBURN	keep_hepburn
qid:Q1390701|name:バラージ	バラージ	baraaji	KEEP_HEPBURN	keep_hepburn
qid:Q1390701|name:レイバーフッド!	レイバーフッド!	reibaafuddo	reighborhood	web_corrected
qid:Q1399083|name:イエスタデイズ	イエスタデイズ	iesutadeizu	yesterdays	ai_high
qid:Q1399083|name:ハートカクテル	ハートカクテル	haato-kakuteru	heart-cocktail	ai_high
qid:Q1399083|name:ハートカクテルballad	ハートカクテルballad	haato-kakuteruballad	heart-cocktail-ballad	ai_high
qid:Q1399083|name:ハートカクテルbitter	ハートカクテルbitter	haato-kakuteru-bitter	heart-cocktail-bitter	ai_high
qid:Q1399083|name:ハートカクテルsweet	ハートカクテルsweet	haato-kakuteru-suiito	heart-cocktail-sweet	ai_high
qid:Q1399083|name:ハートカクテルカラフル	ハートカクテルカラフル	haato-kakuteru-karafuru	heart-cocktail-colorful	ai_high
qid:Q1399083|name:ハートカクテルミュージック&クルーズサンセット|sub:わたせせいぞう自選集	ハートカクテルミュージック&クルーズサンセット	haato-kakuteru-myujikku-ando-kuruzu-sansetto	heart-cocktail-music-and-cruise-sunset	ai_high
qid:Q1399083|name:ハートカクテルミュージック&クルーズサンライズ|sub:わたせせいぞう自選集	ハートカクテルミュージック&クルーズサンライズ	haato-kakuteru-myujikku-ando-kuruzu-sanraizu	heart-cocktail-music-and-cruise-sunrise	ai_high
qid:Q1399083|name:ハートテレフォン	ハートテレフォン	haato-terefon	heart-telephone	ai_high
qid:Q1399083|name:ハートフルライフ	ハートフルライフ	haatofuru-raifu	heartful-life	ai_high
qid:Q1399083|name:ハナドキロード	ハナドキロード	hanadoki-rodo	KEEP_HEPBURN	keep_hepburn
qid:Q1399083|name:ハリケーン	ハリケーン	harikeen	hurricane	ai_high
qid:Q1399083|name:ラストキッス	ラストキッス	rasuto-kissu	last-kiss	ai_high
qid:Q1399083|name:ワンダーカクテル	ワンダーカクテル	wandaa-kakuteru	wonder-cocktail	ai_high
qid:Q15051455|name:ブラック・ブレットインタールードファッキュー!	ブラック・ブレットインタールードファッキュー!	burakku-buretto-intaarudo-fakkyu	black-bullet-interlude-fuck-you	ai_high
qid:Q1578169|name:アイガラゴー!	アイガラゴー!	ai-gara-go	KEEP_HEPBURN	keep_hepburn
qid:Q1578169|name:アップルシナモンキャラメリゼ	アップルシナモンキャラメリゼ	appuru-shinamon-kyaramerize	apple-cinnamon-caramelize	ai_high
qid:Q1578169|name:バニティ・リーグ	バニティ・リーグ	banitei-riigu	vanity-league	ai_high
qid:Q1578169|name:ブライトワークス	ブライトワークス	buraito-waakusu	brightworks	unresolved
qid:Q1578169|name:ヘヴンリー・キス	ヘヴンリー・キス	hevunrii-kisu	heavenly-kiss	ai_high
qid:Q1578169|name:ラブホリック	ラブホリック	rabu-horikku	loveholic	ai_high
qid:Q1578169|name:ラブリーワークス	ラブリーワークス	raburii-waakusu	lovely-works	ai_high
qid:Q1578169|name:ワインライト	ワインライト	wain-raito	wine-light	unresolved
qid:Q15893843|name:ダニ	ダニ	dani	KEEP_HEPBURN	keep_hepburn
qid:Q15893843|name:ドッグファイター	ドッグファイター	doggu-faitaa	dogfighter	ai_high
qid:Q15893843|name:フォーシーム	フォーシーム	fo-shiimu	four-seam	ai_high
qid:Q15893843|name:フォーシームNEXT	フォーシームNEXT	fo-shiimu-nekusuto	four-seam-next	ai_high
qid:Q1610292|name:アンダーカバーコップス|sub:Undercover cops	アンダーカバーコップス	andaakabaa-koppusu	undercover-cops	ai_high
qid:Q16138206|name:ミミツキ	ミミツキ	mimitsuki	KEEP_HEPBURN	keep_hepburn
qid:Q1617827|name:イエローミサイル	イエローミサイル	iero-misairu	yellow-missile	ai_high
qid:Q1626187|name:BATTLEフィールド	BATTLEフィールド	batoru-fiirudo	battle-field	ai_high
qid:Q1626187|name:オンセンマン	オンセンマン	onsenman	KEEP_HEPBURN	keep_hepburn
qid:Q1626187|name:ガンダムジェネレーション	ガンダムジェネレーション	gandamu-jienereeshon	gundam-generation	ai_high
qid:Q1626187|name:ゲキトウ	ゲキトウ	gekito	KEEP_HEPBURN	keep_hepburn
qid:Q1626187|name:コックローチマン	コックローチマン	kokkurochi-man	cockroach-man	ai_high
qid:Q1626187|name:トリックハンタージョウ	トリックハンタージョウ	torikku-hantaa-jo	trick-hunter-jou	web_corrected
qid:Q1626187|name:バトルサンダー	バトルサンダー	batoru-sandaa	battle-thunder	ai_high
qid:Q1626187|name:ワンダービット	ワンダービット	wandaa-bitto	wonder-bit	ai_high
qid:Q16263656|name:ナビガトリア	ナビガトリア	nabigatoria	navigatoria	web_confirmed
qid:Q16263692|name:ヴィーナス	ヴィーナス	viinasu	venus	ai_high
qid:Q16263692|name:ジャングル・トゥルー	ジャングル・トゥルー	janguru-toru	jungle-true	ai_high
qid:Q16263713|name:コミックエデン	コミックエデン	komikku-eden	comic-eden	ai_high
qid:Q16264317|name:ウィザードフォース	ウィザードフォース	uizaado-fosu	wizard-force	ai_high
qid:Q16264324|name:ピーチファイト	ピーチファイト	piichi-faito	peach-fight	ai_high
qid:Q16264594|name:テキサスレディオギャング	テキサスレディオギャング	tekisasu-redio-gyangu	texas-radio-gang	ai_high
qid:Q16264594|name:ミッドナイト・ウォーク	ミッドナイト・ウォーク	middonaito-uoku	midnight-walk	ai_high
qid:Q16264777|name:ニャンニャンコラム	ニャンニャンコラム	nyannyan-koramu	nyan-nyan-column	unresolved
qid:Q16264845|name:カステラショック	カステラショック	kasutera-shokku	castella-shock	ai_high
qid:Q16264845|name:カステラショックre-mix!!	カステラショックre-mix!!	kasutera-shokku-remix	castella-shock-remix	ai_high
qid:Q16264845|name:コアソビー	コアソビー	koasobii	KEEP_HEPBURN	keep_hepburn
qid:Q16264845|name:ラティーノ	ラティーノ	rateiino	latino	ai_high
qid:Q16265166|name:シートン	シートン	shiiton	seton	web_confirmed
qid:Q16265166|name:バロンドリロンド	バロンドリロンド	baron-do-rirondo	baron-do-rirondo	ai_low
qid:Q1637181|name:ラブシチュエーション	ラブシチュエーション	rabu-shichueeshon	love-situation	ai_high
qid:Q1658164|name:リテレール	リテレール	ritereeru	litteraire	web_confirmed
qid:Q16770297|name:アスタ・マニャーナ	アスタ・マニャーナ	asuta-manyaana	hasta-manana	ai_high
qid:Q16770297|name:インナーカルテット	インナーカルテット	innaa-karutetto	inner-quartet	ai_high
qid:Q16770297|name:ダイヤモンド・ガイ	ダイヤモンド・ガイ	daiyamondo-gai	diamond-guy	ai_high
qid:Q17129084|name:ロンリープラネット	ロンリープラネット	ronrii-puranetto	lonely-planet	ai_high
qid:Q17129225|name:ハイヒールBOMB!!	ハイヒールBOMB!!	haihiiru-bomb	high-heel-bomb	ai_high
qid:Q17129610|name:コングルGood	コングルGood	konguru-god	konguru-good	web_confirmed
qid:Q17129610|name:ワズラ	ワズラ	wazura	KEEP_HEPBURN	keep_hepburn
qid:Q17129767|name:ホロビクラブ	ホロビクラブ	horobi-kurabu	horobi-club	web_confirmed
qid:Q17129811|name:タケヤブヤケタ	タケヤブヤケタ	takeyabu-yaketa	KEEP_HEPBURN	keep_hepburn
qid:Q17129811|name:ヌレル	ヌレル	nureru	KEEP_HEPBURN	keep_hepburn
qid:Q17129837|name:イッキ!!	イッキ!!	ikki	KEEP_HEPBURN	keep_hepburn
qid:Q17130149|name:ホット・ショット	ホット・ショット	hottoshotto	hot-shot	ai_high
qid:Q17130418|name:ココログイン	ココログイン	kokoroguin	KEEP_HEPBURN	keep_hepburn
qid:Q17130418|name:セツナカナイカナ	セツナカナイカナ	setsunaka-naikana	KEEP_HEPBURN	keep_hepburn
qid:Q1713234|name:ムーン・ライティング	ムーン・ライティング	mun-raiteingu	moonlighting	ai_high
qid:Q17158128|name:バージンコンプレックス	バージンコンプレックス	baajin-konpurekkusu	virgin-complex	ai_high
qid:Q17158599|name:スイート・ビター・ホーム	スイート・ビター・ホーム	suiito-bitaa-homu	sweet-bitter-home	ai_high
qid:Q17158675|name:コリドラー	コリドラー	koridoraa	KEEP_HEPBURN	keep_hepburn
qid:Q17158675|name:ザ!ボーラーズ	ザ!ボーラーズ	zaboraazu	the-bowlers	ai_high
qid:Q17159378|name:ファイン	ファイン	fain	fine	ai_high
qid:Q17160433|name:アイアンアッガイ	アイアンアッガイ	aian-aggai	iron-acguy	ai_high
qid:Q17160538|name:SDバストピ	SDバストピ	esudii-batosupi	sd-batospi	web_confirmed
qid:Q17160538|name:カラフルファンタジア	カラフルファンタジア	karafuru-fantajia	colorful-fantasia	ai_high
qid:Q17160563|name:ハナシノブ|sub:凛花捕物帳	ハナシノブ	hanashinobu	KEEP_HEPBURN	keep_hepburn
qid:Q17161729|name:OLグラフィティ	OLグラフィティ	oeru-gurafitei	ol-graffiti	ai_high
qid:Q17212046|name:Petitチャイム	Petitチャイム	petit-chaimu	petit-chime	ai_high
qid:Q17212545|name:チュニクチュニカ	チュニクチュニカ	chuniku-chunika	KEEP_HEPBURN	keep_hepburn
qid:Q17212550|name:K.O.K-キング・オブ・クズ-	K.O.K-キング・オブ・クズ-	kee-o-kee-kingu-obu-kuzu	kok-king-of-kuzu	ai_high
qid:Q1721423|name:ザ・ガマ	ザ・ガマ	za-gama	KEEP_HEPBURN	keep_hepburn
qid:Q1721423|name:ライオン	ライオン	raion	lion	ai_high
qid:Q17214587|name:グレープ・パイン	グレープ・パイン	gureepu-pain	grape-pine	ai_high
qid:Q17215561|name:カタワレノワレワレ	カタワレノワレワレ	kataware-no-wareware	KEEP_HEPBURN	keep_hepburn
qid:Q17215561|name:センチメンタルーミー	センチメンタルーミー	senchimentarumii	KEEP_HEPBURN	keep_hepburn
qid:Q17217426|name:ウエディング・ナイトメア	ウエディング・ナイトメア	uedingu-naitomea	wedding-nightmare	ai_high
qid:Q17217426|name:ベイサイド・ダンディ	ベイサイド・ダンディ	beisaido-dandi	bayside-dandy	ai_high
qid:Q17217426|name:レディードラゴン	レディードラゴン	redii-doragon	lady-dragon	ai_high
qid:Q17217827|name:ドクロ×ハート	ドクロ×ハート	dokuro-haato	dokuro-heart	web_confirmed
qid:Q17217827|name:ハニーレモンソーダSide Stories	ハニーレモンソーダSide Stories	hanii-remon-soda-saido-sutoriizu	honey-lemon-soda-side-stories	ai_high
qid:Q17219509|name:ミントブルー・パラダイス	ミントブルー・パラダイス	mintoburu-paradaisu	mint-blue-paradise	ai_high
qid:Q17219985|name:プリティ☆リップス!	プリティ☆リップス!	puritei-rippusu	pretty-lips	ai_high
qid:Q17219985|name:マジマン	マジマン	majiman	KEEP_HEPBURN	keep_hepburn
qid:Q17220038|name:スープーマン	スープーマン	supuman	soup-man	web_confirmed
qid:Q17220059|name:ガンダムビルドダイバーズブレイク	ガンダムビルドダイバーズブレイク	gandamu-birudo-daibaazu-bureiku	gundam-build-divers-break	ai_high
qid:Q17220155|name:プリズマ・イリヤ	プリズマ・イリヤ	purizuma-iriya	prisma-illya	ai_high
qid:Q17220412|name:オオヤシマ	オオヤシマ	oyashima	oyashima	ai_low
qid:Q17220719|name:エターナルメロディ|sub:公式コミックファンブック	エターナルメロディ	etaanaru-merodi	eternal-melody	ai_high
qid:Q17223912|name:ユーガッタラブソング	ユーガッタラブソング	yu-gatta-rabu-songu	you-gotta-love-song	ai_high
qid:Q17230032|name:コールミーダーリン	コールミーダーリン	koru-mii-daarin	call-me-darling	ai_high
qid:Q17230626|name:ロマンチック	ロマンチック	romanchikku	romantic	ai_high
qid:Q17231459|name:シッティンガールズ	シッティンガールズ	shittein-gaaruzu	sittin-girls	unresolved
qid:Q17239549|name:セント・ミラージュ・ガーディアン	セント・ミラージュ・ガーディアン	sento-miraaju-gaadian	saint-mirage-guardian	ai_high
qid:Q1728282|name:チャラ!	チャラ!	chara	chara	ai_low
qid:Q17349689|name:ナックルダウン	ナックルダウン	nakkuru-daun	knuckle-down	ai_high
qid:Q17350012|name:ザ・ビッグマン	ザ・ビッグマン	za-bigguman	the-big-man	ai_high
qid:Q17350151|name:プレフレ	プレフレ	purefure	KEEP_HEPBURN	keep_hepburn
qid:Q17361555|name:アダルトキッズ	アダルトキッズ	adarutokizzu	adult-kids	ai_high
qid:Q17361555|name:エス	エス	esu	s	unresolved
qid:Q17361555|name:キックアウト・ラヴァーズ	キックアウト・ラヴァーズ	kikku-auto-ravaazu	kickout-lovers	ai_high
qid:Q17361555|name:マルクスガール	マルクスガール	marukusu-gaaru	marx-girl	ai_high
qid:Q1736792|name:ダイナマイトピーチ	ダイナマイトピーチ	dainamaito-piichi	dynamite-peach	ai_high
qid:Q17572|name:Uボー	Uボー	yubo	KEEP_HEPBURN	keep_hepburn
qid:Q17572|name:ベラボー	ベラボー	berabo	KEEP_HEPBURN	keep_hepburn
qid:Q17572|name:ミニドラSOS!!!	ミニドラSOS!!!	minidora-esu-o-esu	minidora-sos	ai_high
qid:Q17572|name:ロケットGメン	ロケットGメン	roketto-gmen	rocket-g-men	ai_high
qid:Q17685855|name:オニクジョ	オニクジョ	onikujo	KEEP_HEPBURN	keep_hepburn
qid:Q17686062|name:ハイスクールレイニー	ハイスクールレイニー	haisukuru-reinii	high-school-rainy	ai_high
qid:Q17686386|name:ガールフード	ガールフード	gaaru-fudo	girlhood	ai_high
qid:Q17686422|name:バイオレット・グラデーション	バイオレット・グラデーション	baioretto-guradeeshon	violet-gradation	unresolved
qid:Q17686678|name:パラダイスインハーレム	パラダイスインハーレム	paradaisu-in-haaremu	paradise-in-harem	unresolved
qid:Q17687208|name:グレウサ	グレウサ	gureusa	KEEP_HEPBURN	keep_hepburn
qid:Q17687635|name:アスリープ	アスリープ	asuriipu	asleep	ai_high
qid:Q18048310|name:シャルロッテ!	シャルロッテ!	sharurotte	charlotte	ai_high
qid:Q18054718|name:オンリー・パートナー	オンリー・パートナー	onrii-paatonaa	only-partner	ai_high
qid:Q18054718|name:フェロモントラップ	フェロモントラップ	feromon-torappu	pheromone-trap	ai_high
qid:Q18054848|name:スキャンダル・ハンター	スキャンダル・ハンター	sukyandaru-hantaa	scandal-hunter	ai_high
qid:Q181569|name:マッシブドライブ	マッシブドライブ	masshibu-doraibu	massive-drive	ai_high
qid:Q181575|name:ボク×ネコ?	ボク×ネコ?	boku-neko	boku-neko	ai_low
qid:Q182191|name:Kanonプレミアムストーリーズ	Kanonプレミアムストーリーズ	kanon-puremiamu-sutoriizu	kanon-premium-stories	ai_high
qid:Q18226673|name:ジオラマボーイ	ジオラマボーイ	jiorama-boi	diorama-boy	ai_high
qid:Q18226673|name:ダーク・ワンダー	ダーク・ワンダー	daaku-wandaa	dark-wonder	ai_high
qid:Q18236670|name:ヘルファイアー・クラブ	ヘルファイアー・クラブ	heru-faiaa-kurabu	hellfire-club	ai_high
qid:Q18236674|name:オーガスダム	オーガスダム	ogasudamu	KEEP_HEPBURN	keep_hepburn
qid:Q18383284|name:ピン!ピン!ピン!	ピン!ピン!ピン!	pin-pin-pin	pin-pin-pin	ai_low
qid:Q18383284|name:プラスワンコミック	プラスワンコミック	purasu-wan-komikku	plus-one-comic	ai_high
qid:Q18383284|name:メタル・ママ	メタル・ママ	metaru-mama	metal-mama	ai_high
qid:Q18383284|name:メタルママ	メタルママ	metaru-mama	metal-mama	ai_high
qid:Q18456008|name:ファンフィクション	ファンフィクション	fan-fikushon	fan-fiction	ai_high
qid:Q18456212|name:Tsubaki Anna・factory	Tsubaki Anna・factory	tsubaki-anna-fakutorii	tsubaki-anna-factory	web_confirmed
qid:Q18459187|name:ワーキングドッグ	ワーキングドッグ	waakingu-doggu	working-dog	ai_high
qid:Q1857540|name:KAGEROU<カゲロウ>	KAGEROU<カゲロウ>	kagero	kagerou	ai_high
qid:Q1857540|name:ブルーバック	ブルーバック	buru-bakku	blue-back	ai_high
qid:Q18817348|name:グランドステーション	グランドステーション	gurando-suteeshon	grand-station	ai_high
qid:Q18817348|name:シャーロッキアン!	シャーロッキアン!	shaarokkian	sherlockian	ai_high
qid:Q18818317|name:アンジュ・ヴィエルジュcross・L.I.N.K.s	アンジュ・ヴィエルジュcross・L.I.N.K.s	anju-vieruju-kurosu-rinkusu	ange-vierge-cross-links	web_confirmed
qid:Q18818317|name:プラッシーボ	プラッシーボ	purasshiibo	placebo	ai_high
qid:Q18818317|name:ロゼッタ	ロゼッタ	rozetta	rosetta	ai_high
qid:Q1883643|name:ロボットゴールデンボーイ	ロボットゴールデンボーイ	robotto-goruden-boi	robot-golden-boy	ai_high
qid:Q193300|name:SF・ファイブ	SF・ファイブ	sf-faibu	sf-five	ai_high
qid:Q193300|name:SFミックス	SFミックス	sf-mikkusu	sf-mix	ai_high
qid:Q193300|name:カノン	カノン	kanon	canon	web_confirmed
qid:Q193300|name:サーチアンドデストロイ	サーチアンドデストロイ	saachi-ando-desutoroi	search-and-destroy	ai_high
qid:Q193300|name:ジャングルタロ	ジャングルタロ	jangurutaro	jungle-taro	web_confirmed
qid:Q193300|name:ショート・アラベスク	ショート・アラベスク	shoto-arabesuku	short-arabesque	ai_high
qid:Q193300|name:タイガーランド	タイガーランド	taigaa-rando	tiger-land	ai_high
qid:Q193300|name:ピノキオ	ピノキオ	pinokio	pinocchio	ai_high
qid:Q193300|name:ブラック・ジャックMISSING PIECES	ブラック・ジャックMISSING PIECES	burakku-jakku-misshingu-piishizu	black-jack-missing-pieces	ai_high
qid:Q193300|name:ブラック・ジャックヒストリカル・カラー・ピーシズ	ブラック・ジャックヒストリカル・カラー・ピーシズ	burakku-jakku-hisutorikaru-karaa-piishizu	black-jack-historical-color-pieces	ai_high
qid:Q193300|name:ミクロイドZ/S|sub:オリジナル版	ミクロイドZ/S	mikuroido-zetto-esu	microid-z-s	web_confirmed
qid:Q193300|name:ルードウィヒ・B	ルードウィヒ・B	rudoihi-b	ludwig-b	ai_high
qid:Q193300|name:ワンダースリー	ワンダースリー	wandaa-surii	wonder-three	ai_high
qid:Q194556|name:スケートリーディングスターズ	スケートリーディングスターズ	sukeeto-riidingu-sutaazu	skate-leading-stars	ai_high
qid:Q1970474|name:スポーションKID	スポーションKID	suposhon-kiddo	KEEP_HEPBURN	keep_hepburn
qid:Q1970474|name:スポーションKIDS	スポーションKIDS	suposhon-kizzu	KEEP_HEPBURN	keep_hepburn
qid:Q19800772|name:ブレイクタイム	ブレイクタイム	bureiku-taimu	break-time	ai_high
qid:Q1986176|name:リスティス	リスティス	risuteisu	KEEP_HEPBURN	keep_hepburn
qid:Q20039845|name:ハスラー.ザ.キッド	ハスラー.ザ.キッド	hasuraa-za-kiddo	hustler-the-kid	ai_high
qid:Q20039873|name:コハエースDX	コハエースDX	koha-eesu-derakkusu	koha-ace-dx	web_confirmed
qid:Q20039962|name:ヒモメン	ヒモメン	himomen	himomen	ai_low
qid:Q20040452|name:アニマル・ジャングル	アニマル・ジャングル	animaru-janguru	animal-jungle	ai_high
qid:Q20040452|name:ハジメテ	ハジメテ	hajimete	hajimete	ai_low
qid:Q20040959|name:イマジネ・バナー	イマジネ・バナー	imajine-banaa	imagine-banner	unresolved
qid:Q20041004|name:スペシャルboys	スペシャルboys	supesharu-boizu	special-boys	ai_high
qid:Q20041859|name:ビューティ ビースト	ビューティ ビースト	byutei-biisuto	beauty-beast	ai_high
qid:Q20041859|name:ピンクリップスチャップス	ピンクリップスチャップス	pinku-rippusu-chappusu	pink-lips-chaps	unresolved
qid:Q20041859|name:ラブレボ!	ラブレボ!	rabu-rebo	love-revo	ai_high
qid:Q20041973|name:ハイスクールハックアンドスラッシュ	ハイスクールハックアンドスラッシュ	haisukuru-hakku-ando-surasshu	high-school-hack-and-slash	ai_high
qid:Q20042291|name:スモールワールド	スモールワールド	sumoru-waarudo	small-world	ai_high
qid:Q20042437|name:オエカキスト!	オエカキスト!	oekakisuto	oekakist	unresolved
qid:Q2010|name:ウソップ	ウソップ	usoppu	usopp	ai_high
qid:Q2010|name:サンジ	サンジ	sanji	sanji	ai_high
qid:Q2010|name:ナミ|sub:one piece	ナミ	nami	nami	ai_high
qid:Q2010|name:ポートガス・D・エース	ポートガス・D・エース	potogasu-dii-eesu	portgas-d-ace	ai_high
qid:Q2010|name:モンキー・D・ルフィ|sub:one piece	モンキー・D・ルフィ	monkii-dii-rufi	monkey-d-luffy	ai_high
qid:Q20742304|name:ミルキー・ウェイ	ミルキー・ウェイ	mirukii-uei	milky-way	ai_high
qid:Q2077268|name:ア・ホーマンス	ア・ホーマンス	a-homansu	a-homance	web_confirmed
qid:Q2077268|name:カリブsong	カリブsong	karibu-songu	carib-song	web_confirmed
qid:Q2077268|name:チャージ	チャージ	chaaji	charge	ai_high
qid:Q2077268|name:ボーダー	ボーダー	bodaa	border	ai_high
qid:Q2077268|name:マニュアル	マニュアル	manyuaru	manual	ai_high
qid:Q2077268|name:ワルキューレ	ワルキューレ	warukyure	walkure	ai_high
qid:Q208582|name:Dragon ball Zブロリースペシャル|sub:アニメコミックス	Dragon ball Zブロリースペシャル	dragon-ball-z-burorii-supesharu	dragon-ball-z-broly-special	ai_high
qid:Q208582|name:カツラアキラ	カツラアキラ	katsura-akira	katsura-akira	ai_low
qid:Q21019283|name:Sakuraベスト・ミステリー	Sakuraベスト・ミステリー	sakura-besuto-misuterii	sakura-best-mystery	ai_high
qid:Q21019283|name:スキャンダル	スキャンダル	sukyandaru	scandal	ai_high
qid:Q21019283|name:ドライジン・ブルース	ドライジン・ブルース	doraijin-burusu	draisine-blues	unresolved
qid:Q21019283|name:ナイトベイビー	ナイトベイビー	naitobeibii	night-baby	ai_high
qid:Q210767|name:アメイジング・グレイス|sub:What color is your attribute?	アメイジング・グレイス	ameijingu-gureisu	amazing-grace	ai_high
qid:Q21281412|name:コダマナオコ	コダマナオコ	kodama-naoko	kodama-naoko	ai_low
qid:Q2178375|name:コノハナサクヤ	コノハナサクヤ	konohanasakuya	konohanasakuya	ai_low
qid:Q2178375|name:ヨイ×ノリ	ヨイ×ノリ	yoi-nori	yoi-nori	ai_low
qid:Q22123658|name:トゥエルヴクライシス	トゥエルヴクライシス	toeruvu-kuraishisu	twelve-crisis	ai_high
qid:Q22123752|name:ONE PIECEエピソードエース	ONE PIECEエピソードエース	wan-piisu-episodo-eesu	one-piece-episode-ace	ai_high
qid:Q22124346|name:ポケットモンスターハートゴールド ソウシルバー	ポケットモンスターハートゴールド ソウシルバー	pokettomonsutaahaatogorudo-soshirubaa	pokemon-heartgold-soulsilver	ai_high
qid:Q22125346|name:ハーレム☆ロッジ	ハーレム☆ロッジ	haaremu-rojji	harem-lodge	ai_high
qid:Q22125372|name:Go goヘヴン!!	Go goヘヴン!!	go-go-hevun	go-go-heaven	ai_high
qid:Q22125628|name:ストレイトオーバー	ストレイトオーバー	sutoreito-obaa	straight-over	ai_high
qid:Q22126853|name:ジゴロ	ジゴロ	jigoro	gigolo	ai_high
qid:Q22126853|name:ノン・ドラマ	ノン・ドラマ	non-dorama	non-drama	ai_high
qid:Q22126853|name:レディ・メス	レディ・メス	redi-mesu	lady-mes	unresolved
qid:Q22127865|name:ケネディ	ケネディ	kenedi	kennedy	ai_high
qid:Q22127865|name:サン=テグジュペリ	サン=テグジュペリ	san-tegujuperi	saint-exupery	ai_high
qid:Q22127865|name:リンカーン	リンカーン	rinkaan	lincoln	ai_high
qid:Q22128009|name:タイムパラドクスゴーストライター	タイムパラドクスゴーストライター	taimu-paradokusu-gosuto-raitaa	time-paradox-ghostwriter	ai_high
qid:Q22128465|name:コクロ	コクロ	kokuro	KEEP_HEPBURN	keep_hepburn
qid:Q22128917|name:デビルズ・ダンディ・ドッグス	デビルズ・ダンディ・ドッグス	debiruzu-dandi-doggusu	devils-dandy-dogs	ai_high
qid:Q22129976|name:ハンマーキット	ハンマーキット	hanmaakitto	hammer-kit	ai_high
qid:Q22130199|name:キャッチ★ボール	キャッチ★ボール	kyatchi-boru	catch-ball	ai_high
qid:Q22130199|name:ワインドアップ!!	ワインドアップ!!	waindo-appu	wind-up	ai_high
qid:Q2226161|name:デイ・ドリーム・ビリーバーアゲイン	デイ・ドリーム・ビリーバーアゲイン	dei-doriimu-biriibaa-agein	daydream-believer-again	ai_high
qid:Q2232808|name:サーカス・ワンダー	サーカス・ワンダー	saakasu-wandaa	circus-wonder	ai_high
qid:Q2232808|name:デッドリー・カーニバル	デッドリー・カーニバル	deddorii-kaanibaru	deadly-carnival	ai_high
qid:Q2233404|name:ストロベリーシェイク	ストロベリーシェイク	sutoroberii-shieiku	strawberry-shake	ai_high
qid:Q2279877|name:キューピー	キューピー	kyupii	kewpie	ai_high
qid:Q2279877|name:クローズ×WORST	クローズ×WORST	kurozu-waasuto	crows-x-worst	ai_high
qid:Q2279877|name:クローズ×worst|sub:アンコール出版	クローズ×worst	kurozu-x-worst	crows-x-worst	ai_high
qid:Q2279877|name:クローズEXPLODE	クローズEXPLODE	kurozu-ekusupurodo	crows-explode	ai_high
qid:Q2279877|name:クローズZEROリブート	クローズZEROリブート	kurozu-zero-ributo	crows-zero-reboot	ai_high
qid:Q2280124|name:リリカル・ナイト・ストーリー	リリカル・ナイト・ストーリー	ririkarunaitosutorii	lyrical-night-story	ai_high
qid:Q2290191|name:ガッデス	ガッデス	gaddesu	goddess	ai_high
qid:Q23019118|name:Madamメイ	Madamメイ	madammei	madam-mei	ai_low
qid:Q2312383|name:ピカ・イチ	ピカ・イチ	pika-ichi	pika-ichi	ai_low
