shared_isbn	rk_title	ndl_title	ndl_author	owner_slug	owner_author	wrong_slug	wrong_author	wrong_vol	proposed_isbn	confidence
9784063344295	稲作	稲作	古谷実	inasaku	古谷実	boku-to-ohiru-o	古谷実	1		CONFLICT
9784063344295	稲作	稲作	古谷実	inasaku	古谷実	boku-to-ohiru-o	古谷実	1		CONFLICT
9784063349962	ベステイア（4）	ベステイア : 流月抄完全版. 4	池上遼一	besuteia	池上遼一	ryuugetsushou	池上遼一	4		CONFLICT
9784063351088	流月抄（1）	流月抄. 1	池上遼一	ryuugetsushou	池上遼一	besuteia	池上遼一	1		CONFLICT
9784063351149	流月抄（2）	流月抄. 2	池上遼一	ryuugetsushou	池上遼一	besuteia	池上遼一	2		CONFLICT
9784063351200	流月抄（3）	流月抄. 3	池上遼一	ryuugetsushou	池上遼一	besuteia	池上遼一	3		CONFLICT
9784063366822	Ringo（1）	Ringo. 1	恋緒みなと	ringo	こいおみなと	ringo-takamochi	たかもちげん	1		LOW
9784063367133	Ringo（2）	Ringo. 2	恋緒みなと	ringo	こいおみなと	ringo-takamochi	たかもちげん	2		LOW
9784063367270	Ringo（3）	Ringo. 3	恋緒みなと	ringo	こいおみなと	ringo-takamochi	たかもちげん	3		LOW
9784063373073	ゴン（4）	ゴン. 4	田中政志	gon	田中政志	gon-selection	田中政志	4		CONFLICT
9784063373691	ゴン（5）	ゴン. 5	田中政志	gon	田中政志	gon-selection	田中政志	5		CONFLICT
9784063373967	ゴン（6）	ゴン. 6	田中政志	gon	田中政志	gon-selection	田中政志	6		CONFLICT
9784063374889	ゴン（7）	ゴン. 7	田中政志	gon	田中政志	gon-selection	田中政志	7		CONFLICT
9784063727586	ジパング（38）			zipang	かわぐちかいじ	jipang	速水翼	38		LOW
9784063727739	ジパング（39）			zipang	かわぐちかいじ	jipang	速水翼	39		LOW
9784063727876	ジパング（40）			zipang	かわぐちかいじ	jipang	速水翼	40		LOW
9784063728378	ジパング（42）			zipang	かわぐちかいじ	jipang	速水翼	42		LOW
9784063728552	ジパング（43）			zipang	かわぐちかいじ	jipang	速水翼	43		LOW
9784063885491	グラゼニ〜東京ドーム編〜（5）	グラゼニ～東京ドーム編～ : HELL OR H	森高夕次	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	gurazeni-pa-riiguhen	コージィ城倉	5		LOW
9784063885842	グラゼニ〜東京ドーム編〜（6）	グラゼニ～東京ドーム編～ : HELL OR H	森高夕次	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	gurazeni-pa-riiguhen	コージィ城倉	6		LOW
9784063886207	グラゼニ〜東京ドーム編〜（7）	グラゼニ～東京ドーム編～ : HELL OR H	森高夕次	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	gurazeni-pa-riiguhen	コージィ城倉	7		LOW
9784063886429	グラゼニ〜東京ドーム編〜（8）	グラゼニ～東京ドーム編～ : HELL OR H	森高夕次	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	gurazeni-pa-riiguhen	コージィ城倉	8		LOW
9784063886627	グラゼニ〜東京ドーム編〜（9）	グラゼニ～東京ドーム編～ : HELL OR H	森高夕次	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	gurazeni-pa-riiguhen	コージィ城倉	9		LOW
9784063886955	グラゼニ〜東京ドーム編〜（10）	グラゼニ～東京ドーム編～ : HELL OR H	森高夕次	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	gurazeni-pa-riiguhen	コージィ城倉	10		LOW
9784063887273	グラゼニ〜東京ドーム編〜（11）	グラゼニ～東京ドーム編～ : HELL OR H	森高夕次	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	gurazeni-pa-riiguhen	コージィ城倉	11		LOW
9784065102138	グラゼニ〜東京ドーム編〜（12）	グラゼニ～東京ドーム編～ : HELL OR H	森高夕次	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	gurazeni-pa-riiguhen	コージィ城倉	12		LOW
9784065104941	グラゼニ〜東京ドーム編〜（13）	グラゼニ～東京ドーム編～ : HELL OR H	森高夕次	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	gurazeni-pa-riiguhen	コージィ城倉	13		LOW
9784065121450	グラゼニ〜パ・リーグ編〜（1）	グラゼニ～パ・リーグ編～. 1	森高夕次	gurazeni-pa-riiguhen	コージィ城倉	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	1	9784063884210	LOW
9784065128411	グラゼニ〜パ・リーグ編〜（2）	グラゼニ～パ・リーグ編～. 2	森高夕次	gurazeni-pa-riiguhen	コージィ城倉	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	2	9784063884531	LOW
9784065143667	グラゼニ〜パ・リーグ編〜（3）	グラゼニ～パ・リーグ編～. 3	森高夕次	gurazeni-pa-riiguhen	コージィ城倉	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	3	9784063884760	LOW
9784065150641	グラゼニ〜パ・リーグ編〜（4）	グラゼニ～パ・リーグ編～. 4	森高夕次	gurazeni-pa-riiguhen	コージィ城倉	gurazeni-tokyo-doomuhen	アダチケイジ;コージィ城倉	4	9784063885132	LOW
9784081150335	忍空〜SECOND　STAGE干支忍編〜（3）	忍空 : second stage干支忍編. 3	桐山光侍	ninkuu	桐山光侍	ninku-kazu-2006	桐山光侍	3	9784088711096	CONFLICT
9784081150342	忍空〜SECOND　STAGE干支忍編〜（4）	忍空 : second stage干支忍編. 4	桐山光侍	ninkuu	桐山光侍	ninku-kazu-2006	桐山光侍	4	9784088711102	CONFLICT
9784081150359	忍空〜SECOND　STAGE干支忍編〜（5）	忍空 : second stage干支忍編. 5	桐山光侍	ninkuu	桐山光侍	ninku-kazu-2006	桐山光侍	5	9784088718859	CONFLICT
9784086178211	イマジン（1）	イマジン. 1	槙村さとる	imagine	槇村さとる	imagine-29	槇村さとる	1		LOW
9784086178228	イマジン（2）	イマジン. 2	槙村さとる	imagine	槇村さとる	imagine-29	槇村さとる	2		LOW
9784086178235	イマジン（3）	イマジン. 3	槙村さとる	imagine	槇村さとる	imagine-29	槇村さとる	3		LOW
9784086178242	イマジン（4）	イマジン. 4	槙村さとる	imagine	槇村さとる	imagine-29	槇村さとる	4		LOW
9784086178259	イマジン（5）	イマジン. 5	槙村さとる	imagine	槇村さとる	imagine-29	槇村さとる	5		LOW
9784086178266	イマジン（6）	イマジン. 6	槙村さとる	imagine	槇村さとる	imagine-29	槇村さとる	6		LOW
9784086178273	イマジン（7）	イマジン. 7	槙村さとる	imagine	槇村さとる	imagine-29	槇村さとる	7		LOW
9784086180634	DRAGON QUEST-ダイの大冒険ー 1	Dragon quest-ダイの大冒険. 1	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	1		CONFLICT
9784086180634	DRAGON QUEST-ダイの大冒険ー 1	Dragon quest-ダイの大冒険. 1	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	1		CONFLICT
9784086180641	DRAGON　QUEST-ダイの大冒険ー（2（集	Dragon quest-ダイの大冒険. 2	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	2	9784088710723	CONFLICT
9784086180641	DRAGON　QUEST-ダイの大冒険ー（2（集	Dragon quest-ダイの大冒険. 2	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	2		CONFLICT
9784086180658	DRAGON　QUEST-ダイの大冒険ー（3（集			dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	3		LOW
9784086180658	DRAGON　QUEST-ダイの大冒険ー（3（集			dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	3		LOW
9784086180665	DRAGON QUEST-ダイの大冒険ー 4			dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	4		LOW
9784086180665	DRAGON QUEST-ダイの大冒険ー 4			dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	4		LOW
9784086180672	DRAGON QUEST-ダイの大冒険ー 5	Dragon quest-ダイの大冒険-. 5	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	5	9784088710754	CONFLICT
9784086180672	DRAGON QUEST-ダイの大冒険ー 5	Dragon quest-ダイの大冒険-. 5	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	5		CONFLICT
9784086180689	DRAGON　QUEST-ダイの大冒険ー（6（宿			dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	6		LOW
9784086180689	DRAGON　QUEST-ダイの大冒険ー（6（宿			dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	6		LOW
9784086180696	DRAGON　QUEST-ダイの大冒険ー（7（宿	Dragon quest-ダイの大冒険. 7	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	7	9784088710778	CONFLICT
9784086180696	DRAGON　QUEST-ダイの大冒険ー（7（宿	Dragon quest-ダイの大冒険. 7	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	7		CONFLICT
9784086180702	DRAGON QUEST-ダイの大冒険ー 8	Dragon quest-ダイの大冒険. 8	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	8	9784088710785	CONFLICT
9784086180702	DRAGON QUEST-ダイの大冒険ー 8	Dragon quest-ダイの大冒険. 8	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	8		CONFLICT
9784086180719	DRAGON　QUEST-ダイの大冒険ー（9（聖	Dragon quest-ダイの大冒険. 9	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	9	9784088710792	CONFLICT
9784086180719	DRAGON　QUEST-ダイの大冒険ー（9（聖	Dragon quest-ダイの大冒険. 9	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	9		CONFLICT
9784086180726	DRAGON　QUEST-ダイの大冒険ー（10（	Dragon quest-ダイの大冒険. 10	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	10	9784088710808	CONFLICT
9784086180726	DRAGON　QUEST-ダイの大冒険ー（10（	Dragon quest-ダイの大冒険. 10	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	10		CONFLICT
9784086180733	DRAGON QUEST-ダイの大冒険ー 11	Dragon quest-ダイの大冒険. 11	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	11		CONFLICT
9784086180733	DRAGON QUEST-ダイの大冒険ー 11	Dragon quest-ダイの大冒険. 11	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	11		CONFLICT
9784086180740	DRAGON QUEST-ダイの大冒険ー 12	Dragon quest-ダイの大冒険. 12	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	12	9784088711829	CONFLICT
9784086180740	DRAGON QUEST-ダイの大冒険ー 12	Dragon quest-ダイの大冒険. 12	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	12		CONFLICT
9784086180757	DRAGON QUEST-ダイの大冒険ー 13	Dragon quest-ダイの大冒険. 13	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	13	9784088711836	CONFLICT
9784086180757	DRAGON QUEST-ダイの大冒険ー 13	Dragon quest-ダイの大冒険. 13	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	13		CONFLICT
9784086180764	DRAGON　QUEST-ダイの大冒険ー（14（	Dragon quest-ダイの大冒険. 14	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	14	9784088711843	CONFLICT
9784086180764	DRAGON　QUEST-ダイの大冒険ー（14（	Dragon quest-ダイの大冒険. 14	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	14		CONFLICT
9784086180771	DRAGON QUEST-ダイの大冒険ー 15	Dragon quest-ダイの大冒険. 15	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	15	9784088711850	CONFLICT
9784086180771	DRAGON QUEST-ダイの大冒険ー 15	Dragon quest-ダイの大冒険. 15	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	15		CONFLICT
9784086180788	DRAGON　QUEST-ダイの大冒険ー（16（	Dragon quest-ダイの大冒険. 16	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	16		CONFLICT
9784086180788	DRAGON　QUEST-ダイの大冒険ー（16（	Dragon quest-ダイの大冒険. 16	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	16		CONFLICT
9784086180795	DRAGON　QUEST-ダイの大冒険ー（17（	Dragon quest-ダイの大冒険. 17	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	17		CONFLICT
9784086180795	DRAGON　QUEST-ダイの大冒険ー（17（	Dragon quest-ダイの大冒険. 17	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	17		CONFLICT
9784086180801	DRAGON　QUEST-ダイの大冒険ー（18（	Dragon quest-ダイの大冒険. 18	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	18		CONFLICT
9784086180801	DRAGON　QUEST-ダイの大冒険ー（18（	Dragon quest-ダイの大冒険. 18	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	18		CONFLICT
9784086180818	DRAGON QUEST-ダイの大冒険ー 19	Dragon quest-ダイの大冒険. 19	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	19		CONFLICT
9784086180818	DRAGON QUEST-ダイの大冒険ー 19	Dragon quest-ダイの大冒険. 19	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	19		CONFLICT
9784086180825	DRAGON QUEST-ダイの大冒険ー 20	Dragon quest-ダイの大冒険. 20	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	20		CONFLICT
9784086180825	DRAGON QUEST-ダイの大冒険ー 20	Dragon quest-ダイの大冒険. 20	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	20		CONFLICT
9784086180832	DRAGON　QUEST-ダイの大冒険ー（21（	Dragon quest-ダイの大冒険. 21	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	21		CONFLICT
9784086180832	DRAGON　QUEST-ダイの大冒険ー（21（	Dragon quest-ダイの大冒険. 21	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	21		CONFLICT
9784086180849	DRAGON　QUEST-ダイの大冒険ー（22（	Dragon quest-ダイの大冒険. 22	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest-daino-daibouken	三条陸;稲田浩司	22		CONFLICT
9784086180849	DRAGON　QUEST-ダイの大冒険ー（22（	Dragon quest-ダイの大冒険. 22	三条陸	dragon-quest-dai-no-daibouken	三条陸;稲田浩司	dragon-quest	三条陸;堀井雄二;稲田浩司	22		CONFLICT
9784086185325	NINKU -忍空ー 1			ninku-kazu-2006	桐山光侍	ninkuu-2nd-stage	桐山光侍	1		LOW
9784086185325	NINKU -忍空ー 1			ninku-kazu-2006	桐山光侍	ninkuu-zero	桐山光侍	1		LOW
9784086185332	NINKU -忍空ー 2			ninku-kazu-2006	桐山光侍	ninkuu-2nd-stage	桐山光侍	2		LOW
9784086185332	NINKU -忍空ー 2			ninku-kazu-2006	桐山光侍	ninkuu-zero	桐山光侍	2		LOW
9784086185349	NINKU -忍空ー 3			ninku-kazu-2006	桐山光侍	ninkuu-2nd-stage	桐山光侍	3		LOW
9784086185349	NINKU -忍空ー 3			ninku-kazu-2006	桐山光侍	ninkuu-zero	桐山光侍	3		LOW
9784086185356	NINKU -忍空ー 4			ninku-kazu-2006	桐山光侍	ninkuu-2nd-stage	桐山光侍	4		LOW
9784086185356	NINKU -忍空ー 4			ninku-kazu-2006	桐山光侍	ninkuu-zero	桐山光侍	4		LOW
9784086185363	NINKU -忍空ー 5	Ninku : 忍空. 5	桐山光侍	ninku-kazu-2006	桐山光侍	ninkuu-2nd-stage	桐山光侍	5		CONFLICT
9784086185363	NINKU -忍空ー 5	Ninku : 忍空. 5	桐山光侍	ninku-kazu-2006	桐山光侍	ninkuu-zero	桐山光侍	5		CONFLICT
9784086185370	NINKU -忍空ー 6	Ninku : 忍空. 6	桐山光侍	ninku-kazu-2006	桐山光侍	ninkuu-2nd-stage	桐山光侍	6		CONFLICT
9784086185370	NINKU -忍空ー 6	Ninku : 忍空. 6	桐山光侍	ninku-kazu-2006	桐山光侍	ninkuu-zero	桐山光侍	6		CONFLICT
9784087820577	おくさまは女子高生（2）	おくさまは女子高生 : Hiyoko brand	こばやしひよこ	oku-sama-wa-joshikousei	こばやしひよこ	hiyoko-brand	こばやしひよこ	2		CONFLICT
9784087820638	おくさまは女子高生（3）	おくさまは女子高生 : Hiyoko brand	こばやしひよこ	oku-sama-wa-joshikousei	こばやしひよこ	hiyoko-brand	こばやしひよこ	3		CONFLICT
9784087820744	おくさまは女子高生（4）	おくさまは女子高生 : Hiyoko brand	こばやしひよこ	oku-sama-wa-joshikousei	こばやしひよこ	hiyoko-brand	こばやしひよこ	4		CONFLICT
9784087820799	おくさまは女子高生（5）	おくさまは女子高生 : Hiyoko brand	こばやしひよこ	oku-sama-wa-joshikousei	こばやしひよこ	hiyoko-brand	こばやしひよこ	5		CONFLICT
