slug,title,total_vols,covered,missing,edition,volume,isbn13,has_isbn
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,30,9784063113006,yes
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,31,9784063113228,yes
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,32,9784063113518,yes
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,33,9784063113709,yes
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,34,9784063114003,yes
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,35,9784063114157,yes
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,36,9784063114355,yes
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,37,9784063114553,yes
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,38,9784063114744,yes
aitsu-to-lullaby,あいつとララバイ,57,18,39,standard,39,9784063115086,yes
aitsu,あいつ,3,1,2,standard,1,,no
aitsu,あいつ,3,1,2,standard,2,,no
ajia-burai,アジア無頼,2,1,1,standard,1,9784253149716,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,1,9784834230116,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,2,9784834230123,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,3,9784834230130,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,4,9784834230147,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,5,9784834230154,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,6,9784834230161,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,7,9784834230178,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,8,9784834230185,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,9,9784834230192,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,10,9784834230208,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,11,9784834230215,yes
ajia-he-no-michi,千里の道も-アジアへの道-,54,42,12,standard,12,9784834230222,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,1,9784592122418,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,2,9784592122425,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,3,9784592122432,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,4,9784592122449,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,5,9784592122456,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,6,9784592122463,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,7,9784592122470,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,8,9784592122487,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,9,9784592122494,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,10,9784592122500,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,11,9784592128212,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,12,9784592128229,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,13,9784592128236,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,14,9784592128243,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,15,9784592128250,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,16,9784592128267,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,17,9784592128274,yes
aka-chan-to-boku,赤ちゃんと僕,28,10,18,standard,18,9784592128281,yes
aka-pink,あかピンク,7,1,6,standard,1,9784253133791,yes
aka-pink,あかピンク,7,1,6,standard,2,9784253133807,yes
aka-pink,あかピンク,7,1,6,standard,3,9784253133814,yes
aka-pink,あかピンク,7,1,6,standard,4,9784253133821,yes
aka-pink,あかピンク,7,1,6,standard,5,9784253133838,yes
aka-pink,あかピンク,7,1,6,standard,6,9784253134262,yes
aka-tan-ao-tan,紅たん碧たん,3,1,2,standard,1,9784091213013,yes
aka-tan-ao-tan,紅たん碧たん,3,1,2,standard,2,9784592135340,yes
akademeia-no-boukensha,アカデメイアの冒険者,3,1,2,standard,1,9784592118664,yes
akademeia-no-boukensha,アカデメイアの冒険者,3,1,2,standard,2,9784592120506,yes
akage-no-an-matsuzaki,赤毛のアン,4,2,2,deluxe,1,,no
akage-no-an-matsuzaki,赤毛のアン,4,2,2,standard,1,,no
akage-no-cupid,赤毛のキューピッド,2,1,1,standard,1,,no
akahishi-no-eleven,赤菱のイレブン,3,2,1,standard,1,9784757705418,yes
akai-dress-no-otoko,赤いドレスの男,2,1,1,standard,1,9784061027091,yes
akai-fuushiya,赤い風車,3,1,2,standard,1,,no
akai-fuushiya,赤い風車,3,1,2,standard,2,,no
akai-hana-1976,紅い花,2,1,1,standard,1,9784099068271,yes
akai-hitsuji-no-kokuin,赤い羊の刻印,8,6,2,standard,1,9784592125976,yes
akai-hitsuji-no-kokuin,赤い羊の刻印,8,6,2,standard,2,9784592122357,yes
akai-kiba,紅い牙,19,11,8,standard,1,9784592138242,yes
akai-kiba,紅い牙,19,11,8,standard,2,9784592138259,yes
akai-kiba,紅い牙,19,11,8,standard,3,9784592138266,yes
akai-kiba,紅い牙,19,11,8,standard,4,9784592138273,yes
akai-kiba,紅い牙,19,11,8,standard,5,9784592138280,yes
akai-kiba,紅い牙,19,11,8,standard,6,9784592138297,yes
akai-kiba,紅い牙,19,11,8,standard,7,9784592138303,yes
akai-kiba,紅い牙,19,11,8,standard,8,9784592138310,yes
akai-kutsu-2000,赤い靴,2,1,1,standard,1,,no
akai-megami,赤い女神,2,1,1,standard,1,,no
akai-numa,赤い沼,2,1,1,standard,1,9784061082717,yes
akai-pegasus,赤いペガサス,28,6,22,standard,2,,no
akai-pegasus,赤いペガサス,28,6,22,standard,3,,no
akai-pegasus,赤いペガサス,28,6,22,standard,4,,no
akai-pegasus,赤いペガサス,28,6,22,standard,5,,no
akai-pegasus,赤いペガサス,28,6,22,standard,6,,no
akai-pegasus,赤いペガサス,28,6,22,standard,7,,no
akai-pegasus,赤いペガサス,28,6,22,standard,10,,no
akai-pegasus,赤いペガサス,28,6,22,standard,11,,no
akai-pegasus,赤いペガサス,28,6,22,standard,12,,no
akai-pegasus,赤いペガサス,28,6,22,standard,13,,no
akai-pegasus,赤いペガサス,28,6,22,standard,14,,no
akai-pegasus,赤いペガサス,28,6,22,wideban,1,9784091228918,yes
akai-pegasus,赤いペガサス,28,6,22,wideban,2,9784091228925,yes
akai-pegasus,赤いペガサス,28,6,22,wideban,3,9784091228932,yes
akai-pegasus,赤いペガサス,28,6,22,wideban,4,9784091228949,yes
akai-pegasus,赤いペガサス,28,6,22,wideban,5,9784091228956,yes
akai-pegasus,赤いペガサス,28,6,22,wideban,6,9784091228963,yes
akai-pegasus,赤いペガサス,28,6,22,bunkobon,2,9784091930828,yes
akai-pegasus,赤いペガサス,28,6,22,bunkobon,3,9784091930835,yes
akai-pegasus,赤いペガサス,28,6,22,bunkobon,4,9784091930842,yes
akai-pegasus,赤いペガサス,28,6,22,bunkobon,5,9784091930859,yes
akai-pegasus,赤いペガサス,28,6,22,bunkobon,6,9784091930866,yes
akai-tenshi,赤い天使,2,1,1,standard,1,,no
akai-tsumeato,赤い爪あと,3,1,2,standard,1,,no
akai-tsumeato,赤い爪あと,3,1,2,standard,2,,no
akai-tsurugi,緋色い剣,17,7,10,standard,1,,no
akai-tsurugi,緋色い剣,17,7,10,standard,2,,no
akai-tsurugi,緋色い剣,17,7,10,standard,3,,no
akai-tsurugi,緋色い剣,17,7,10,standard,4,,no
akai-tsurugi,緋色い剣,17,7,10,standard,5,,no
akai-tsurugi,緋色い剣,17,7,10,standard,6,,no
akai-tsurugi,緋色い剣,17,7,10,standard,7,,no
akai-tsurugi,緋色い剣,17,7,10,standard,8,,no
akai-tsurugi,緋色い剣,17,7,10,standard,9,,no
akai-tsurugi,緋色い剣,17,7,10,standard,10,,no
akaikumo,赤い雲,2,1,1,standard,1,,no
akaku-saku-koe,あかく咲く声,5,2,3,standard,1,9784592177517,yes
akaku-saku-koe,あかく咲く声,5,2,3,standard,2,9784592177647,yes
akaku-saku-koe,あかく咲く声,5,2,3,standard,3,9784592177807,yes
akame,赤目,3,1,2,standard,1,,no
akame,赤目,3,1,2,standard,2,,no
akaneiro-junjou,茜色純情,5,3,2,bunkobon,1,9784575721256,yes
akaneiro-junjou,茜色純情,5,3,2,bunkobon,2,9784575721263,yes
akariiro-no-douwa,灯色の童話,3,2,1,standard,1,,no
akarito-shirono-shinrei-yawa,あかりとシロの心霊夜話,35,34,1,standard,1,9784873172576,yes
akatsuki-sentoutai,あかつき戦闘隊,5,1,4,standard,1,,no
akatsuki-sentoutai,あかつき戦闘隊,5,1,4,standard,2,,no
akatsuki-sentoutai,あかつき戦闘隊,5,1,4,standard,4,,no
akatsuki-sentoutai,あかつき戦闘隊,5,1,4,standard,5,,no
akazukin-cha-cha,赤ずきんチャチャ,22,21,1,standard,10,9784088561158,yes
akechi-keishi-no-yuuganaru-file,明智警視の優雅なる事件簿,2,1,1,deluxe,1,9784063343038,yes
aki-eno-komichi,秋への小径,2,1,1,standard,1,9784088533292,yes
akihi,〔アキ〕姫,28,11,17,standard,2,9784091320629,yes
akihi,〔アキ〕姫,28,11,17,standard,3,9784091320636,yes
akihi,〔アキ〕姫,28,11,17,standard,4,9784091320643,yes
akihi,〔アキ〕姫,28,11,17,standard,5,9784091320650,yes
akihi,〔アキ〕姫,28,11,17,standard,6,9784091320667,yes
akihi,〔アキ〕姫,28,11,17,standard,7,9784091320674,yes
akihi,〔アキ〕姫,28,11,17,standard,8,9784091320681,yes
akihi,〔アキ〕姫,28,11,17,standard,9,9784091320698,yes
akihi,〔アキ〕姫,28,11,17,standard,10,9784091320704,yes
akihi,〔アキ〕姫,28,11,17,standard,11,9784091330710,yes
akihi,〔アキ〕姫,28,11,17,standard,12,9784091330727,yes
akihi,〔アキ〕姫,28,11,17,standard,13,9784091330734,yes
akihi,〔アキ〕姫,28,11,17,standard,14,9784091330741,yes
akihi,〔アキ〕姫,28,11,17,standard,15,9784091330758,yes
akihi,〔アキ〕姫,28,11,17,standard,16,9784091330765,yes
akihi,〔アキ〕姫,28,11,17,standard,17,9784091330772,yes
akihi,〔アキ〕姫,28,11,17,standard,18,9784091330789,yes
akiko-1987,愛生子,4,2,2,standard,1,9784061026186,yes
akiko-1987,愛生子,4,2,2,standard,2,9784061026612,yes
akira,AKIRA,33,6,27,standard,1,9784061744684,yes
akira,AKIRA,33,6,27,standard,2,9784061744691,yes
akira,AKIRA,33,6,27,standard,3,9784061744707,yes
akira,AKIRA,33,6,27,standard,4,9784061744714,yes
akira,AKIRA,33,6,27,standard,5,,no
akira,AKIRA,33,6,27,standard,6,9784063645057,yes
akira,AKIRA,33,6,27,standard,7,,no
akira,AKIRA,33,6,27,standard,8,,no
akira,AKIRA,33,6,27,standard,9,,no
akira,AKIRA,33,6,27,standard,10,,no
akira,AKIRA,33,6,27,standard,11,,no
akira,AKIRA,33,6,27,standard,12,,no
akira,AKIRA,33,6,27,standard,13,,no
akira,AKIRA,33,6,27,standard,14,,no
akira,AKIRA,33,6,27,standard,15,,no
akira,AKIRA,33,6,27,standard,16,,no
akira,AKIRA,33,6,27,standard,17,,no
akira,AKIRA,33,6,27,standard,18,,no
akira,AKIRA,33,6,27,standard,19,,no
akira,AKIRA,33,6,27,standard,20,,no
akira,AKIRA,33,6,27,standard,21,,no
akira,AKIRA,33,6,27,standard,22,,no
akira,AKIRA,33,6,27,standard,23,,no
akira,AKIRA,33,6,27,standard,24,,no
akira,AKIRA,33,6,27,standard,25,,no
akira,AKIRA,33,6,27,standard,26,,no
akira,AKIRA,33,6,27,standard,27,,no
akishitsu-arimasu,空室あります,4,3,1,standard,1,9784063287868,yes
akkan-baby,あっかんベービー,3,1,2,standard,1,9784063412369,yes
akkan-baby,あっかんベービー,3,1,2,standard,2,9784063412581,yes
akkanbeeikkyuu,あっかんべェ一休,10,7,3,deluxe,2,,no
akkanbeeikkyuu,あっかんべェ一休,10,7,3,deluxe,3,,no
akkanbeeikkyuu,あっかんべェ一休,10,7,3,deluxe,4,,no
akogare-adventure,あこがれ冒険者,5,2,3,standard,1,9784061785137,yes
akogare-adventure,あこがれ冒険者,5,2,3,standard,2,9784061785281,yes
akogare-adventure,あこがれ冒険者,5,2,3,standard,3,9784061785380,yes
akogare,あこがれ,10,5,5,standard,1,,no
akogare,あこがれ,10,5,5,standard,2,,no
akogare,あこがれ,10,5,5,standard,3,,no
akogare,あこがれ,10,5,5,standard,4,,no
akogare,あこがれ,10,5,5,standard,5,9784061760974,yes
aku-no-hana,悪の華,6,2,4,standard,1,9784197800353,yes
aku-no-hana,悪の華,6,2,4,standard,2,9784197800360,yes
aku-no-hana,悪の華,6,2,4,standard,3,9784408168357,yes
aku-no-hana,悪の華,6,2,4,standard,4,9784197800438,yes
akujo-shigan,悪女志願,6,2,4,deluxe,1,9784061720015,yes
akujo-shigan,悪女志願,6,2,4,deluxe,2,9784061720022,yes
akujo-shigan,悪女志願,6,2,4,deluxe,3,9784061720039,yes
akujo-shigan,悪女志願,6,2,4,deluxe,4,9784061720046,yes
akuma-ga-kitarite-fue-o-fuku,悪魔が来りて笛を吹く,2,1,1,bunkobon,1,9784063600360,yes
akuma-ha-nemura-nai,悪魔は眠らない,5,2,3,standard,1,,no
akuma-ha-nemura-nai,悪魔は眠らない,5,2,3,standard,2,,no
akuma-ha-nemura-nai,悪魔は眠らない,5,2,3,standard,3,,no
akuma-jiten,悪魔事典,5,4,1,standard,1,9784757507630,yes
akuma-kamoshirenai,悪魔かもしれない,5,3,2,standard,1,9784790112891,yes
akuma-kamoshirenai,悪魔かもしれない,5,3,2,standard,4,9784790120162,yes
akuma-kun-black-minion,アクマくんブラック・ミニオン,2,1,1,standard,1,9784592117346,yes
akuma-kun-magic-bitter,アクマくん魔法★BITTER,6,2,4,standard,1,9784592117599,yes
akuma-kun-magic-bitter,アクマくん魔法★BITTER,6,2,4,standard,2,9784592117803,yes
akuma-kun-magic-bitter,アクマくん魔法★BITTER,6,2,4,standard,3,9784592114833,yes
akuma-kun-magic-bitter,アクマくん魔法★BITTER,6,2,4,standard,4,9784592114840,yes
akuma-kun-ni-onegai,アクマくんにお願い,2,1,1,standard,1,9784592116929,yes
akuma-kun-sennen-oukoku,悪魔くん千年王国,3,1,2,standard,1,9784061011434,yes
akuma-kun-sennen-oukoku,悪魔くん千年王国,3,1,2,standard,2,9784061011441,yes
akuma-no-omise,悪魔のお店,3,1,2,standard,1,9784257904496,yes
akuma-no-omise,悪魔のお店,3,1,2,standard,2,9784257904519,yes
akuma-no-ororon,悪魔のオロロン,4,1,3,standard,1,9784403615399,yes
akuma-no-ororon,悪魔のオロロン,4,1,3,standard,3,9784403615917,yes
akuma-no-ororon,悪魔のオロロン,4,1,3,standard,4,9784403616235,yes
akuma-no-rakuen,アクマの楽園,2,1,1,standard,1,9784575935196,yes
akuma-no-temariuta,悪魔の手毬唄,2,1,1,standard,1,9784253108126,yes
akuma-no-youna-aitsu,悪魔のようなあいつ,3,2,1,standard,2,,no
akumagari,悪魔狩り,7,1,6,standard,1,9784870252783,yes
akumagari,悪魔狩り,7,1,6,standard,2,9784757501324,yes
akumagari,悪魔狩り,7,1,6,standard,3,9784757502666,yes
akumagari,悪魔狩り,7,1,6,standard,4,9784757503793,yes
akumagari,悪魔狩り,7,1,6,standard,5,9784757504998,yes
akumagari,悪魔狩り,7,1,6,standard,6,9784757505605,yes
akumetsu,アクメツ,18,17,1,standard,16,9784253207966,yes
akuryou-tai-san-daisakusen,悪霊退散大作戦,3,2,1,standard,1,9784257905547,yes
alabaster,アラバスター,5,4,1,standard,3,,no
alexandrite,ALEXANDRITE,11,4,7,standard,1,9784592120315,yes
alexandrite,ALEXANDRITE,11,4,7,standard,2,9784592120322,yes
alexandrite,ALEXANDRITE,11,4,7,standard,3,9784592120339,yes
alexandrite,ALEXANDRITE,11,4,7,standard,4,9784592120346,yes
alexandrite,ALEXANDRITE,11,4,7,standard,5,9784592120353,yes
alexandrite,ALEXANDRITE,11,4,7,standard,6,9784592120360,yes
alexandrite,ALEXANDRITE,11,4,7,standard,7,9784592120377,yes
alfheim-no-kishi,妖精国の騎士,76,69,7,standard,10,9784253075046,yes
alfheim-no-kishi,妖精国の騎士,76,69,7,standard,11,,no
alfheim-no-kishi,妖精国の騎士,76,69,7,standard,12,9784253075060,yes
alfheim-no-kishi,妖精国の騎士,76,69,7,standard,13,9784253075077,yes
alfheim-no-kishi,妖精国の騎士,76,69,7,standard,14,9784253075084,yes
alfheim-no-kishi,妖精国の騎士,76,69,7,standard,15,9784253075091,yes
alfheim-no-kishi,妖精国の騎士,76,69,7,standard,22,9784253075169,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,1,9784091344311,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,2,9784091344328,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,3,9784091344335,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,4,9784091344342,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,5,9784091344359,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,6,9784091344366,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,7,9784091344373,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,8,9784091344380,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,9,9784091344397,yes
alice-ni-omakase,アリスにおまかせ!,20,10,10,standard,10,9784091344403,yes
alice-no-hanamichi,アリスの花道,4,1,3,standard,1,9784592170112,yes
alice-no-hanamichi,アリスの花道,4,1,3,standard,2,9784592170129,yes
alice-no-hanamichi,アリスの花道,4,1,3,standard,3,9784049249118,yes
alice-no-shousei,アリスの照星,4,3,1,standard,2,9784847035920,yes
alien-street,エイリアン通り,12,4,8,standard,1,9784592113010,yes
alien-street,エイリアン通り,12,4,8,standard,2,9784592113027,yes
alien-street,エイリアン通り,12,4,8,standard,3,9784592113034,yes
alien-street,エイリアン通り,12,4,8,standard,4,9784592113041,yes
alien-street,エイリアン通り,12,4,8,standard,5,9784592113058,yes
alien-street,エイリアン通り,12,4,8,standard,6,9784592113065,yes
alien-street,エイリアン通り,12,4,8,standard,7,,no
alien-street,エイリアン通り,12,4,8,standard,8,9784592113089,yes
all-star-project,オールスター・プロジェクト,7,2,5,standard,1,9784403612107,yes
all-star-project,オールスター・プロジェクト,7,2,5,standard,2,9784403612312,yes
all-star-project,オールスター・プロジェクト,7,2,5,standard,3,9784403612572,yes
all-star-project,オールスター・プロジェクト,7,2,5,standard,4,9784403612633,yes
all-star-project,オールスター・プロジェクト,7,2,5,bunkobon,1,9784403500077,yes
alpen-rose,アルペンローゼ,21,17,4,wideban,1,9784091347718,yes
alpen-rose,アルペンローゼ,21,17,4,wideban,2,9784091347725,yes
alpen-rose,アルペンローゼ,21,17,4,wideban,3,9784091347732,yes
alpen-rose,アルペンローゼ,21,17,4,wideban,4,9784091347749,yes
alto-no-a,「あると」の「あ」,6,2,4,standard,1,9784091331717,yes
alto-no-a,「あると」の「あ」,6,2,4,standard,2,9784091331724,yes
alto-no-a,「あると」の「あ」,6,2,4,standard,3,9784091331731,yes
alto-no-a,「あると」の「あ」,6,2,4,standard,4,9784091331748,yes
amaenaideyotsu,あまえないでよっ!!,7,6,1,standard,7,9784847035913,yes
amai-toge,甘い棘,2,1,1,standard,1,9784088620688,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,1,9784091411310,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,2,9784091411327,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,3,9784091411334,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,4,9784091411341,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,6,9784091411365,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,7,9784091411372,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,8,9784091411389,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,9,9784091411396,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,10,9784091411402,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,11,9784091417015,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,12,9784091417022,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,13,9784091417039,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,14,9784091417046,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,15,9784091417053,yes
amaizo-dango,あまいぞ!男吾,16,1,15,standard,16,9784091417060,yes
amasakaru-tsukihoshi,天離る月星,2,1,1,standard,1,9784253091206,yes
ame-no-oto-ga-kikoeru,雨の音がきこえる,2,1,1,bunkobon,1,9784091907219,yes
american-pie,アメリカン・パイ,2,1,1,standard,1,9784091780171,yes
ami-nonstop,亜未!ノンストップ,24,13,11,standard,2,9784091351524,yes
ami-nonstop,亜未!ノンストップ,24,13,11,standard,3,9784091351531,yes
ami-nonstop,亜未!ノンストップ,24,13,11,standard,4,9784091351548,yes
ami-nonstop,亜未!ノンストップ,24,13,11,standard,5,9784091351555,yes
