slug	title	edition	vol	isbn	rakuten_title	rakuten_core
under-the-rose	アンダーザローズ	deluxe	2	9784344804555	Under　the　Rose（2）	undertherose
under-the-rose	アンダーザローズ	deluxe	3	9784344806528	Under　the　Rose（3）	undertherose
under-the-rose	アンダーザローズ	deluxe	4	9784344808669	Under　the　Rose（4）	undertherose
under-the-rose	アンダーザローズ	deluxe	5	9784344811713	Under the Rose（5）	undertherose
under-the-rose	アンダーザローズ	deluxe	6	9784344816480	Under the Rose（6）	undertherose
under-the-rose	アンダーザローズ	deluxe	7	9784344822948	Under the Rose（7）	undertherose
under-the-rose	アンダーザローズ	deluxe	8	9784344829909	Under　the　Rose（8）	undertherose
under-the-rose	アンダーザローズ	deluxe	9	9784344835696	Under　the　Rose（9）	undertherose
under-the-rose	アンダーザローズ	deluxe	10	9784344841222	Under　the　Rose（10）	undertherose
under-the-rose	アンダーザローズ	bunkobon	1	9784344813670	UNDER　THE　ROSE	undertherose
untitled	UNTITLED	deluxe	1	9784048529389	アンタイトルド	アンタイトルド
valkyrie-profile-2-silmeria	VALKYRIE PROFILE 2 SILMERIA	standard	1	9784757519510	ヴァルキリープロファイル2シルメリア（1）	ヴァルキリプロファイル2シルメリア
valkyrie-profile-2-silmeria	VALKYRIE PROFILE 2 SILMERIA	standard	2	9784757521384	ヴァルキリープロファイル2シルメリア（2）	ヴァルキリプロファイル2シルメリア
valkyrie-profile-2-silmeria	VALKYRIE PROFILE 2 SILMERIA	standard	3	9784757523036	ヴァルキリープロファイル2シルメリア（3）	ヴァルキリプロファイル2シルメリア
valkyrie-profile-2-silmeria	VALKYRIE PROFILE 2 SILMERIA	standard	4	9784757525429	ヴァルキリープロファイル2シルメリア（4）	ヴァルキリプロファイル2シルメリア
valkyrie-profile-2000	VALKYRIE PROFILE	standard	2	9784757502079	ヴァルキリープロファイル（第2集）	ヴァルキリプロファイル
valkyrie-profile-2001-2	VALKYRIE PROFILE	standard	6	9784757504554	ヴァルキリープロファイル（第6集）	ヴァルキリプロファイル
valkyrie-profile-2001	VALKYRIE PROFILE	standard	5	9784757503953	ヴァルキリープロファイル（第5集）	ヴァルキリプロファイル
valkyrie-profile	VALKYRIE PROFILE	standard	1	9784757501805	ヴァルキリープロファイル（第1集）	ヴァルキリプロファイル
valkyrie-profile	VALKYRIE PROFILE	standard	2	9784757504226	ヴァルキリープロファイル（2）	ヴァルキリプロファイル
valkyrie-profile	VALKYRIE PROFILE	standard	3	9784757502611	ヴァルキリープロファイル（第3集）	ヴァルキリプロファイル
valkyrie-profile	VALKYRIE PROFILE	standard	4	9784757502895	ヴァルキリープロファイル（第4集）	ヴァルキリプロファイル
valkyrie-profile	VALKYRIE PROFILE	standard	7	9784757506145	ヴァルキリープロファイル（第7集）	ヴァルキリプロファイル
vattroller-x	バトローラーX	standard	1	9784088736907	バトローラーエックス（1）	バトロラエックス
vattroller-x	バトローラーX	standard	2	9784088738246	バトローラーエックス（2）	バトロラエックス
vattroller-x	バトローラーX	standard	3	9784088738925	バトローラーエックス（3）	バトロラエックス
venus	Venus	standard	1	9784845805594	ヴィーナス（1）	ヴィナス
venus	Venus	standard	2	9784845805600	ヴィーナス（2）	ヴィナス
vice	Vice	standard	1	9784048523363	バイス（1）	バイス
voice-1991	Voice	bunkobon	1	9784883157525	ヴォイス	ヴォイス
walkin-butterfly	Walkin' butterfly	standard	1	9784776792215	ウォーキン バタフライ（1）	ウォキンバタフライ
waqwaq	WaqWaq	bunkobon	1	9784086188418	ワークワーク（1）	ワクワク
waqwaq	WaqWaq	bunkobon	2	9784086188425	ワークワーク（2）	ワクワク
waqwaq	WaqWaq	bunkobon	3	9784086188432	ワークワーク（3）	ワクワク
wave	Wave	standard	1	9784253149334	ウェーブ（1）	ウェブ
wave	Wave	standard	2	9784253149341	ウェーブ（2）	ウェブ
wild-adapter	WILD ADAPTER	standard	1	9784199601613	ワイルドアダプター（01）	ワイルドアダプタ
wild-life	WILD LIFE	standard	1	9784091264213	ワイルドライフ（1）	ワイルドライフ
wild-life	WILD LIFE	standard	2	9784091264220	ワイルドライフ（2）	ワイルドライフ
wild-life	WILD LIFE	standard	3	9784091264237	ワイルドライフ（3）	ワイルドライフ
wild-life	WILD LIFE	standard	4	9784091264244	ワイルドライフ（4）	ワイルドライフ
wild-life	WILD LIFE	standard	5	9784091264251	ワイルドライフ（5）	ワイルドライフ
wild-life	WILD LIFE	standard	6	9784091264268	ワイルドライフ（6）	ワイルドライフ
wild-life	WILD LIFE	standard	7	9784091264275	ワイルドライフ（7）	ワイルドライフ
wild-life	WILD LIFE	standard	8	9784091264282	ワイルドライフ（8）	ワイルドライフ
wild-life	WILD LIFE	standard	9	9784091264299	ワイルドライフ（9）	ワイルドライフ
wild-life	WILD LIFE	standard	10	9784091264305	ワイルドライフ（10）	ワイルドライフ
wild-life	WILD LIFE	standard	11	9784091271914	ワイルドライフ（11）	ワイルドライフ
wild-life	WILD LIFE	standard	12	9784091271921	ワイルドライフ（12）	ワイルドライフ
wild-life	WILD LIFE	standard	13	9784091271938	ワイルドライフ（13）	ワイルドライフ
wild-life	WILD LIFE	standard	14	9784091271945	ワイルドライフ（14）	ワイルドライフ
wild-life	WILD LIFE	standard	15	9784091271952	ワイルドライフ（15）	ワイルドライフ
wild-life	WILD LIFE	standard	16	9784091200495	ワイルドライフ（16）	ワイルドライフ
wild-life	WILD LIFE	standard	17	9784091203472	ワイルドライフ（17）	ワイルドライフ
wild-life	WILD LIFE	standard	18	9784091204387	ワイルドライフ（18）	ワイルドライフ
wild-life	WILD LIFE	standard	19	9784091206268	ワイルドライフ（19）	ワイルドライフ
wild-life	WILD LIFE	standard	20	9784091207005	ワイルドライフ（20）	ワイルドライフ
wild-life	WILD LIFE	standard	21	9784091210098	ワイルドライフ（21）	ワイルドライフ
wild-life	WILD LIFE	standard	22	9784091210609	ワイルドライフ（22）	ワイルドライフ
wild-life	WILD LIFE	standard	23	9784091211644	ワイルドライフ（23）	ワイルドライフ
wild-life	WILD LIFE	standard	24	9784091212092	ワイルドライフ（24）	ワイルドライフ
wild-life	WILD LIFE	standard	25	9784091212993	ワイルドライフ（25）	ワイルドライフ
wild-life	WILD LIFE	standard	26	9784091213846	ワイルドライフ（26）	ワイルドライフ
winter-rose	Winter Rose	standard	1	9784063028782	ウィンター・ローズ	ウィンタロズ
wonder-bit	WONDER BIT	standard	1	9784756106438	ワンダービット（1）	ワンダビット
wonder-bit	WONDER BIT	standard	4	9784756109101	ワンダービット（4）	ワンダビット
wonder-bit	WONDER BIT	bunkobon	1	9784840120258	ワンダービット（1）	ワンダビット
wonder-bit	WONDER BIT	bunkobon	2	9784840120395	ワンダービット（2）	ワンダビット
wonder-bit	WONDER BIT	bunkobon	3	9784840120647	ワンダービット（3）	ワンダビット
wonder-school-boy	WONDER SCHOOL BOY	standard	1	9784091252111	ワンダー・スクール・ボーイ（1）	ワンダスクルボイ
wonder-school-boy	WONDER SCHOOL BOY	standard	2	9784091252128	ワンダー・スクール・ボーイ（2）	ワンダスクルボイ
wonder-school-boy	WONDER SCHOOL BOY	standard	3	9784091252135	ワンダー・スクール・ボーイ（3）	ワンダスクルボイ
wonder-school-boy	WONDER SCHOOL BOY	standard	4	9784091252142	ワンダー・スクール・ボーイ（4）	ワンダスクルボイ
wonder-school-boy	WONDER SCHOOL BOY	standard	5	9784091252159	ワンダー・スクール・ボーイ（5）	ワンダスクルボイ
wonder-school-boy	WONDER SCHOOL BOY	standard	6	9784091252166	ワンダー・スクール・ボーイ（6）	ワンダスクルボイ
wonder-school-boy	WONDER SCHOOL BOY	standard	7	9784091252173	ワンダー・スクール・ボーイ（7）	ワンダスクルボイ
wonder-school-boy	WONDER SCHOOL BOY	standard	8	9784091252180	ワンダー・スクール・ボーイ（8）	ワンダスクルボイ
worldend-fairytale	WORLDEND FAIRYTALE	standard	1	9784757502017	ワールドエンド・フェアリーテイル（1）	ワルドエンドフェアリテイル
worldend-fairytale	WORLDEND FAIRYTALE	standard	2	9784757503809	ワールドエンド・フェアリーテイル（2）	ワルドエンドフェアリテイル
worldend-fairytale	WORLDEND FAIRYTALE	standard	3	9784757505414	ワールドエンド・フェアリーテイル（3）	ワルドエンドフェアリテイル
worldend-fairytale	WORLDEND FAIRYTALE	standard	4	9784757508675	ワールドエンド・フェアリーテイル（4）	ワルドエンドフェアリテイル
x-men-1994-4	エックスメン	standard	2	9784884757106	X-men（2）	xmen
x-men-1994-4	エックスメン	standard	12	9784884757441	X-men（12）	xmen
young-alive-in-love	ヤング・アライブ・イン・ラブ	standard	1	9784088794525	Young，Alive，in　Love（01）	youngaliveinlove
young-alive-in-love	ヤング・アライブ・イン・ラブ	standard	2	9784088796253	Young，Alive，in　Love（02）	youngaliveinlove
young-alive-in-love	ヤング・アライブ・イン・ラブ	standard	3	9784088797793	Young，Alive，in　Love（03）	youngaliveinlove
young-and-tears	Young and tears	standard	1	9784821182909	ヤング・アンド・ティアーズ（1）	ヤングアンドティアズ
yuureigari	幽霊狩り	standard	1	9784061082267	ゆうれいがり	ユウレイガリ
zman	ZMAN	standard	1	9784870250024	ゼットマン（1）	ゼットマン
zman	ZMAN	standard	2	9784870250147	ゼットマン（2）	ゼットマン
zman	ZMAN	standard	3	9784870250260	ゼットマン（3）	ゼットマン
zman	ZMAN	standard	4	9784870250390	ゼットマン（4）	ゼットマン
zman	ZMAN	standard	5	9784870250512	ゼットマン（5）	ゼットマン
zman	ZMAN	standard	6	9784870250703	ゼットマン（6）	ゼットマン
zman	ZMAN	standard	7	9784870250857	ゼットマン（7）	ゼットマン
zman	ZMAN	standard	8	9784870250970	ゼットマン（8）	ゼットマン
zman	ZMAN	standard	9	9784870251137	ゼットマン（9）	ゼットマン
zman	ZMAN	standard	10	9784870251281	ゼットマン（10）	ゼットマン
zman	ZMAN	standard	11	9784870251359	ゼットマン（11）	ゼットマン
