slug	title	title_kana	romaji(kana)	slug一致度	flag
tappuri-no-kiss-kara-hajimete	たっぷりのキスからはじめて	タップリノキスカラハジメテ	tapurinokisukarahajimete	1.0	
tapris-sugar-step	タプリスシュガーステップ	タプリスシュガーステップ	tapurisushugasutepu	1.0	
taputapu-daiari	たぷたぷだいあり	タプタプダイアリ	taputapudaiari	1.0	
tar-eno-michi	王者への道	オウジャエノミチ	oujaenomichi	0.8	
tar-no-yuugi	王者の遊戯	オウジャノユウギ	oujanoyuugi	0.88	
tarachine-paradox	たらちねパラドクス	タラチネパラドクス	tarachineparadokusu	0.92	
tarachine-street	たらちねストリート	タラチネストリート	tarachinesutorito	1.0	
tarachine	タラチネ	タラチネ	tarachine	1.0	
taranta-ranta	たらんたランタ	タランタランタ	tarantaranta	1.0	
taraobannai	多羅尾伴内	タラオバンナイ	taraobannai	1.0	
tarareba	たられば	タラレバ	tarareba	1.0	
tarashi-kun	たらし君	タラシクン	tarashikun	1.0	
taratta-pon	タラッタ★ポン	タラッタポン	taratapon	1.0	
tarento-funsouki-koppy	タレント奮走記Koppy	タレントフンソウキコッピー	tarentofunsoukikopi	1.0	
taresokare	タレソカレ	タレソカレ	taresokare	1.0	
target-1990	TARGET	ターゲット	tageto	0.8	
target-kobayashi-2003	TARGET	ターゲット	tageto	1.0	
target	ターゲット	ターゲット	tageto	0.8	
tari-tari	TARi TARi	タリタリ	taritari	1.0	
tarin-taran	たりんたらん	タリンタラン	tarintaran	1.0	
tarinai-jikan	足りない時間	タリナイジカン	tarinaijikan	1.0	
tarinai-ryuu-no-pilgrim	たりない竜のピルグリム	タリナイリュウノピルグリム	tarinairyuunopirugurimu	1.0	
taro-jiro-wa-ikite-ita	タロ・ジロは生きていた	タロジロワイキテイタ	tarojirowaikiteita	1.0	
taro-kachou-hanko-kudasai	タロ課長、ハンコください	タロカチョウハンコクダサイ	tarokachouhankokudasai	1.0	
taro-no-ichinchi	タロのいちんち	タロノイチンチ	taronoichinchi	1.0	
taroo-kun-wa-kou-miete-igai-to-xxx-desu	タローくんはこう見えて意外と×××です。	タロークンワコウミエテイガイトバツバツバツデス	tarokunwakoumieteigaitobatsubatsubatsudesu	0.93	
taroo-no-kotarou	タローの小太郎	タローノコタロウ	taronokotarou	1.0	
tarot-hunt	タロット×ハント	タロットハント	tarotohanto	1.0	
tarot-maiden-kisara	タロットメイデンきさら	タロットメイデンキサラ	tarotomeidenkisara	1.0	
tarot-master	タロットマスター	タロットマスター	tarotomasuta	0.86	
tarot-sansou-satsujin-jiken	タロット山荘殺人事件	タロットサンソウサツジンジケン	tarotosansousatsujinjiken	1.0	
tarot-wars	タロットウォーズ	タロットウォーズ	tarotouozu	0.67	
tarot-world	Tarot World	タロットワールド	tarotowarudo	0.86	
tarou-densetsu	TARO伝説	タロウデンセツ	taroudensetsu	1.0	
tarou-ga-machi-ni-yattekita	太郎が街にやってきた	タロウガマチニヤッテキタ	tarougamachiniyatekita	1.0	
tarou-kun-wa-yuganderu	太郎くんは歪んでる	タロウクンワユガンデル	taroukunwayuganderu	1.0	
tarou-no-manimani	たろうのまにまに	タロウノマニマニ	tarounomanimani	1.0	
tarou-to-ichirou-kunitori-gassen	太郎と一郎、国盗り合戦!	タロウトイチロウクニトリガッセン	taroutoichiroukunitorigasen	1.0	
tarou-wa-mizu-ni-naritakatta	太郎は水になりたかった	タロウワミズニナリタカッタ	tarouwamizuninaritakata	1.0	
tarou	太郎	タロウ	tarou	1.0	
tartaros-gekijou	タルタロス劇場	タルタロスゲキジョウ	tarutarosugekijou	1.0	
taru-no-naka-enupii-teacher	樽の中・NPティーチャー	タルノナカノーパンティーチャーカナイタツオセクシータンペンシュウ	tarunonakanopanteichakanaitatsuosekushitanpenshuu	1.0	
taru-shiba	たるしば	タルシバ	tarushiba	1.0	
taruna	タルナ	タルナ	taruna	1.0	
tarutarosu-gekijou-wild	タルタロス劇場ワイルド	タルタロスゲキジョウワイルド	tarutarosugekijouwairudo	1.0	
taruto-wa-ikaga	タルトはいかが?	タルトワイカガ	tarutowaikaga	1.0	
tashima-shuu-no-himekuri-mangen	田島シュウの日めくり漫言	タシマシュウノヒメクリマンゲン	tashimashuunohimekurimangen	1.0	
tashiro-kun-kimitte-yatsu-wa	鯛代くん、君ってやつは。	タシロクンキミッテヤツワ	tashirokunkimiteyatsuwa	1.0	
task-1987	タスク	タスク	tasuku	0.8	
task	TASK	パーム	pamu	0.25	
tasogare-city-graffiti	黄昏シティ・グラフィティ	タソガレシティグラフィティ	tasogareshiteigurafuitei	0.82	
tasogare-golf-club	黄昏ゴルフ俱楽部	タソガレゴルフクラブ	tasogaregorufukurabu	0.91	
tasogare-machi-purizunaazu	黄昏町プリズナーズ	タソガレチョウプリズナーズ	tasogarechoupurizunazu	1.0	
tasogare-mearesu	黄昏メアレス	タソガレメアレス	tasogaremearesu	1.0	
tasogare-memorandamu	たそがれメモランダム	タソガレメモランダム	tasogarememorandamu	1.0	
tasogare-mori-no-pigumarion	黄昏森のピグマリオン	タソガレモリノピグマリオン	tasogaremorinopigumarion	1.0	
tasogare-ni-dancing	黄昏にダンシング	タソガレニダンシング	tasogarenidanshingu	0.91	
tasogare-ni-umi-ga-naku	誰そ彼に海が泣く	タソガレニウミガナク	tasogareniumiganaku	1.0	
tasogare-no-ethos	黄昏のエトス	タソガレノエトス	tasogarenoetosu	0.89	
tasogare-no-himegimi	黄昏の姫君	タソガレノヒメギミ	tasogarenohimegimi	1.0	
tasogare-no-hito	誰そ彼のひと	タソガレノヒト	tasogarenohito	1.0	
tasogare-no-ichi	たそがれの市	タソガレノイチ	tasogarenoichi	1.0	
tasogare-no-mukougawa	たそがれの向こう側	タソガレノムコウガワ	tasogarenomukougawa	1.0	
tasogare-no-nikiita-chan	黄昏のニキータちゃん	タソガレノニキータチャン	tasogarenonikitachan	1.0	
tasogare-no-nikiitachan-2010	黄昏のニキータちゃん2010	タソガレノニキータチャン2010	tasogarenonikitachan2010	1.0	
tasogare-no-niwa	<たそがれのにわ>	タソガレノニワ	tasogarenoniwa	1.0	
tasogare-no-rakuen	黄昏の楽園	タソガレノラクエン	tasogarenorakuen	1.0	
tasogare-no-utsuwagami	黄昏ノ器神	タソガレノウツワガミ	tasogarenoutsuwagami	1.0	
tasogare-otome-amunejia	黄昏乙女×アムネジア	タソガレオトメアムネジア	tasogareotomeamunejia	1.0	
tasogare-out-focus-long-take	黄昏アウトフォーカスlong take	タソガレアウトフォーカスlongtake	tasogareautofuokasulongtake	1.0	
tasogare-ryuuseigun	黄昏流星群	タソガレリュウセイグン	tasogareryuuseigun	1.0	
tasogare-shiirakansu	黄昏シーラカンス	タソガレシーラカンス	tasogareshirakansu	1.0	
tasogare-takako	たそがれたかこ	タソガレタカコ	tasogaretakako	1.0	
tasogare-tsuushin	黄昏通信	タソガレツウシン	tasogaretsuushin	1.0	
tasogare-wa-karera-no-jikan	黄昏は彼らの時間	タソガレワカレラノジカン	tasogarewakareranojikan	1.0	
tasogare-wa-ouma-no-jikan	たそがれは逢魔の時間	タソガレワオウマノジカン	tasogarewaoumanojikan	1.0	
tasogare-yuusaku	たそがれ優作	タソガレユウサク	tasogareyuusaku	1.0	
tasogare	黄昏	タソガレ	tasogare	1.0	
tasogarebashi-ekimae-omokage-shokudou	たそがれ橋駅前おもかげ食堂	タソガレバシエキマエオモカゲショクドウ	tasogarebashiekimaeomokageshokudou	1.0	
tasogareboshi-no-sui-to-neri	黄昏星のスイとネリ	タソガレボシノスイトネリ	tasogareboshinosuitoneri	1.0	
tasogaredoki-ni-mitsuketano	たそがれ時に見つけたの	タソガレドキニミツケタノ	tasogaredokinimitsuketano	1.0	
tasogaredoki-teidan	黄昏時鼎談	タソガレドキテイダン	tasogaredokiteidan	1.0	
tasogaredou-e-youkoso	黄昏堂へようこそ	タソガレドウエヨウコソ	tasogaredoueyoukoso	1.0	
tasogarete-mai-room	黄昏てマイルーム	タソガレテマイルーム	tasogaretemairumu	1.0	
tasokare-no-yume	たそかれの夢	タソカレノユメ	tasokarenoyume	1.0	
tasukeaitai	助け合いたい	タスケアイタイ	tasukeaitai	1.0	
tasukete-dokutaa-dokuta	たすけて!ドクター・ドク太	タスケテドクタードクタ	tasuketedokutadokuta	1.0	
tasukete-herupumii	助けてヘルプミー	タスケテヘルプミー	tasuketeherupumi	1.0	
tasukete-maou-sama	たすけてまおうさま	タスケテマオウサマ	tasuketemaousama	1.0	
tasukete-vampire	たすけて!バンパイア	タスケテバンパイア	tasuketebanpaia	0.8	
tasumania-monogatari	タスマニア物語	タスマニアモノガタリ	tasumaniamonogatari	1.0	
tasuuketsu	多数欠	タスウケツ	tasuuketsu	1.0	
tata-sen	たたセン	タタセン	tatasen	1.0	
tatae-san-wa-homerarenai	多田依さんはホメられない!	タタエサンワホメラレナイ	tataesanwahomerarenai	1.0	
tatakae-aku-no-soshiki-dark-dream	戦え!!悪の組織ダークドリーム!!	タタカエアクノソシキダークドリーム	tatakaeakunososhikidakudorimu	1.0	
tatakae-anaunsaa	戦え!アナウンサー	タタカエアナウンサー	tatakaeanaunsa	1.0	
tatakae-baton-q	戦え!?バトンQ	タタカエバトンキュー	tatakaebatonkyu	0.88	
tatakae-chou-robot-seimeitai-toransufoomaa-za-comics	戦え!超ロボット生命体トランスフォーマーザ☆コミックス	タタカエチョウロボットセイメイタイトランスフォーマーザコミックス	tatakaechourobotoseimeitaitoransufuomazakomikusu	1.0	
tatakae-green-beree-kun	戦え!グリーンベレーくん	タタカエグリーンベレークン	tatakaegurinberekun	1.0	
tatakae-gunjin-kun	戦え!軍人くん	タタカエグンジンクン	tatakaegunjinkun	1.0	
tatakae-harumaki	闘え!春巻	タタカエハルマキ	tatakaeharumaki	1.0	
tatakae-kinniku-banchou	戦え!筋肉番長	タタカエキンニクバンチョウ	tatakaekinnikubanchou	1.0	
tatakae-kouki-kun	闘え!コウキくん	タタカエコウキクン	tatakaekoukikun	1.0	
tatakae-mighty-jack	戦え!マイティジャック	タタカエマイティジャック	tatakaemaiteijaku	0.88	
tatakae-nippon-kun	闘え!日本くん	タタカエニホンクン	tatakaenihonkun	0.89	
tatakae-okaa-san	たたかえ!お母さん	タタカエオカアサン	tatakaeokaasan	1.0	
tatakae-raamenman	闘将!!拉麺男	タタカエラーメンマン	tatakaeramenman	1.0	
tatakae-salaryman-kun	闘え!!サラリーマンくん	タタカエサラリーマンクン	tatakaesararimankun	0.9	
tatakae-tarantera	たたかえ!たらんてら	タタカエタランテラ	tatakaetarantera	1.0	
tatakae-ultra-kyoudai	戦え!ウルトラ兄弟	タタカエウルトラキョウダイ	tatakaeurutorakyoudai	1.0	
tatakai-no-kiroku	たたかいのきろく	タタカイノキロク	tatakainokiroku	1.0	
tatakau-graphic	戦うグラフィック。	タタカウグラフィック	tatakaugurafuiku	0.88	
tatakau-j-girls	戦うJガールズ	タタカウJガールズ	tatakaujgaruzu	0.88	
tatakau-maid-san	戦うメイドさん!	タタカウメイドサン	tatakaumeidosan	1.0	
tatakau-oyome-sama	たたかうお嫁さま	タタカウオヨメサマ	tatakauoyomesama	1.0	
tatakau-sebasu-chan	戦う!セバスチャン	タタカウセバスチャン	tatakausebasuchan	1.0	
tatakau-shisho-to-koisuru-bakudan	戦う司書と恋する爆弾	タタカウシショトコイスルバクダン	tatakaushishotokoisurubakudan	1.0	
tatakau-shitsuji	闘う執事	タタカウシツジ	tatakaushitsuji	1.0	
tatakau-tsubasa-ni-kanpai-o	闘う翼に乾杯を。	タタカウツバサニカンパイオ	tatakautsubasanikanpaio	1.0	
tatami-no-hanamichi	畳の花道	タタミノハナミチ	tataminohanamichi	1.0	
tatamidori-kasajirou	畳捕り傘次郎	タタミトリカサジロウ	tatamitorikasajirou	1.0	
tatara-no-tsuji-ni	たたらの辻に…	タタラノツジニ	tataranotsujini	1.0	
tatari	タタリ	タタリ	tatari	1.0	
tatarigami-no-shokutaku	祟り神の食卓	タタリガミノショクタク	tatarigaminoshokutaku	1.0	
tate-no-yuusha-no-nariagari	盾の勇者の成り上がり	タテノユウシャノナリアガリ	tatenoyuushanonariagari	1.0	
tate-no-yuusha-no-oshinagaki	盾の勇者のおしながき	タテノユウシャノオシナガキ	tatenoyuushanooshinagaki	1.0	
tate-no-yuusha-no-toaru-ichinichi	盾の勇者のとある一日	タテノユウシャノトアルイチニチ	tatenoyuushanotoaruichinichi	1.0	
tate-yoko-naname-prism-80	たて・よこ・ななめプリズム'80	タテヨコナナメプリズムハチジュウ	tateyokonanamepurizumuhachijuu	0.79	
tateshi-kensaku	建師ケン作	タテシケンサク	tateshikensaku	1.0	
tatoe-hai-ni-nattemo	たとえ灰になっても	タトエハイニナッテモ	tatoehaininatemo	1.0	
tatoe-kono-hana-ga-sakanakutemo	たとえこの花が咲かなくても	タトエコノハナガサカナクテモ	tatoekonohanagasakanakutemo	1.0	
tatoe-sekai-ni-somuitemo	たとえ世界に背いても	タトエセカイニソムイテモ	tatoesekainisomuitemo	1.0	
tatoe-shinjirarenakutemo	たとえ信じられなくても	タトエシンジラレナクテモ	tatoeshinjirarenakutemo	1.0	
tatoe-todokanu-ito-dato-shitemo	たとえとどかぬ糸だとしても	タトエトドカヌイトダトシテモ	tatoetodokanuitodatoshitemo	1.0	
tatoeba-haha-ga	たとえば母が	タトエバハハガ	tatoebahahaga	1.0	
tatoeba-kanojo-no-abc	たとえば彼女のABC	タトエバカノジョノABC	tatoebakanojonoabc	1.0	
tatoeba-kare-to-watashi	たとえば彼とわたし	タトエバカレトワタシ	tatoebakaretowatashi	1.0	
tatoeba-kimi-no-inai-asa	たとえば君のいない朝	タトエバキミノイナイアサ	tatoebakiminoinaiasa	1.0	
tatoeba-konna-koi-no-hanashi	たとえばこんな恋のはなし	タトエバコンナコイノハナシ	tatoebakonnakoinohanashi	1.0	
tatoeba-konna-ravu-song	たとえばこんなラヴ・ソング	タトエバコンナラヴソング	tatoebakonnarasongu	1.0	
tatoeba-last-dungeon-mae-no-mura-no-shounen-ga-joban-no-machi-de-class-youna-monogatari	たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語	タトエバラストダンジョンマエノムラノショウネンガジョバンノマチデクラスヨウナモノガタリ	tatoebarasutodanjonmaenomuranoshounengajobannomachidekurasuyounamonogatari	0.94	
tatoeba-ore-ga-champion-kara-joou-no-himo-ni-job-change-shita-to-shite	たとえば俺が、チャンピオンから王女のヒモにジョブチェンジしたとして。	タトエバオレガチャンピオンカラオウジョノヒモニジョブチェンジシタトシテ	tatoebaoregachanpionkaraoujonohimonijobuchienjishitatoshite	1.0	
tatoeba-rasutodanjon-mae-no-mura-no-shounen-ga-joban-no-machi-no-shokudou-de-hataraku-nichijou	たとえばラストダンジョン前の村の少年が序盤の街の食堂で働く日常物語	タトエバラストダンジョンマエノムラノショウネンガジョバンノマチノショクドウデハタラクニチジョウモノガタリ	tatoebarasutodanjonmaenomuranoshounengajobannomachinoshokudoudehatarakunichijoumonogatari	1.0	
tatoru-kun	タトル君	タトルクン	tatorukun	1.0	
tatsu-chan-docchi-toru	たっちゃん、どっちとる?	タッチャンドッチトル	tachandochitoru	1.0	
tatsu-kun-ni-koishiteru	たっくんに恋してる!	タックンニコイシテル	takunnikoishiteru	1.0	
tatsu-no-hata-kaiketsu-iron	竜の旗+怪傑アイアン	タツノハタ+カイケツアイアン	tatsunohatakaiketsuaian	1.0	
tatsu-no-kesshou	竜の結晶	タツノケッショウ	tatsunokeshou	1.0	
tatsujinden	達人伝	タツジンデン	tatsujinden	1.0	
tatsuki-ryou-senshuu	たつき諒選集	タツキリョウセンシュウ	tatsukiryousenshuu	1.0	
tatsuki-to-tamaki	タツキとタマキ	タツキトタマキ	tatsukitotamaki	1.0	
tatsumaki-no-crisis	竜巻のクライシス	タツマキノクライシス	tatsumakinokuraishisu	0.91	
tatsumaru-san	龍丸散	タツマルサン	tatsumarusan	1.0	
tatsumi	TATSUMI	タツミ	tatsumi	1.0	
tatsumigahara-san-no-ai-kara-wa-nigerarenai	辰巳ヶ原さんの愛からは逃げられない	タツミガハラサンノアイカラワニゲラレナイ	tatsumigaharasannoaikarawanigerarenai	1.0	
tatta-hitori-no-kimi-e	たったひとりの君へ	タッタヒトリノキミエ	tatahitorinokimie	1.0	
tatta-hitori-no-kimi-to-nanajuuoku-no-shinigami	たった一人の君と七十億の死神	タッタヒトリノキミトナナジュウオクノシニガミ	tatahitorinokimitonanajuuokunoshinigami	1.0	
tatta-ka-ta-ka-maru-kun	たったかたか丸くん	タッタカタカマルクン	tatakatakamarukun	1.0	
tattewa-ikenai-danshiryou	たってはいけない男子寮	タッテワイケナイダンシリョウ	tatewaikenaidanshiryou	1.0	
tattoo-hearts	TATTOO HEARTS	タトゥーハーツ	tatouhatsu	0.83	
tattoo-lover	Tattoo/lover	Tattoolover	tattoolover	1.0	
tattoon-master	タトゥーン☆マスター	タトゥーンマスター	tatounmasuta	0.86	
tau	Tau	タウ	tau	1.0	
tawaman	たわまん	タワマン	tawaman	1.0	
tawaraneko-to-machigai-jinsei	たわら猫とまちがい人生	タワラネコトマチガイジンセイ	tawaranekotomachigaijinsei	1.0	
taxi-driver	TAXIドライバー	ドライバー	doraiba	0.67	
tayama-yukinori-pachipuro-nikki	田山幸憲パチプロ日記	タヤマユキノリパチプロニッキ	tayamayukinoripachipuroniki	1.0	
tayosupo	たよスポ!	タヨスポ	tayosupo	1.0	
tayutau-kemuri-wa-tsukamenai	たゆたう煙は掴めない	タユトウケムリワツカメナイ	tayutoukemuriwatsukamenai	1.0	
tayuu-2005	太夫	タユウ	tayuu	1.0	
tayuu	太夫	タユウ|ダユウ	tayuudayuu	1.0	
tc-girls	TC girls	ティーシィーガールズ	teishiigaruzu	0.71	
te-ni-ireta-saimin-app-de-yume-no-harem-seikatsu-o-okuritai	手に入れた催眠アプリで夢のハーレム生活を送りたい	テニイレタサイミンアプリデユメノハーレムセイカツオオクリタイ	teniiretasaiminapurideyumenoharemuseikatsuookuritai	1.0	
te-ni-motte-ikou	手に持って、行こう	テニモッテイコウ	tenimoteikou	1.0	
te-no-geka	テノゲカ	テノゲカ	tenogeka	1.0	
te-no-hira-ni-hoshi	手のひらに星	テノヒラニホシ	tenohiranihoshi	1.0	
te-no-hira-no-naka-ni-aru	手のひらの中にある	テノヒラノナカニアル	tenohiranonakaniaru	1.0	
te-no-hira-o-taiyou-ni	手のひらを太陽に	テノヒラオタイヨウニ	tenohiraotaiyouni	1.0	
te-no-naru-hou-e	手の鳴るほうへ	テノナルホウエ	tenonaruhoue	1.0	
te-o-tsunagouyo	てをつなごうよ	テオツナゴウヨ	teotsunagouyo	1.0	
te-o-tsunaida-mamade	手をつないだままで	テオツナイダママデ	teotsunaidamamade	1.0	
te-o-tsunaide-aruita	手をつないで歩いた。	テヲツナイデアルイタ	teotsunaidearuita	1.0	
te-o-tsunaide-sora-o	手をつないで、空を	テオツナイデソラオ	teotsunaidesorao	1.0	
te	手	テ	te	1.0	
tea-time	ティー❤タイム	ティータイム	teitaimu	1.0	
teal-blue-no-hairo	#ティールブルーの羽色	ティールブルーノハイロ	teiruburunohairo	1.0	
tears	Tears	ティアーズ	teiazu	0.6	
teasobi	てあそび。	テアソビ	teasobi	1.0	
teatoru-saishuukai	テアトル最終回	テアトルサイシュウカイ	teatorusaishuukai	1.0	
tecchannotsubasa	てっちゃんのつばさ	テッチャンノツバサ	techannotsubasa	1.0	
techno-g-men	テクノロGメン	テクノロジーメン	tekunorojimen	0.62	
tedama-ni-toritai-kurokiya-san	手玉に取りたい黒木屋さん	テダマニトリタイクロキヤサン	tedamanitoritaikurokiyasan	1.0	
tedaremonra	てだれもんら	テダレモンラ	tedaremonra	1.0	
teddy-bear-1999	テディベア	テディベア	tedeibea	0.83	
teddy-bear-paradise	テディ・ベア天国	テディベアパラダイス	tedeibeaparadaisu	0.9	
teddy-bear	テディ・ベア	テディベア	tedeibea	0.83	
teddy-boy	テディ・ボーイ	テディボーイ	tedeiboi	0.83	
teekyuu	てーきゅう	テーキュウ	tekyuu	1.0	
teenage-days	teenage days	ティーンエイジデイズ	teineijideizu	0.5	
teens-blues	ティーンズブルース	ティーンズブルース	teinzuburusu	0.86	
teens-bravo	ティーンズ★ブラボー	ティーンズブラボー	teinzuburabo	0.78	
teens-house	ティーンズハウス	ティーンズハウス	teinzuhausu	0.86	
teens-march	てぃーんず・まーち	ティーンズマーチ	teinzumachi	0.78	
teens-paradise	ていーんず・パラダイス	ティ～ンズパラダイス	teinzuparadaisu	1.0	
teens-shiyouka	Teensしようか!	Teensシヨウカ	teensshiyouka	1.0	
teens	てぃーんず	ティーンズ	teinzu	0.75	
tefuda-ga-oome-no-victoria	手札が多めのビクトリア	テフダガオオメノビクトリア	tefudagaoomenobikutoria	0.86	
tefure	テフレ。	テフレ	tefure	1.0	
tegaki-no-eden	てがきのエデン	テガキノエデン	tegakinoeden	1.0	
tegami-2014	手紙	テガミ	tegami	1.0	
tegami-bachi	テガミバチ	テガミバチ	tegamibachi	1.0	
tegami	手紙	テガミ	tegami	1.0	
tegowai-princess	てごわいプリンセス	テゴワイプリンセス	tegowaipurinsesu	0.92	
tei-sensei	てぃ先生	ティセンセイ	teisensei	1.0	
tei-taion-otoko-ni-natsukaremashita	低体温男子になつかれました。	テイタイオンダンシニナツカレマシタ	teitaiondanshininatsukaremashita	1.0	
teia-no-supesharite	ティアのスペシャリテ	ティアノスペシャリテ	teianosupesharite	1.0	
teiaazu-tou-tiara	ティアーズ・トゥ・ティアラ	ティアーズトゥティアラ	teiazutouteiara	1.0	
teiamuun-teikoku-monogatari-dantoudai-kara-hajimaru-hime-no-tensei-gyakuten-story-attomaaku-comic	ティアムーン帝国物語～断頭台から始まる、姫の転生逆転ストーリー～@COMIC	ティアムーンテイコクモノガタリダントウダイカラハジマルヒメノテンセイギャクテンストーリーアットマークコミック	teiamunteikokumonogataridantoudaikarahajimaruhimenotenseigyakutensutoriatomakukomiku	1.0	
teiban-sugiru-bungaku-sakuhin-o-daitai-10-peeji-cry-no-manga-de-yomu	定番すぎる文学作品をだいたい10ページくらいの漫画で読む。	テイバンスギルブンガクサクヒンオダイタイジッページクライノマンガデヨム	teibansugirubungakusakuhinodaitaijipejikurainomangadeyomu	1.0	
teida-neenee	太陽娘	ティダネーネー	teidanene	1.0	
teiden-shoujo-to-hanemushi-no-orchestra	停電少女と羽蟲のオーケストラ	テイデンショウジョトハネムシノオーケストラ	teidenshoujotohanemushinookesutora	0.93	
teifaniideyakusokuo	ティファニーで約束を	ティファニーデヤクソクオ	teifuanideyakusokuo	1.0	
teigakusei-otto-no-kozukai-banzai	定額制夫のこづかい万歳	テイガクセイオットノコズカイバンザイ	teigakuseiotonokozukaibanzai	1.0	
teigin-jiken	帝銀事件	テイギンジケン	teiginjiken	1.0	
teihanpatsu-libido	低反発リビドー	テイハンパツリビドー	teihanpatsuribido	0.92	
teihen-boukensha-dakedo-mahou-o-kiwametemiru-koto-ni-shita	底辺冒険者だけど魔法を極めてみることにした	テイヘンボウケンシャダケドマホウオキワメテミルコトニシタ	teihenboukenshadakedomahouokiwametemirukotonishita	1.0	
teihen-na-bokura-no-jijou	底辺な僕らの事情	テイヘンナボクラノジジョウ	teihennabokuranojijou	1.0	
teihen-otsu-san-cheat-kakusei-de-isekai-rakuraku-life	底辺おっさん、チート覚醒で異世界楽々ライフ	テイヘンオッサンチートカクセイデイセカイラクラクライフ	teihenosanchitokakuseideisekairakurakuraifu	1.0	
teihen-ryoushu-no-kanchigai-eiyuu-tan	底辺領主の勘違い英雄譚	テイヘンリョウシュノカンチガイエイユウタン	teihenryoushunokanchigaieiyuutan	1.0	
teihen-suit-cheat-madoushi-ni-tenshoku-suru	底辺戦士、チート魔導師に転職する!	テイヘンセンシ、チートマドウシニテンショクスル!	teihensenshichitomadoushinitenshokusuru	1.0	
teihen-tuber-ga-uchuu-sensou-o-totte-mita	底辺チューバーが宇宙戦争を撮ってみた	テイヘンチューバーガウチュウセンソウオトッテミタ	teihenchubagauchuusensouototemita	1.0	
teihen-yuusha-dakedo-saikyou-party-no-mote-shujinkou-yattemasu	底辺勇者だけど最強パーティのモテ主人公やってます。	テイヘンユウシャダケドサイキョウパーティノモテシュジンコウヤッテマス。	teihenyuushadakedosaikyoupateinomoteshujinkouyatemasu	1.0	
teihon-akuma-kun	定本・悪魔くん	テイホンアクマクン	teihonakumakun	1.0	
teihon-bad-boys	定本BAD BOYS	テイホンバッドボーイズ	teihonbadoboizu	0.82	
teihon-fujouri-nikki	定本 不条理日記	テイホンフジョウリニッキ	teihonfujouriniki	1.0	
teihon-kami-no-warufuzake	定本神の悪フザケ	テイホンカミノワルフザケ	teihonkaminowarufuzake	1.0	
teihon-nani-o-kiru	定本何を切る!?	テイホンナニオキル	teihonnaniokiru	1.0	
teihon-orebushi	定本俺節	テイホンオレブシ	teihonorebushi	1.0	
teihon-red	定本レッド	テイホンレッド	teihonredo	1.0	
teihon-seton-doubutsuki	定本シートン動物記	テイホンシートンドウブツキ	teihonshitondoubutsuki	1.0	
teihon-yume-no-sanpo	定本・夢の散歩	テイホンユメノサンポ	teihonyumenosanpo	1.0	
teii-to-jieikee	TとJK	ティートジェイケー	teitojieike	1.0	
teiichi-no-kuni	帝一の國	テイイチノクニ	teiichinokuni	1.0	
teiiesu-akuyaku-reijou-kami-sama-tensei-zennin-tsuihousareta-haishin-aaru-teii-ee	TS悪役令嬢神様転生善人追放配信RTA	TSアクヤクレイジョウカミサマテンセイゼンニンツイホウハイシンRTA	tsakuyakureijoukamisamatenseizennintsuihouhaishinrta	1.0	
teiiesu-witch-rie-norun	TS魔女りえ×ノルン	ティーエスウィッチリエノルン	teiesuuichirienorun	1.0	
teiipii-boys	TPボーイズ	ティーピーボーイズ	teipiboizu	0.75	
teiirekkusu-na-kanojo	T-REXな彼女	ティーレックスナカノジョ	teirekusunakanojo	1.0	
teiishatsu-hiyori	Tシャツ日和	ティーシャツビヨリ	teishatsubiyori	1.0	
teiitaimu	ティータイム	ティータイム	teitaimu	1.0	
teiji-de-kaettekita-neko-o-suu	定時で帰ってネコを吸う	テイジデカエッテネコオスウ	teijidekaetenekoosuu	1.0	
teiji-ni-agaretara	定時にあがれたら	テイジニアガレタラ	teijiniagaretara	1.0	
teijisei-kabukichou-koukou	定時制歌舞伎町高校	テイジセイカブキチョウコウコウ	teijiseikabukichoukoukou	1.0	
teikoku-ichi-no-akujo-ni-dekiai-ga-tomarimasen	帝国一の悪女に溺愛がとまりません!	テイコクイチノアクジョニデキアイガトマリマセン	teikokuichinoakujonidekiaigatomarimasen	1.0	
teikoku-kaigun-sentoutai	帝国海軍戦闘隊	テイコクカイグンセントウタイ	teikokukaigunsentoutai	1.0	
teikoku-kyoudai	帝国兄弟	テイコクキョウダイ	teikokukyoudai	1.0	
teikoku-no-kangan	帝國の宦官	テイコクノカンガン	teikokunokangan	1.0	
teikoku-no-koiyome	帝国の恋嫁	テイコクノコイヨメ	teikokunokoiyome	1.0	
teikoku-no-shinpei	帝国の神兵	テイコクノシンペイ	teikokunoshinpei	1.0	
teikoku-rikugun-gekitouroku	帝国陸軍激闘録	テイコクリクグンゲキトウロク	teikokurikugungekitouroku	1.0	
teindaaria-no-tane	ティンダーリアの種	ティンダーリアノタネ	teindarianotane	1.0	
teinei-na-kurashi-o-suru-gaki	丁寧な暮らしをする餓鬼	テイネイナクラシオスルガキ	teineinakurashiosurugaki	1.0	
teinensho-kun	定年諸君!	テイネンショクン	teinenshokun	1.0	
teinsagu-no-hana	てぃんさぐの花	ティンサグノハナ	teinsagunohana	1.0	
teioh	TEI OHー!	テイオー	teio	1.0	
teion-buranketto	低温ブランケット	テイオンブランケット	teionburanketo	1.0	
